alertID,reason,accountID,isMain,isSAR,modelID,minAmount,maxAmount,startStep,endStep,scheduleID,bankID,sourceType
3,fan_out,92352,false,true,1,300.00,300.00,0,358,2,bank,CASH
3,fan_out,71258,false,true,1,300.00,300.00,0,358,2,bank,CASH
3,fan_out,97982,false,true,1,300.00,300.00,0,358,2,bank,CASH
4,fan_out,75288,true,true,1,1000.00,1000.00,63,352,2,bank,CASH
4,fan_out,65045,false,true,1,1000.00,1000.00,63,352,2,bank,CASH
4,fan_out,45952,false,true,1,1000.00,1000.00,63,352,2,bank,CASH
4,fan_out,26739,false,true,1,1000.00,1000.00,63,352,2,bank,CASH
4,fan_out,72140,false,true,1,1000.00,1000.00,63,352,2,bank,CASH
4,fan_out,97708,false,true,1,1000.00,1000.00,63,352,2,bank,CASH
4,fan_out,54730,false,true,1,1000.00,1000.00,63,352,2,bank,CASH
5,fan_out,212,true,true,1,900.00,900.00,30,85,2,bank,CASH
5,fan_out,67075,false,true,1,900.00,900.00,30,85,2,bank,CASH
5,fan_out,69253,false,true,1,900.00,900.00,30,85,2,bank,CASH
5,fan_out,55104,false,true,1,900.00,900.00,30,85,2,bank,CASH
5,fan_out,5246,false,true,1,900.00,900.00,30,85,2,bank,CASH
5,fan_out,35657,false,true,1,900.00,900.00,30,85,2,bank,CASH
5,fan_out,48006,false,true,1,900.00,900.00,30,85,2,bank,CASH
6,fan_out,15949,true,true,1,600.00,600.00,52,301,2,bank,CASH
6,fan_out,57255,false,true,1,600.00,600.00,52,301,2,bank,CASH
6,fan_out,99420,false,true,1,600.00,600.00,52,301,2,bank,CASH
6,fan_out,89960,false,true,1,600.00,600.00,52,301,2,bank,CASH
6,fan_out,20986,false,true,1,600.00,600.00,52,301,2,bank,CASH
6,fan_out,53759,false,true,1,600.00,600.00,52,301,2,bank,CASH
6,fan_out,85162,false,true,1,600.00,600.00,52,301,2,bank,CASH
7,fan_out,71986,true,true,1,500.00,500.00,67,145,2,bank,CASH
7,fan_out,58347,false,true,1,500.00,500.00,67,145,2,bank,CASH
7,fan_out,92969,false,true,1,500.00,500.00,67,145,2,bank,CASH
7,fan_out,39240,false,true,1,500.00,500.00,67,145,2,bank,CASH
7,fan_out,13196,false,true,1,500.00,500.00,67,145,2,bank,CASH
7,fan_out,17381,false,true,1,500.00,500.00,67,145,2,bank,CASH
7,fan_out,76924,false,true,1,500.00,500.00,67,145,2,bank,CASH
8,fan_out,57695,true,true,1,700.00,700.00,210,313,2,bank,CASH
8,fan_out,48028,false,true,1,700.00,700.00,210,313,2,bank,CASH
8,fan_out,29595,false,true,1,700.00,700.00,210,313,2,bank,CASH
8,fan_out,95023,false,true,1,700.00,700.00,210,313,2,bank,CASH
8,fan_out,73875,false,true,1,700.00,700.00,210,313,2,bank,CASH
8,fan_out,23394,false,true,1,700.00,700.00,210,313,2,bank,CASH
8,fan_out,13805,false,true,1,700.00,700.00,210,313,2,bank,CASH
9,fan_out,90899,true,true,1,100.00,100.00,93,304,2,bank,CASH
9,fan_out,79570,false,true,1,100.00,100.00,93,304,2,bank,CASH
9,fan_out,20605,false,true,1,100.00,100.00,93,304,2,bank,CASH
9,fan_out,77,false,true,1,100.00,100.00,93,304,2,bank,CASH
9,fan_out,17119,false,true,1,100.00,100.00,93,304,2,bank,CASH
9,fan_out,29212,false,true,1,100.00,100.00,93,304,2,bank,CASH
9,fan_out,11845,false,true,1,100.00,100.00,93,304,2,bank,CASH
10,fan_out,62949,true,true,1,900.00,900.00,70,255,2,bank,CASH
10,fan_out,68972,false,true,1,900.00,900.00,70,255,2,bank,CASH
10,fan_out,91172,false,true,1,900.00,900.00,70,255,2,bank,CASH
10,fan_out,67137,false,true,1,900.00,900.00,70,255,2,bank,CASH
10,fan_out,4554,false,true,1,900.00,900.00,70,255,2,bank,CASH
10,fan_out,84367,false,true,1,900.00,900.00,70,255,2,bank,CASH
10,fan_out,44064,false,true,1,900.00,900.00,70,255,2,bank,CASH
11,fan_out,22158,true,true,1,300.00,300.00,45,232,2,bank,CASH
11,fan_out,94185,false,true,1,300.00,300.00,45,232,2,bank,CASH
11,fan_out,11893,false,true,1,300.00,300.00,45,232,2,bank,CASH
11,fan_out,35578,false,true,1,300.00,300.00,45,232,2,bank,CASH
11,fan_out,50592,false,true,1,300.00,300.00,45,232,2,bank,CASH
11,fan_out,39057,false,true,1,300.00,300.00,45,232,2,bank,CASH
11,fan_out,36957,false,true,1,300.00,300.00,45,232,2,bank,CASH
12,fan_out,51021,true,true,1,800.00,800.00,92,351,2,bank,CASH
12,fan_out,59811,false,true,1,800.00,800.00,92,351,2,bank,CASH
12,fan_out,26336,false,true,1,800.00,800.00,92,351,2,bank,CASH
12,fan_out,2527,false,true,1,800.00,800.00,92,351,2,bank,CASH
12,fan_out,28070,false,true,1,800.00,800.00,92,351,2,bank,CASH
12,fan_out,61994,false,true,1,800.00,800.00,92,351,2,bank,CASH
12,fan_out,46274,false,true,1,800.00,800.00,92,351,2,bank,CASH
13,fan_out,31544,true,true,1,400.00,400.00,126,206,2,bank,CASH
13,fan_out,21260,false,true,1,400.00,400.00,126,206,2,bank,CASH
13,fan_out,20390,false,true,1,400.00,400.00,126,206,2,bank,CASH
13,fan_out,18158,false,true,1,400.00,400.00,126,206,2,bank,CASH
13,fan_out,53167,false,true,1,400.00,400.00,126,206,2,bank,CASH
13,fan_out,14844,false,true,1,400.00,400.00,126,206,2,bank,CASH
13,fan_out,44792,false,true,1,400.00,400.00,126,206,2,bank,CASH
14,fan_out,84007,true,true,1,700.00,700.00,9,351,2,bank,CASH
14,fan_out,69339,false,true,1,700.00,700.00,9,351,2,bank,CASH
14,fan_out,21587,false,true,1,700.00,700.00,9,351,2,bank,CASH
14,fan_out,47908,false,true,1,700.00,700.00,9,351,2,bank,CASH
14,fan_out,5494,false,true,1,700.00,700.00,9,351,2,bank,CASH
14,fan_out,83187,false,true,1,700.00,700.00,9,351,2,bank,CASH
14,fan_out,78776,false,true,1,700.00,700.00,9,351,2,bank,CASH
15,fan_in,95958,true,true,2,800.00,800.00,2,343,2,bank,CASH
15,fan_in,1836,false,true,2,800.00,800.00,2,343,2,bank,CASH
15,fan_in,60735,false,true,2,800.00,800.00,2,343,2,bank,CASH
15,fan_in,99344,false,true,2,800.00,800.00,2,343,2,bank,CASH
15,fan_in,59732,false,true,2,800.00,800.00,2,343,2,bank,CASH
15,fan_in,25407,false,true,2,800.00,800.00,2,343,2,bank,CASH
15,fan_in,57882,false,true,2,800.00,800.00,2,343,2,bank,CASH
16,fan_in,68176,true,true,2,300.00,300.00,260,364,2,bank,CASH
16,fan_in,57902,false,true,2,300.00,300.00,260,364,2,bank,CASH
16,fan_in,54987,false,true,2,300.00,300.00,260,364,2,bank,CASH
16,fan_in,45623,false,true,2,300.00,300.00,260,364,2,bank,CASH
16,fan_in,89638,false,true,2,300.00,300.00,260,364,2,bank,CASH
16,fan_in,19282,false,true,2,300.00,300.00,260,364,2,bank,CASH
16,fan_in,39667,false,true,2,300.00,300.00,260,364,2,bank,CASH
17,fan_in,58266,true,true,2,1000.00,1000.00,59,152,2,bank,CASH
17,fan_in,17678,false,true,2,1000.00,1000.00,59,152,2,bank,CASH
17,fan_in,76092,false,true,2,1000.00,1000.00,59,152,2,bank,CASH
17,fan_in,61681,false,true,2,1000.00,1000.00,59,152,2,bank,CASH
17,fan_in,17457,false,true,2,1000.00,1000.00,59,152,2,bank,CASH
17,fan_in,57684,false,true,2,1000.00,1000.00,59,152,2,bank,CASH
17,fan_in,12430,false,true,2,1000.00,1000.00,59,152,2,bank,CASH
18,fan_in,68997,true,true,2,900.00,900.00,25,166,2,bank,CASH
18,fan_in,45191,false,true,2,900.00,900.00,25,166,2,bank,CASH
18,fan_in,40226,false,true,2,900.00,900.00,25,166,2,bank,CASH
18,fan_in,27223,false,true,2,900.00,900.00,25,166,2,bank,CASH
18,fan_in,15159,false,true,2,900.00,900.00,25,166,2,bank,CASH
18,fan_in,40606,false,true,2,900.00,900.00,25,166,2,bank,CASH
18,fan_in,49821,false,true,2,900.00,900.00,25,166,2,bank,CASH
19,fan_in,11698,true,true,2,500.00,500.00,211,291,2,bank,CASH
19,fan_in,73818,false,true,2,500.00,500.00,211,291,2,bank,CASH
19,fan_in,78237,false,true,2,500.00,500.00,211,291,2,bank,CASH
19,fan_in,47103,false,true,2,500.00,500.00,211,291,2,bank,CASH
19,fan_in,34541,false,true,2,500.00,500.00,211,291,2,bank,CASH
19,fan_in,38858,false,true,2,500.00,500.00,211,291,2,bank,CASH
19,fan_in,63265,false,true,2,500.00,500.00,211,291,2,bank,CASH
20,fan_in,37006,true,true,2,1000.00,1000.00,35,106,2,bank,CASH
20,fan_in,95665,false,true,2,1000.00,1000.00,35,106,2,bank,CASH
20,fan_in,28525,false,true,2,1000.00,1000.00,35,106,2,bank,CASH
20,fan_in,98330,false,true,2,1000.00,1000.00,35,106,2,bank,CASH
20,fan_in,87125,false,true,2,1000.00,1000.00,35,106,2,bank,CASH
20,fan_in,77623,false,true,2,1000.00,1000.00,35,106,2,bank,CASH
20,fan_in,17251,false,true,2,1000.00,1000.00,35,106,2,bank,CASH
21,fan_in,2119,true,true,2,1000.00,1000.00,28,363,2,bank,CASH
21,fan_in,41526,false,true,2,1000.00,1000.00,28,363,2,bank,CASH
21,fan_in,25914,false,true,2,1000.00,1000.00,28,363,2,bank,CASH
21,fan_in,34046,false,true,2,1000.00,1000.00,28,363,2,bank,CASH
21,fan_in,75096,false,true,2,1000.00,1000.00,28,363,2,bank,CASH
21,fan_in,22537,false,true,2,1000.00,1000.00,28,363,2,bank,CASH
21,fan_in,92241,false,true,2,1000.00,1000.00,28,363,2,bank,CASH
22,fan_in,61735,true,true,2,300.00,300.00,21,62,2,bank,CASH
22,fan_in,36217,false,true,2,300.00,300.00,21,62,2,bank,CASH
22,fan_in,80351,false,true,2,300.00,300.00,21,62,2,bank,CASH
22,fan_in,39961,false,true,2,300.00,300.00,21,62,2,bank,CASH
22,fan_in,64851,false,true,2,300.00,300.00,21,62,2,bank,CASH
22,fan_in,21974,false,true,2,300.00,300.00,21,62,2,bank,CASH
22,fan_in,28746,false,true,2,300.00,300.00,21,62,2,bank,CASH
23,fan_in,72274,true,true,2,400.00,400.00,185,280,2,bank,CASH
23,fan_in,40408,false,true,2,400.00,400.00,185,280,2,bank,CASH
23,fan_in,92040,false,true,2,400.00,400.00,185,280,2,bank,CASH
23,fan_in,24515,false,true,2,400.00,400.00,185,280,2,bank,CASH
23,fan_in,26312,false,true,2,400.00,400.00,185,280,2,bank,CASH
23,fan_in,53517,false,true,2,400.00,400.00,185,280,2,bank,CASH
23,fan_in,59703,false,true,2,400.00,400.00,185,280,2,bank,CASH
24,fan_in,90569,true,true,2,600.00,600.00,24,305,2,bank,CASH
24,fan_in,91845,false,true,2,600.00,600.00,24,305,2,bank,CASH
24,fan_in,30931,false,true,2,600.00,600.00,24,305,2,bank,CASH
24,fan_in,62744,false,true,2,600.00,600.00,24,305,2,bank,CASH
24,fan_in,88952,false,true,2,600.00,600.00,24,305,2,bank,CASH
24,fan_in,51700,false,true,2,600.00,600.00,24,305,2,bank,CASH
24,fan_in,95081,false,true,2,600.00,600.00,24,305,2,bank,CASH
25,fan_in,2460,true,true,2,300.00,300.00,176,195,2,bank,CASH
25,fan_in,59956,false,true,2,300.00,300.00,176,195,2,bank,CASH
25,fan_in,73233,false,true,2,300.00,300.00,176,195,2,bank,CASH
25,fan_in,64104,false,true,2,300.00,300.00,176,195,2,bank,CASH
25,fan_in,94905,false,true,2,300.00,300.00,176,195,2,bank,CASH
25,fan_in,54863,false,true,2,300.00,300.00,176,195,2,bank,CASH
25,fan_in,52988,false,true,2,300.00,300.00,176,195,2,bank,CASH
26,fan_in,32560,true,true,2,100.00,100.00,37,367,2,bank,CASH
26,fan_in,62400,false,true,2,100.00,100.00,37,367,2,bank,CASH
26,fan_in,29341,false,true,2,100.00,100.00,37,367,2,bank,CASH
26,fan_in,96056,false,true,2,100.00,100.00,37,367,2,bank,CASH
26,fan_in,46883,false,true,2,100.00,100.00,37,367,2,bank,CASH
26,fan_in,51751,false,true,2,100.00,100.00,37,367,2,bank,CASH
26,fan_in,58751,false,true,2,100.00,100.00,37,367,2,bank,CASH
27,fan_in,37771,true,true,2,400.00,400.00,3,366,2,bank,CASH
27,fan_in,94979,false,true,2,400.00,400.00,3,366,2,bank,CASH
27,fan_in,33002,false,true,2,400.00,400.00,3,366,2,bank,CASH
27,fan_in,34759,false,true,2,400.00,400.00,3,366,2,bank,CASH
27,fan_in,86628,false,true,2,400.00,400.00,3,366,2,bank,CASH
27,fan_in,39724,false,true,2,400.00,400.00,3,366,2,bank,CASH
27,fan_in,64694,false,true,2,400.00,400.00,3,366,2,bank,CASH
28,fan_in,83308,true,true,2,1000.00,1000.00,89,285,2,bank,CASH
28,fan_in,93545,false,true,2,1000.00,1000.00,89,285,2,bank,CASH
28,fan_in,85069,false,true,2,1000.00,1000.00,89,285,2,bank,CASH
28,fan_in,11310,false,true,2,1000.00,1000.00,89,285,2,bank,CASH
28,fan_in,66471,false,true,2,1000.00,1000.00,89,285,2,bank,CASH
28,fan_in,43734,false,true,2,1000.00,1000.00,89,285,2,bank,CASH
28,fan_in,13212,false,true,2,1000.00,1000.00,89,285,2,bank,CASH
29,fan_in,27268,true,true,2,600.00,600.00,195,317,2,bank,CASH
29,fan_in,3387,false,true,2,600.00,600.00,195,317,2,bank,CASH
29,fan_in,40891,false,true,2,600.00,600.00,195,317,2,bank,CASH
29,fan_in,74834,false,true,2,600.00,600.00,195,317,2,bank,CASH
29,fan_in,16908,false,true,2,600.00,600.00,195,317,2,bank,CASH
29,fan_in,78407,false,true,2,600.00,600.00,195,317,2,bank,CASH
29,fan_in,2919,false,true,2,600.00,600.00,195,317,2,bank,CASH
30,cycle,4177,true,true,3,404.20,760.57,223,291,2,bank,CASH
30,cycle,37759,false,true,3,684.51,760.57,223,291,2,bank,CASH
30,cycle,16815,false,true,3,616.06,684.51,223,291,2,bank,CASH
30,cycle,33226,false,true,3,554.46,616.06,223,291,2,bank,CASH
30,cycle,21243,false,true,3,499.01,554.46,223,291,2,bank,CASH
30,cycle,78671,false,true,3,449.11,499.01,223,291,2,bank,CASH
30,cycle,32853,false,true,3,404.20,449.11,223,291,2,bank,CASH
31,cycle,48654,true,true,3,294.58,554.31,66,266,2,bank,CASH
31,cycle,98394,false,true,3,498.88,554.31,66,266,2,bank,CASH
31,cycle,41044,false,true,3,448.99,498.88,66,266,2,bank,CASH
31,cycle,34613,false,true,3,404.09,448.99,66,266,2,bank,CASH
31,cycle,6840,false,true,3,363.68,404.09,66,266,2,bank,CASH
31,cycle,73145,false,true,3,327.31,363.68,66,266,2,bank,CASH
31,cycle,89741,false,true,3,294.58,327.31,66,266,2,bank,CASH
32,cycle,60868,true,true,3,418.81,788.06,69,268,2,bank,CASH
32,cycle,60578,false,true,3,709.25,788.06,69,268,2,bank,CASH
32,cycle,16903,false,true,3,638.33,709.25,69,268,2,bank,CASH
32,cycle,94823,false,true,3,574.49,638.33,69,268,2,bank,CASH
32,cycle,87882,false,true,3,517.04,574.49,69,268,2,bank,CASH
32,cycle,39695,false,true,3,465.34,517.04,69,268,2,bank,CASH
32,cycle,16445,false,true,3,418.81,465.34,69,268,2,bank,CASH
33,cycle,33267,true,true,3,397.83,748.59,38,93,2,bank,CASH
33,cycle,81382,false,true,3,673.73,748.59,38,93,2,bank,CASH
33,cycle,51911,false,true,3,606.36,673.73,38,93,2,bank,CASH
33,cycle,42932,false,true,3,545.72,606.36,38,93,2,bank,CASH
33,cycle,77936,false,true,3,491.15,545.72,38,93,2,bank,CASH
33,cycle,2149,false,true,3,442.03,491.15,38,93,2,bank,CASH
33,cycle,82892,false,true,3,397.83,442.03,38,93,2,bank,CASH
34,cycle,24148,true,true,3,501.85,944.31,7,339,2,bank,CASH
34,cycle,57072,false,true,3,849.88,944.31,7,339,2,bank,CASH
34,cycle,10663,false,true,3,764.89,849.88,7,339,2,bank,CASH
34,cycle,6752,false,true,3,688.40,764.89,7,339,2,bank,CASH
34,cycle,41993,false,true,3,619.56,688.40,7,339,2,bank,CASH
34,cycle,35556,false,true,3,557.61,619.56,7,339,2,bank,CASH
34,cycle,60908,false,true,3,501.85,557.61,7,339,2,bank,CASH
35,cycle,16739,true,true,3,188.37,354.44,20,22,2,bank,CASH
35,cycle,62525,false,true,3,319.00,354.44,20,22,2,bank,CASH
35,cycle,56548,false,true,3,287.10,319.00,20,22,2,bank,CASH
35,cycle,7969,false,true,3,258.39,287.10,20,22,2,bank,CASH
35,cycle,36639,false,true,3,232.55,258.39,20,22,2,bank,CASH
35,cycle,98494,false,true,3,209.30,232.55,20,22,2,bank,CASH
35,cycle,53036,false,true,3,188.37,209.30,20,22,2,bank,CASH
36,cycle,43164,true,true,3,464.26,873.58,228,338,2,bank,CASH
36,cycle,32950,false,true,3,786.22,873.58,228,338,2,bank,CASH
36,cycle,89608,false,true,3,707.60,786.22,228,338,2,bank,CASH
36,cycle,85561,false,true,3,636.84,707.60,228,338,2,bank,CASH
36,cycle,73258,false,true,3,573.16,636.84,228,338,2,bank,CASH
36,cycle,10251,false,true,3,515.84,573.16,228,338,2,bank,CASH
36,cycle,25120,false,true,3,464.26,515.84,228,338,2,bank,CASH
37,cycle,12364,true,true,3,356.14,670.14,40,338,2,bank,CASH
37,cycle,20444,false,true,3,603.12,670.14,40,338,2,bank,CASH
37,cycle,94886,false,true,3,542.81,603.12,40,338,2,bank,CASH
37,cycle,40643,false,true,3,488.53,542.81,40,338,2,bank,CASH
37,cycle,56583,false,true,3,439.68,488.53,40,338,2,bank,CASH
37,cycle,7090,false,true,3,395.71,439.68,40,338,2,bank,CASH
37,cycle,21094,false,true,3,356.14,395.71,40,338,2,bank,CASH
38,cycle,33809,true,true,3,77.68,146.17,24,341,2,bank,CASH
38,cycle,10370,false,true,3,131.55,146.17,24,341,2,bank,CASH
38,cycle,89322,false,true,3,118.39,131.55,24,341,2,bank,CASH
38,cycle,54221,false,true,3,106.56,118.39,24,341,2,bank,CASH
38,cycle,25809,false,true,3,95.90,106.56,24,341,2,bank,CASH
38,cycle,71209,false,true,3,86.31,95.90,24,341,2,bank,CASH
38,cycle,18522,false,true,3,77.68,86.31,24,341,2,bank,CASH
39,cycle,81167,true,true,3,161.42,303.74,221,347,2,bank,CASH
39,cycle,34843,false,true,3,273.37,303.74,221,347,2,bank,CASH
39,cycle,78870,false,true,3,246.03,273.37,221,347,2,bank,CASH
39,cycle,62743,false,true,3,221.43,246.03,221,347,2,bank,CASH
39,cycle,4859,false,true,3,199.29,221.43,221,347,2,bank,CASH
39,cycle,61471,false,true,3,179.36,199.29,221,347,2,bank,CASH
39,cycle,15625,false,true,3,161.42,179.36,221,347,2,bank,CASH
40,cycle,81709,true,true,3,125.05,235.30,74,343,2,bank,CASH
40,cycle,87896,false,true,3,211.77,235.30,74,343,2,bank,CASH
40,cycle,56849,false,true,3,190.60,211.77,74,343,2,bank,CASH
40,cycle,6717,false,true,3,171.54,190.60,74,343,2,bank,CASH
40,cycle,88029,false,true,3,154.38,171.54,74,343,2,bank,CASH
40,cycle,29125,false,true,3,138.94,154.38,74,343,2,bank,CASH
40,cycle,39749,false,true,3,125.05,138.94,74,343,2,bank,CASH
41,cycle,39387,true,true,3,257.56,484.65,34,84,2,bank,CASH
41,cycle,64691,false,true,3,436.19,484.65,34,84,2,bank,CASH
41,cycle,90924,false,true,3,392.57,436.19,34,84,2,bank,CASH
41,cycle,16701,false,true,3,353.31,392.57,34,84,2,bank,CASH
41,cycle,35438,false,true,3,317.98,353.31,34,84,2,bank,CASH
41,cycle,24994,false,true,3,286.18,317.98,34,84,2,bank,CASH
41,cycle,43018,false,true,3,257.56,286.18,34,84,2,bank,CASH
42,cycle,85441,true,true,3,55.60,104.61,134,332,2,bank,CASH
42,cycle,70141,false,true,3,94.15,104.61,134,332,2,bank,CASH
42,cycle,76682,false,true,3,84.74,94.15,134,332,2,bank,CASH
42,cycle,67550,false,true,3,76.26,84.74,134,332,2,bank,CASH
42,cycle,78842,false,true,3,68.64,76.26,134,332,2,bank,CASH
42,cycle,74354,false,true,3,61.77,68.64,134,332,2,bank,CASH
42,cycle,34380,false,true,3,55.60,61.77,134,332,2,bank,CASH
43,cycle,10088,true,true,3,244.94,460.90,16,305,2,bank,CASH
43,cycle,87732,false,true,3,414.81,460.90,16,305,2,bank,CASH
43,cycle,48278,false,true,3,373.33,414.81,16,305,2,bank,CASH
43,cycle,73622,false,true,3,335.99,373.33,16,305,2,bank,CASH
43,cycle,85596,false,true,3,302.39,335.99,16,305,2,bank,CASH
43,cycle,89412,false,true,3,272.16,302.39,16,305,2,bank,CASH
43,cycle,58360,false,true,3,244.94,272.16,16,305,2,bank,CASH
44,cycle,36282,true,true,3,462.48,870.24,109,245,2,bank,CASH
44,cycle,80622,false,true,3,783.22,870.24,109,245,2,bank,CASH
44,cycle,46336,false,true,3,704.90,783.22,109,245,2,bank,CASH
44,cycle,51796,false,true,3,634.41,704.90,109,245,2,bank,CASH
44,cycle,50123,false,true,3,570.97,634.41,109,245,2,bank,CASH
44,cycle,84476,false,true,3,513.87,570.97,109,245,2,bank,CASH
44,cycle,5594,false,true,3,462.48,513.87,109,245,2,bank,CASH
45,bipartite,20145,true,true,4,280.96,848.92,14,316,2,bank,CASH
45,bipartite,5110,false,true,4,218.34,896.53,14,316,2,bank,CASH
45,bipartite,11260,false,true,4,196.41,953.33,14,316,2,bank,CASH
45,bipartite,19345,false,true,4,280.96,953.33,14,316,2,bank,CASH
45,bipartite,89760,false,true,4,196.41,773.73,14,316,2,bank,CASH
45,bipartite,29120,false,true,4,326.35,896.53,14,316,2,bank,CASH
45,bipartite,18465,false,true,4,353.59,868.06,14,316,2,bank,CASH
46,bipartite,90565,true,true,4,357.26,729.28,281,290,2,bank,CASH
46,bipartite,68542,false,true,4,105.78,891.34,281,290,2,bank,CASH
46,bipartite,65487,false,true,4,680.64,934.63,281,290,2,bank,CASH
46,bipartite,60847,false,true,4,105.78,934.63,281,290,2,bank,CASH
46,bipartite,92398,false,true,4,489.65,680.64,281,290,2,bank,CASH
46,bipartite,73573,false,true,4,638.79,929.31,281,290,2,bank,CASH
46,bipartite,56282,false,true,4,357.26,891.34,281,290,2,bank,CASH
47,bipartite,44187,true,true,4,130.25,843.78,205,310,2,bank,CASH
47,bipartite,30490,false,true,4,640.30,925.79,205,310,2,bank,CASH
47,bipartite,42103,false,true,4,204.49,989.16,205,310,2,bank,CASH
47,bipartite,58184,false,true,4,130.25,989.16,205,310,2,bank,CASH
47,bipartite,47091,false,true,4,289.06,925.79,205,310,2,bank,CASH
47,bipartite,13592,false,true,4,204.49,640.30,205,310,2,bank,CASH
47,bipartite,55498,false,true,4,627.00,843.78,205,310,2,bank,CASH
48,bipartite,43377,true,true,4,301.60,855.11,14,354,2,bank,CASH
48,bipartite,28251,false,true,4,441.99,926.09,14,354,2,bank,CASH
48,bipartite,64714,false,true,4,322.50,878.65,14,354,2,bank,CASH
48,bipartite,28893,false,true,4,510.92,878.65,14,354,2,bank,CASH
48,bipartite,28281,false,true,4,441.99,586.07,14,354,2,bank,CASH
48,bipartite,8201,false,true,4,380.47,926.09,14,354,2,bank,CASH
48,bipartite,67757,false,true,4,301.60,877.79,14,354,2,bank,CASH
49,bipartite,56058,true,true,4,631.21,964.91,358,367,2,bank,CASH
49,bipartite,4162,false,true,4,114.27,861.54,358,367,2,bank,CASH
49,bipartite,91218,false,true,4,688.43,790.49,358,367,2,bank,CASH
49,bipartite,4361,false,true,4,631.21,861.54,358,367,2,bank,CASH
49,bipartite,36400,false,true,4,551.48,765.72,358,367,2,bank,CASH
49,bipartite,88720,false,true,4,114.27,964.91,358,367,2,bank,CASH
49,bipartite,50022,false,true,4,768.77,937.86,358,367,2,bank,CASH
50,bipartite,35495,true,true,4,334.32,959.45,34,356,2,bank,CASH
50,bipartite,46711,false,true,4,327.10,963.29,34,356,2,bank,CASH
50,bipartite,64115,false,true,4,205.26,742.67,34,356,2,bank,CASH
50,bipartite,65137,false,true,4,415.09,835.55,34,356,2,bank,CASH
50,bipartite,69373,false,true,4,327.10,480.17,34,356,2,bank,CASH
50,bipartite,70809,false,true,4,205.26,963.29,34,356,2,bank,CASH
50,bipartite,7014,false,true,4,562.43,742.67,34,356,2,bank,CASH
51,bipartite,15918,true,true,4,128.12,908.42,1,361,2,bank,CASH
51,bipartite,80902,false,true,4,223.74,838.19,1,361,2,bank,CASH
51,bipartite,83928,false,true,4,377.75,929.44,1,361,2,bank,CASH
51,bipartite,96213,false,true,4,377.75,908.42,1,361,2,bank,CASH
51,bipartite,36823,false,true,4,758.52,902.16,1,361,2,bank,CASH
51,bipartite,6187,false,true,4,128.12,929.44,1,361,2,bank,CASH
51,bipartite,46881,false,true,4,223.74,767.93,1,361,2,bank,CASH
52,bipartite,47167,true,true,4,592.97,646.51,58,346,2,bank,CASH
52,bipartite,86455,false,true,4,198.94,763.69,58,346,2,bank,CASH
52,bipartite,20068,false,true,4,218.74,875.45,58,346,2,bank,CASH
52,bipartite,13653,false,true,4,298.55,755.71,58,346,2,bank,CASH
52,bipartite,79278,false,true,4,198.94,875.45,58,346,2,bank,CASH
52,bipartite,40515,false,true,4,406.06,677.50,58,346,2,bank,CASH
52,bipartite,25380,false,true,4,218.74,763.69,58,346,2,bank,CASH
53,bipartite,11683,true,true,4,186.21,979.04,79,355,2,bank,CASH
53,bipartite,20032,false,true,4,236.45,860.57,79,355,2,bank,CASH
53,bipartite,38546,false,true,4,113.58,818.29,79,355,2,bank,CASH
53,bipartite,65251,false,true,4,704.47,873.38,79,355,2,bank,CASH
53,bipartite,57860,false,true,4,186.21,860.57,79,355,2,bank,CASH
