account,num_incoming_txs_1_366,sum_incoming_txs_1_366,num_outgoing_txs_1_366,sum_outgoing_txs_1_366,num_txs_1_366,sum_txs_1_366,num_unique_counterparties_1_366,num_incoming_txs_1_183,sum_incoming_txs_1_183,num_outgoing_txs_1_183,sum_outgoing_txs_1_183,num_txs_1_183,sum_txs_1_183,num_unique_counterparties_1_183,num_incoming_txs_184_366,sum_incoming_txs_184_366,num_outgoing_txs_184_366,sum_outgoing_txs_184_366,num_txs_184_366,sum_txs_184_366,num_unique_counterparties_184_366,num_phone_changes,num_days_in_bank,is_sar
7293.0,2.0,204.29,21.0,1987.8099999999995,23.0,2192.0999999999995,2.0,0.0,0.0,9.0,849.37,9.0,849.37,1.0,2.0,204.29,11.0,1044.33,13.0,1248.62,2.0,0.0,366.0,0.0
7294.0,1.0,110.29,5.0,520.1500000000001,6.0,630.44,2.0,0.0,0.0,2.0,212.1,2.0,212.1,1.0,1.0,110.29,3.0,308.05,4.0,418.34000000000003,2.0,0.0,347.0,0.0
7295.0,1.0,109.91,6.0,604.8,7.0,714.7099999999999,2.0,0.0,0.0,2.0,209.37,2.0,209.37,1.0,1.0,109.91,4.0,395.43000000000006,5.0,505.34000000000003,2.0,0.0,336.0,0.0
7296.0,1.0,91.9,4.0,412.77000000000004,5.0,504.6700000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.9,4.0,412.77000000000004,5.0,504.6700000000001,2.0,0.0,365.0,0.0
7297.0,1.0,98.54,6.0,539.5699999999999,7.0,638.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.54,6.0,539.5699999999999,7.0,638.11,2.0,0.0,365.0,0.0
7298.0,1.0,90.7,5.0,483.08,6.0,573.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.7,5.0,483.08,6.0,573.78,2.0,0.0,347.0,0.0
7299.0,1.0,87.36,6.0,634.32,7.0,721.6800000000001,2.0,0.0,0.0,1.0,122.26,1.0,122.26,1.0,1.0,87.36,5.0,512.06,6.0,599.4200000000001,2.0,0.0,358.0,0.0
7300.0,2.0,197.56,5.0,460.48999999999995,7.0,658.0500000000001,2.0,0.0,0.0,1.0,100.1,1.0,100.1,1.0,2.0,197.56,4.0,360.39,6.0,557.9499999999999,2.0,0.0,359.0,0.0
7301.0,2.0,171.68,7.0,716.34,9.0,888.02,2.0,0.0,0.0,1.0,76.51,1.0,76.51,1.0,2.0,171.68,6.0,639.8299999999999,8.0,811.51,2.0,0.0,364.0,0.0
7302.0,2.0,198.95999999999998,5.0,495.88,7.0,694.84,2.0,1.0,111.35,2.0,204.73,3.0,316.08,1.0,1.0,87.61,3.0,291.15,4.0,378.76,2.0,0.0,343.0,0.0
7303.0,6.0,626.6,8.0,802.69,14.0,1429.2899999999997,3.0,1.0,115.49,3.0,303.51,4.0,419.0,2.0,5.0,511.11,4.0,390.61,9.0,901.72,3.0,0.0,358.0,0.0
7304.0,1.0,113.24,8.0,897.8399999999999,9.0,1011.0799999999999,2.0,0.0,0.0,1.0,106.97,1.0,106.97,1.0,1.0,113.24,7.0,790.87,8.0,904.1099999999999,2.0,0.0,355.0,0.0
7305.0,1.0,98.49,10.0,902.1800000000001,11.0,1000.6700000000001,2.0,1.0,98.49,2.0,175.9,3.0,274.39,2.0,0.0,0.0,8.0,726.28,8.0,726.28,1.0,0.0,355.0,0.0
7306.0,1.0,102.28,4.0,424.87,5.0,527.15,2.0,0.0,0.0,1.0,95.2,1.0,95.2,1.0,1.0,102.28,3.0,329.66999999999996,4.0,431.94999999999993,2.0,0.0,291.0,0.0
7307.0,1.0,99.54,8.0,725.89,9.0,825.43,2.0,1.0,99.54,0.0,0.0,1.0,99.54,1.0,0.0,0.0,8.0,725.89,8.0,725.89,1.0,0.0,363.0,0.0
7308.0,1.0,105.34,5.0,508.14,6.0,613.48,2.0,0.0,0.0,2.0,207.51999999999998,2.0,207.51999999999998,1.0,1.0,105.34,3.0,300.62,4.0,405.96000000000004,2.0,0.0,363.0,0.0
7309.0,1.0,103.64,5.0,499.0,6.0,602.6400000000001,2.0,0.0,0.0,1.0,101.7,1.0,101.7,1.0,1.0,103.64,4.0,397.3,5.0,500.94,2.0,0.0,366.0,0.0
7310.0,1.0,108.6,5.0,510.65999999999997,6.0,619.2599999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.6,5.0,510.65999999999997,6.0,619.2599999999999,2.0,0.0,365.0,0.0
7311.0,1.0,102.6,5.0,507.96000000000004,6.0,610.56,2.0,1.0,102.6,2.0,209.56,3.0,312.15999999999997,2.0,0.0,0.0,3.0,298.4,3.0,298.4,1.0,0.0,287.0,0.0
7312.0,1.0,86.91,9.0,993.37,10.0,1080.28,2.0,0.0,0.0,1.0,100.9,1.0,100.9,1.0,1.0,86.91,8.0,892.47,9.0,979.38,2.0,0.0,364.0,0.0
7313.0,1.0,107.94,14.0,1241.72,15.0,1349.6600000000003,2.0,0.0,0.0,3.0,254.73,3.0,254.73,1.0,1.0,107.94,11.0,986.99,12.0,1094.9299999999998,2.0,0.0,357.0,0.0
7314.0,1.0,98.15,5.0,492.93,6.0,591.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.15,5.0,492.93,6.0,591.08,2.0,0.0,333.0,0.0
7315.0,1.0,96.75,6.0,595.02,7.0,691.77,2.0,0.0,0.0,4.0,396.63,4.0,396.63,1.0,1.0,96.75,2.0,198.39,3.0,295.14,2.0,0.0,358.0,0.0
7316.0,1.0,98.75,9.0,945.82,10.0,1044.5700000000002,2.0,0.0,0.0,3.0,320.36,3.0,320.36,1.0,1.0,98.75,6.0,625.46,7.0,724.21,2.0,0.0,353.0,0.0
7317.0,11.0,1225.57,5.0,537.05,16.0,1762.62,3.0,4.0,451.08,0.0,0.0,4.0,451.08,1.0,7.0,774.4899999999999,5.0,537.05,12.0,1311.54,3.0,0.0,352.0,0.0
7318.0,1.0,98.07,10.0,1126.16,11.0,1224.23,2.0,1.0,98.07,3.0,361.20000000000005,4.0,459.27000000000004,2.0,0.0,0.0,7.0,764.9599999999999,7.0,764.9599999999999,1.0,0.0,360.0,0.0
7319.0,1.0,96.55,37.0,3229.459999999999,38.0,3326.0099999999993,2.0,0.0,0.0,5.0,433.7,5.0,433.7,1.0,1.0,96.55,32.0,2795.76,33.0,2892.31,2.0,0.0,362.0,0.0
7320.0,1.0,89.52,55.0,5719.88,56.0,5809.4,2.0,1.0,89.52,0.0,0.0,1.0,89.52,1.0,0.0,0.0,55.0,5719.88,55.0,5719.88,1.0,0.0,365.0,0.0
7321.0,8.0,778.14,6.0,638.07,14.0,1416.2100000000005,3.0,1.0,87.42,2.0,195.28,3.0,282.7,2.0,7.0,690.72,4.0,442.79,11.0,1133.5100000000002,3.0,0.0,361.0,0.0
7322.0,1.0,88.81,5.0,496.55,6.0,585.3599999999999,2.0,1.0,88.81,1.0,105.35,2.0,194.16,2.0,0.0,0.0,4.0,391.2,4.0,391.2,1.0,0.0,341.0,0.0
7323.0,1.0,91.08,5.0,514.93,6.0,606.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.08,5.0,514.93,6.0,606.01,2.0,0.0,334.0,0.0
7324.0,2.0,191.06,5.0,485.29999999999995,7.0,676.36,2.0,2.0,191.06,2.0,191.06,4.0,382.12,2.0,0.0,0.0,3.0,294.24,3.0,294.24,1.0,0.0,353.0,0.0
7325.0,2.0,198.70999999999998,5.0,507.54,7.0,706.25,2.0,0.0,0.0,2.0,203.1,2.0,203.1,1.0,2.0,198.70999999999998,3.0,304.44,5.0,503.15,2.0,0.0,338.0,0.0
7326.0,7.0,706.21,6.0,631.57,13.0,1337.7800000000002,3.0,3.0,306.69,3.0,310.62,6.0,617.3100000000001,3.0,4.0,399.52,3.0,320.95000000000005,7.0,720.47,2.0,0.0,350.0,0.0
7327.0,2.0,216.69,5.0,509.4,7.0,726.0899999999999,2.0,0.0,0.0,2.0,205.62,2.0,205.62,1.0,2.0,216.69,3.0,303.78,5.0,520.47,2.0,0.0,366.0,0.0
7328.0,2.0,212.23,5.0,461.26,7.0,673.4899999999999,2.0,1.0,113.02,1.0,99.21,2.0,212.23,2.0,1.0,99.21,4.0,362.05,5.0,461.26,1.0,0.0,343.0,0.0
7329.0,1.0,95.54,6.0,588.7900000000001,7.0,684.33,2.0,0.0,0.0,1.0,91.15,1.0,91.15,1.0,1.0,95.54,5.0,497.64000000000004,6.0,593.1800000000001,2.0,0.0,361.0,0.0
7330.0,1.0,94.44,11.0,1058.36,12.0,1152.8000000000002,2.0,0.0,0.0,4.0,395.16,4.0,395.16,1.0,1.0,94.44,7.0,663.2,8.0,757.6400000000001,2.0,0.0,359.0,0.0
7331.0,1.0,93.26,5.0,525.6899999999999,6.0,618.9499999999999,2.0,0.0,0.0,2.0,195.13,2.0,195.13,1.0,1.0,93.26,3.0,330.56000000000006,4.0,423.82000000000005,2.0,0.0,360.0,0.0
7332.0,2.0,184.46,8.0,778.73,10.0,963.19,2.0,1.0,96.62,1.0,87.84,2.0,184.46,2.0,1.0,87.84,7.0,690.89,8.0,778.73,1.0,0.0,350.0,0.0
7333.0,1.0,98.37,5.0,531.49,6.0,629.8599999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.37,5.0,531.49,6.0,629.8599999999999,2.0,0.0,343.0,0.0
7334.0,1.0,110.63,6.0,600.6700000000001,7.0,711.3,2.0,1.0,110.63,1.0,93.33,2.0,203.95999999999998,2.0,0.0,0.0,5.0,507.34,5.0,507.34,1.0,0.0,347.0,0.0
7335.0,1.0,99.93,43.0,4832.79,44.0,4932.719999999999,2.0,0.0,0.0,22.0,2457.06,22.0,2457.06,1.0,1.0,99.93,21.0,2375.73,22.0,2475.66,2.0,0.0,359.0,0.0
7336.0,2.0,204.63,5.0,512.0899999999999,7.0,716.72,2.0,0.0,0.0,2.0,205.07,2.0,205.07,1.0,2.0,204.63,3.0,307.02,5.0,511.65,2.0,0.0,362.0,0.0
7337.0,0.0,0.0,129.0,12261.79,129.0,12261.79,1.0,0.0,0.0,37.0,3514.7099999999996,37.0,3514.7099999999996,1.0,0.0,0.0,91.0,8652.060000000001,91.0,8652.060000000001,1.0,0.0,365.0,0.0
7338.0,4.0,20181.809999999998,5.0,544.59,9.0,20726.400000000005,4.0,3.0,20084.69,2.0,207.61,5.0,20292.300000000003,3.0,1.0,97.12,3.0,336.98,4.0,434.1,2.0,0.0,354.0,1.0
7339.0,1.0,101.38,5.0,537.1199999999999,6.0,638.4999999999999,2.0,0.0,0.0,1.0,100.93,1.0,100.93,1.0,1.0,101.38,4.0,436.19,5.0,537.5699999999999,2.0,0.0,361.0,0.0
7340.0,2.0,228.38,5.0,560.4200000000001,7.0,788.8000000000001,2.0,0.0,0.0,1.0,123.6,1.0,123.6,1.0,2.0,228.38,4.0,436.82,6.0,665.1999999999999,2.0,0.0,364.0,0.0
7341.0,1.0,111.98,5.0,496.15999999999997,6.0,608.14,2.0,0.0,0.0,2.0,191.57,2.0,191.57,1.0,1.0,111.98,3.0,304.59000000000003,4.0,416.57000000000005,2.0,0.0,356.0,0.0
7342.0,1.0,113.28,5.0,550.34,6.0,663.62,2.0,0.0,0.0,1.0,111.72,1.0,111.72,1.0,1.0,113.28,4.0,438.62,5.0,551.9,2.0,0.0,344.0,0.0
7343.0,6.0,573.1999999999999,6.0,562.29,12.0,1135.49,3.0,1.0,93.21,0.0,0.0,1.0,93.21,1.0,5.0,479.99,6.0,562.29,11.0,1042.28,3.0,0.0,366.0,0.0
7344.0,2.0,185.19,6.0,594.82,8.0,780.01,2.0,0.0,0.0,1.0,107.08,1.0,107.08,1.0,2.0,185.19,5.0,487.73999999999995,7.0,672.9300000000001,2.0,0.0,353.0,0.0
7345.0,1.0,96.45,5.0,491.03999999999996,6.0,587.49,2.0,0.0,0.0,2.0,187.67000000000002,2.0,187.67000000000002,1.0,1.0,96.45,3.0,303.37,4.0,399.82,2.0,0.0,366.0,0.0
7346.0,2.0,204.92000000000002,6.0,665.96,8.0,870.88,2.0,0.0,0.0,2.0,211.79000000000002,2.0,211.79000000000002,1.0,2.0,204.92000000000002,4.0,454.16999999999996,6.0,659.09,2.0,0.0,347.0,0.0
7347.0,1.0,89.34,6.0,585.0699999999999,7.0,674.41,2.0,0.0,0.0,2.0,196.2,2.0,196.2,1.0,1.0,89.34,4.0,388.87,5.0,478.21000000000004,2.0,0.0,365.0,0.0
7348.0,1.0,92.85,5.0,487.73,6.0,580.58,2.0,0.0,0.0,1.0,115.65,1.0,115.65,1.0,1.0,92.85,4.0,372.08000000000004,5.0,464.93000000000006,2.0,0.0,358.0,0.0
7349.0,1.0,83.84,6.0,595.3599999999999,7.0,679.2,2.0,0.0,0.0,1.0,106.61,1.0,106.61,1.0,1.0,83.84,5.0,488.75,6.0,572.5899999999999,2.0,0.0,366.0,0.0
7350.0,1.0,99.02,6.0,571.99,7.0,671.01,2.0,0.0,0.0,2.0,185.46,2.0,185.46,1.0,1.0,99.02,4.0,386.53,5.0,485.55,2.0,0.0,353.0,0.0
7351.0,1.0,87.66,5.0,528.84,6.0,616.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.66,5.0,528.84,6.0,616.5,2.0,0.0,344.0,0.0
7352.0,1.0,98.23,8.0,850.1400000000001,9.0,948.3700000000001,2.0,0.0,0.0,4.0,427.7,4.0,427.7,1.0,1.0,98.23,4.0,422.44000000000005,5.0,520.67,2.0,0.0,309.0,0.0
7353.0,1.0,104.74,7.0,762.99,8.0,867.73,2.0,0.0,0.0,1.0,112.93,1.0,112.93,1.0,1.0,104.74,6.0,650.0600000000001,7.0,754.8,2.0,0.0,358.0,0.0
7354.0,0.0,0.0,20.0,1935.7400000000002,20.0,1935.7400000000002,1.0,0.0,0.0,1.0,94.17,1.0,94.17,1.0,0.0,0.0,19.0,1841.5700000000002,19.0,1841.5700000000002,1.0,0.0,366.0,0.0
7355.0,1.0,98.79,6.0,588.92,7.0,687.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.79,5.0,497.97,6.0,596.76,2.0,0.0,342.0,0.0
7356.0,1.0,96.65,6.0,526.32,7.0,622.9699999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.65,6.0,526.32,7.0,622.9699999999999,2.0,0.0,354.0,0.0
7357.0,1.0,95.16,5.0,489.16999999999996,6.0,584.3299999999999,2.0,0.0,0.0,1.0,104.01,1.0,104.01,1.0,1.0,95.16,4.0,385.15999999999997,5.0,480.31999999999994,2.0,0.0,361.0,0.0
7358.0,2.0,193.14,5.0,516.4200000000001,7.0,709.5600000000001,2.0,0.0,0.0,1.0,94.18,1.0,94.18,1.0,2.0,193.14,4.0,422.23999999999995,6.0,615.38,2.0,0.0,336.0,0.0
7359.0,1.0,110.27,4.0,394.67999999999995,5.0,504.95,2.0,0.0,0.0,2.0,208.22,2.0,208.22,1.0,1.0,110.27,2.0,186.45999999999998,3.0,296.72999999999996,2.0,0.0,361.0,0.0
7360.0,1.0,94.22,5.0,515.61,6.0,609.83,2.0,0.0,0.0,1.0,104.63,1.0,104.63,1.0,1.0,94.22,4.0,410.98,5.0,505.20000000000005,2.0,0.0,366.0,0.0
7361.0,1.0,107.43,41.0,4289.349999999999,42.0,4396.780000000001,2.0,0.0,0.0,3.0,302.14000000000004,3.0,302.14000000000004,1.0,1.0,107.43,38.0,3987.2099999999996,39.0,4094.6399999999994,2.0,0.0,362.0,0.0
7362.0,2.0,213.71,16.0,2002.8100000000002,18.0,2216.5200000000004,2.0,0.0,0.0,4.0,498.71000000000004,4.0,498.71000000000004,1.0,2.0,213.71,12.0,1504.1000000000001,14.0,1717.8100000000002,2.0,0.0,363.0,0.0
7363.0,1.0,104.02,5.0,499.4699999999999,6.0,603.49,2.0,0.0,0.0,1.0,89.6,1.0,89.6,1.0,1.0,104.02,4.0,409.87,5.0,513.89,2.0,0.0,366.0,0.0
7364.0,1.0,101.76,6.0,596.92,7.0,698.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.76,6.0,596.92,7.0,698.68,2.0,0.0,363.0,0.0
7365.0,2.0,183.39,5.0,473.03999999999996,7.0,656.43,2.0,1.0,86.51,1.0,86.51,2.0,173.02,1.0,1.0,96.88,4.0,386.53,5.0,483.40999999999997,2.0,0.0,347.0,0.0
7366.0,2.0,229.8,8.0,861.1999999999999,10.0,1091.0,2.0,1.0,120.5,4.0,446.80999999999995,5.0,567.31,1.0,1.0,109.3,4.0,414.39,5.0,523.69,2.0,0.0,323.0,0.0
7367.0,1.0,92.79,5.0,474.93,6.0,567.72,2.0,0.0,0.0,2.0,175.07,2.0,175.07,1.0,1.0,92.79,3.0,299.86,4.0,392.65,2.0,0.0,361.0,0.0
7368.0,1.0,92.65,5.0,456.35,6.0,549.0,2.0,0.0,0.0,2.0,177.5,2.0,177.5,1.0,1.0,92.65,3.0,278.85,4.0,371.5,2.0,0.0,354.0,0.0
7369.0,1.0,90.84,22.0,1931.1899999999998,23.0,2022.0299999999997,2.0,0.0,0.0,5.0,453.56000000000006,5.0,453.56000000000006,1.0,1.0,90.84,17.0,1477.6299999999999,18.0,1568.47,2.0,0.0,362.0,0.0
7370.0,1.0,93.62,5.0,509.42,6.0,603.04,1.0,1.0,93.62,1.0,93.62,2.0,187.24,1.0,0.0,0.0,4.0,415.8,4.0,415.8,1.0,0.0,345.0,0.0
7371.0,1.0,105.72,33.0,2912.8600000000006,34.0,3018.58,2.0,0.0,0.0,14.0,1202.1799999999998,14.0,1202.1799999999998,1.0,1.0,105.72,19.0,1710.68,20.0,1816.3999999999999,2.0,0.0,360.0,0.0
7372.0,1.0,101.27,5.0,529.89,6.0,631.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.27,5.0,529.89,6.0,631.16,2.0,0.0,361.0,0.0
7373.0,1.0,118.02,9.0,869.8100000000001,10.0,987.83,2.0,1.0,118.02,3.0,273.68,4.0,391.7,2.0,0.0,0.0,6.0,596.13,6.0,596.13,1.0,0.0,364.0,0.0
7374.0,2.0,183.86,6.0,534.19,8.0,718.0500000000001,2.0,0.0,0.0,1.0,91.72,1.0,91.72,1.0,2.0,183.86,5.0,442.4700000000001,7.0,626.3300000000002,2.0,0.0,363.0,0.0
7375.0,1.0,90.58,5.0,501.76,6.0,592.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.58,5.0,501.76,6.0,592.34,2.0,0.0,294.0,0.0
7376.0,1.0,84.87,5.0,448.58,6.0,533.45,2.0,1.0,84.87,0.0,0.0,1.0,84.87,1.0,0.0,0.0,5.0,448.58,5.0,448.58,1.0,0.0,333.0,0.0
7377.0,1.0,109.04,5.0,475.38,6.0,584.4200000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.04,5.0,475.38,6.0,584.4200000000001,2.0,0.0,358.0,0.0
7378.0,0.0,0.0,8.0,823.8199999999999,8.0,823.8199999999999,1.0,0.0,0.0,4.0,417.96,4.0,417.96,1.0,0.0,0.0,4.0,405.86,4.0,405.86,1.0,0.0,361.0,0.0
7379.0,1.0,96.98,19.0,1901.39,20.0,1998.3700000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.98,19.0,1901.39,20.0,1998.3700000000001,2.0,0.0,366.0,0.0
7380.0,1.0,84.52,5.0,524.97,6.0,609.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.52,5.0,524.97,6.0,609.49,2.0,0.0,364.0,0.0
7381.0,1.0,101.3,5.0,513.54,6.0,614.8399999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.3,5.0,513.54,6.0,614.8399999999999,2.0,0.0,358.0,0.0
7382.0,1.0,103.39,6.0,587.78,7.0,691.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.39,6.0,587.78,7.0,691.17,2.0,0.0,362.0,0.0
7383.0,1.0,95.08,5.0,520.8000000000001,6.0,615.88,2.0,0.0,0.0,1.0,117.76,1.0,117.76,1.0,1.0,95.08,4.0,403.03999999999996,5.0,498.12,2.0,0.0,349.0,0.0
7384.0,1.0,107.44,5.0,546.73,6.0,654.1700000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.44,5.0,546.73,6.0,654.1700000000001,2.0,0.0,324.0,0.0
7385.0,0.0,0.0,10.0,1076.5100000000002,10.0,1076.5100000000002,1.0,0.0,0.0,2.0,217.86,2.0,217.86,1.0,0.0,0.0,8.0,858.6500000000001,8.0,858.6500000000001,1.0,0.0,344.0,0.0
7386.0,2.0,206.89,4.0,390.63,6.0,597.52,2.0,1.0,110.99,0.0,0.0,1.0,110.99,1.0,1.0,95.9,4.0,390.63,5.0,486.53,2.0,0.0,360.0,0.0
7387.0,2.0,206.51999999999998,9.0,881.06,11.0,1087.58,2.0,0.0,0.0,4.0,382.49,4.0,382.49,1.0,2.0,206.51999999999998,5.0,498.57,7.0,705.09,2.0,0.0,354.0,0.0
7388.0,2.0,212.26999999999998,17.0,1663.1499999999999,19.0,1875.4199999999998,2.0,1.0,114.83,1.0,114.83,2.0,229.66,1.0,1.0,97.44,16.0,1548.32,17.0,1645.7599999999998,2.0,0.0,363.0,0.0
7389.0,1.0,99.77,7.0,762.9200000000001,8.0,862.69,2.0,0.0,0.0,1.0,105.64,1.0,105.64,1.0,1.0,99.77,6.0,657.28,7.0,757.05,2.0,0.0,363.0,0.0
7390.0,1.0,125.75,30.0,3503.2500000000014,31.0,3629.000000000002,2.0,0.0,0.0,1.0,107.9,1.0,107.9,1.0,1.0,125.75,29.0,3395.3500000000013,30.0,3521.1000000000013,2.0,0.0,363.0,0.0
7391.0,1.0,86.5,7.0,757.33,8.0,843.8299999999999,2.0,1.0,86.5,0.0,0.0,1.0,86.5,1.0,0.0,0.0,7.0,757.33,7.0,757.33,1.0,0.0,365.0,0.0
7392.0,2.0,204.23000000000002,9.0,1005.18,11.0,1209.4099999999999,2.0,1.0,104.29,4.0,445.27,5.0,549.56,2.0,1.0,99.94,5.0,559.91,6.0,659.8499999999999,1.0,0.0,346.0,0.0
7393.0,1.0,88.39,5.0,470.2,6.0,558.59,2.0,0.0,0.0,2.0,172.55,2.0,172.55,1.0,1.0,88.39,3.0,297.65,4.0,386.03999999999996,2.0,0.0,356.0,0.0
7394.0,2.0,163.0,5.0,480.28000000000003,7.0,643.28,2.0,1.0,77.41,1.0,77.41,2.0,154.82,1.0,1.0,85.59,4.0,402.87,5.0,488.46,2.0,0.0,345.0,0.0
7395.0,0.0,0.0,4.0,436.89,4.0,436.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,436.89,4.0,436.89,1.0,0.0,336.0,0.0
7396.0,1.0,113.61,5.0,530.98,6.0,644.59,2.0,0.0,0.0,2.0,215.01,2.0,215.01,1.0,1.0,113.61,3.0,315.97,4.0,429.58000000000004,2.0,0.0,314.0,0.0
7397.0,0.0,0.0,13.0,1412.5499999999997,13.0,1412.5499999999997,1.0,0.0,0.0,5.0,539.53,5.0,539.53,1.0,0.0,0.0,8.0,873.02,8.0,873.02,1.0,0.0,343.0,0.0
7398.0,1.0,106.1,16.0,1736.33,17.0,1842.4299999999998,2.0,1.0,106.1,1.0,97.09,2.0,203.19,2.0,0.0,0.0,15.0,1639.2399999999996,15.0,1639.2399999999996,1.0,0.0,364.0,0.0
7399.0,1.0,91.9,5.0,495.62,6.0,587.52,2.0,1.0,91.9,1.0,91.9,2.0,183.8,2.0,0.0,0.0,4.0,403.72,4.0,403.72,1.0,0.0,363.0,0.0
7400.0,1.0,117.99,5.0,576.32,6.0,694.3100000000001,2.0,1.0,117.99,2.0,221.35000000000002,3.0,339.34000000000003,2.0,0.0,0.0,3.0,354.97,3.0,354.97,1.0,0.0,344.0,0.0
7401.0,1.0,115.52,9.0,852.19,10.0,967.71,2.0,0.0,0.0,1.0,93.95,1.0,93.95,1.0,1.0,115.52,8.0,758.24,9.0,873.76,2.0,0.0,355.0,0.0
7402.0,1.0,99.86,5.0,464.66999999999996,6.0,564.53,2.0,1.0,99.86,2.0,193.13,3.0,292.99,2.0,0.0,0.0,3.0,271.53999999999996,3.0,271.53999999999996,1.0,0.0,301.0,0.0
7403.0,1.0,97.68,5.0,458.71999999999997,6.0,556.4,2.0,1.0,97.68,1.0,94.88,2.0,192.56,2.0,0.0,0.0,4.0,363.84,4.0,363.84,1.0,0.0,353.0,0.0
7404.0,1.0,101.97,6.0,601.1500000000001,7.0,703.1200000000001,2.0,0.0,0.0,1.0,77.58,1.0,77.58,1.0,1.0,101.97,5.0,523.57,6.0,625.5400000000001,2.0,0.0,355.0,0.0
