src,dst,sum,mean,median,std,max,min,count,is_sar
25,426,2754.6,688.65,688.65,0.0,688.65,688.65,4,0
26,920,2049.84,1024.92,1024.92,493.51810686133905,1373.89,675.95,2,0
27,150,1247.1,1247.1,1247.1,0.0,1247.1,1247.1,1,1
27,584,690.08,690.08,690.08,0.0,690.08,690.08,1,1
27,658,1748.94,1748.94,1748.94,0.0,1748.94,1748.94,1,1
27,679,1745.33,872.665,872.665,823.1925014539431,1454.75,290.58,2,0
28,654,4357.34,871.4680000000001,728.72,247.27925887546655,1173.28,674.29,5,0
29,411,825.0,825.0,825.0,0.0,825.0,825.0,1,1
29,619,1161.96,1161.96,1161.96,0.0,1161.96,1161.96,1,1
29,921,3731.29,1243.7633333333333,1144.01,391.54904626793996,1675.54,911.74,3,0
30,305,1092.41,1092.41,1092.41,0.0,1092.41,1092.41,1,1
30,699,403.27,403.27,403.27,0.0,403.27,403.27,1,0
31,904,1359.63,1359.63,1359.63,0.0,1359.63,1359.63,1,0
32,475,1448.69,1448.69,1448.69,0.0,1448.69,1448.69,1,0
32,712,223.75,223.75,223.75,0.0,223.75,223.75,1,0
33,583,1244.13,1244.13,1244.13,0.0,1244.13,1244.13,1,0
34,480,719.64,719.64,719.64,0.0,719.64,719.64,1,1
34,715,928.72,928.72,928.72,0.0,928.72,928.72,1,1
34,877,992.95,992.95,992.95,0.0,992.95,992.95,1,0
34,903,1161.8,1161.8,1161.8,0.0,1161.8,1161.8,1,0
35,521,1542.37,1542.37,1542.37,0.0,1542.37,1542.37,1,0
35,919,204.15,204.15,204.15,0.0,204.15,204.15,1,0
36,910,193.65,193.65,193.65,0.0,193.65,193.65,1,0
36,915,973.48,973.48,973.48,0.0,973.48,973.48,1,0
37,418,1314.35,1314.35,1314.35,0.0,1314.35,1314.35,1,0
38,50,1383.48,1383.48,1383.48,0.0,1383.48,1383.48,1,1
38,635,2008.4099999999999,1004.2049999999999,1004.2049999999999,691.3736553051468,1493.08,515.33,2,0
39,558,1895.34,947.67,947.67,282.6730068471342,1147.55,747.79,2,0
39,690,354.27,354.27,354.27,0.0,354.27,354.27,1,0
40,660,669.88,669.88,669.88,0.0,669.88,669.88,1,0
41,375,2624.46,2624.46,2624.46,0.0,2624.46,2624.46,1,0
41,546,1577.5900000000001,788.7950000000001,788.7950000000001,606.266283121534,1217.49,360.1,2,0
42,472,638.11,638.11,638.11,0.0,638.11,638.11,1,1
42,577,1929.02,964.51,964.51,400.25072242283335,1247.53,681.49,2,0
42,743,709.02,709.02,709.02,0.0,709.02,709.02,1,1
42,860,106.25,106.25,106.25,0.0,106.25,106.25,1,0
43,354,1099.12,1099.12,1099.12,0.0,1099.12,1099.12,1,1
43,424,779.59,779.59,779.59,0.0,779.59,779.59,1,0
43,610,1099.12,1099.12,1099.12,0.0,1099.12,1099.12,1,1
43,921,630.34,630.34,630.34,0.0,630.34,630.34,1,0
44,338,1596.83,798.415,798.415,333.05436500667577,1033.92,562.91,2,0
44,528,535.46,535.46,535.46,0.0,535.46,535.46,1,1
44,914,450.72,450.72,450.72,0.0,450.72,450.72,1,0
45,526,1215.34,1215.34,1215.34,0.0,1215.34,1215.34,1,0
45,609,1389.13,1389.13,1389.13,0.0,1389.13,1389.13,1,1
46,207,1315.24,1315.24,1315.24,0.0,1315.24,1315.24,1,1
46,306,1943.13,1943.13,1943.13,0.0,1943.13,1943.13,1,1
46,626,887.76,887.76,887.76,0.0,887.76,887.76,1,0
47,234,1453.79,1453.79,1453.79,0.0,1453.79,1453.79,1,1
48,635,925.47,925.47,925.47,0.0,925.47,925.47,1,1
49,246,610.54,610.54,610.54,0.0,610.54,610.54,1,0
49,397,2040.06,1020.03,1020.03,91.78246019801388,1084.93,955.13,2,0
50,282,1040.46,520.23,520.23,465.2196934782534,849.19,191.27,2,0
50,373,1982.73,991.365,991.365,632.655508195416,1438.72,544.01,2,0
50,447,1245.13,1245.13,1245.13,0.0,1245.13,1245.13,1,1
51,465,1066.46,1066.46,1066.46,0.0,1066.46,1066.46,1,0
51,681,361.89,361.89,361.89,0.0,361.89,361.89,1,0
52,882,875.4,875.4,875.4,0.0,875.4,875.4,1,0
53,665,954.99,954.99,954.99,0.0,954.99,954.99,1,0
53,921,780.15,780.15,780.15,0.0,780.15,780.15,1,0
54,82,835.87,835.87,835.87,0.0,835.87,835.87,1,1
54,922,442.41,442.41,442.41,0.0,442.41,442.41,1,0
55,857,719.18,719.18,719.18,0.0,719.18,719.18,1,0
56,734,752.31,752.31,752.31,0.0,752.31,752.31,1,0
56,919,1070.28,1070.28,1070.28,0.0,1070.28,1070.28,1,0
57,130,757.18,757.18,757.18,0.0,757.18,757.18,1,1
57,281,776.12,776.12,776.12,0.0,776.12,776.12,1,1
57,302,1030.19,1030.19,1030.19,0.0,1030.19,1030.19,1,1
57,525,651.72,651.72,651.72,0.0,651.72,651.72,1,0
57,530,2374.7799999999997,1187.3899999999999,1187.3899999999999,830.6241937242137,1774.73,600.05,2,0
58,542,1669.97,834.985,834.985,842.8642121065528,1430.98,238.99,2,0
58,620,455.46,455.46,455.46,0.0,455.46,455.46,1,0
59,710,1368.71,1368.71,1368.71,0.0,1368.71,1368.71,1,1
59,818,2658.7799999999997,664.6949999999999,692.54,245.60115655265145,935.06,338.64,4,0
60,589,591.73,591.73,591.73,0.0,591.73,591.73,1,0
60,768,954.37,954.37,954.37,0.0,954.37,954.37,1,0
61,584,500.52,500.52,500.52,0.0,500.52,500.52,1,0
61,921,1037.73,1037.73,1037.73,0.0,1037.73,1037.73,1,0
62,227,1568.88,1568.88,1568.88,0.0,1568.88,1568.88,1,0
63,105,875.47,875.47,875.47,0.0,875.47,875.47,1,1
63,640,874.16,874.16,874.16,0.0,874.16,874.16,1,0
64,337,1063.17,1063.17,1063.17,0.0,1063.17,1063.17,1,0
65,710,1312.67,1312.67,1312.67,0.0,1312.67,1312.67,1,1
65,805,1856.47,928.235,928.235,9.694433970067593,935.09,921.38,2,0
65,899,270.07,270.07,270.07,0.0,270.07,270.07,1,0
66,834,1228.41,1228.41,1228.41,0.0,1228.41,1228.41,1,0
67,195,1370.6,1370.6,1370.6,0.0,1370.6,1370.6,1,1
67,527,572.67,572.67,572.67,0.0,572.67,572.67,1,1
67,848,666.07,666.07,666.07,0.0,666.07,666.07,1,0
68,540,612.62,306.31,306.31,200.79004158573204,448.29,164.33,2,0
68,885,529.23,264.615,264.615,339.24862040986994,504.5,24.73,2,0
69,378,519.87,259.935,259.935,282.2275295749867,459.5,60.37,2,0
69,633,1543.66,1543.66,1543.66,0.0,1543.66,1543.66,1,1
69,754,1258.14,1258.14,1258.14,0.0,1258.14,1258.14,1,1
69,807,1325.36,1325.36,1325.36,0.0,1325.36,1325.36,1,0
70,321,1474.31,737.155,737.155,161.156706500226,851.11,623.2,2,0
70,913,854.73,854.73,854.73,0.0,854.73,854.73,1,0
71,526,464.13,464.13,464.13,0.0,464.13,464.13,1,1
71,593,1274.02,1274.02,1274.02,0.0,1274.02,1274.02,1,0
72,680,1353.34,1353.34,1353.34,0.0,1353.34,1353.34,1,0
73,279,450.71,450.71,450.71,0.0,450.71,450.71,1,1
73,586,896.56,896.56,896.56,0.0,896.56,896.56,1,0
74,792,1424.9,712.45,712.45,266.7348199991894,901.06,523.84,2,0
74,828,425.13,425.13,425.13,0.0,425.13,425.13,1,0
75,581,1495.8799999999999,747.9399999999999,747.9399999999999,461.6275910298256,1074.36,421.52,2,0
75,647,1118.56,559.28,559.28,19.304015126392713,572.93,545.63,2,0
76,364,362.74,362.74,362.74,0.0,362.74,362.74,1,1
76,793,1620.5500000000002,810.2750000000001,810.2750000000001,254.4665173456029,990.21,630.34,2,0
77,407,1404.59,1404.59,1404.59,0.0,1404.59,1404.59,1,0
78,329,1700.85,850.425,850.425,51.07432280510434,886.54,814.31,2,0
78,524,1970.44,1970.44,1970.44,0.0,1970.44,1970.44,1,1
78,537,1371.07,685.535,685.535,397.38693995902776,966.53,404.54,2,0
79,601,824.15,824.15,824.15,0.0,824.15,824.15,1,1
79,921,315.24,315.24,315.24,0.0,315.24,315.24,1,0
80,812,1806.29,1806.29,1806.29,0.0,1806.29,1806.29,1,0
81,288,1571.87,1571.87,1571.87,0.0,1571.87,1571.87,1,0
82,212,1822.44,1822.44,1822.44,0.0,1822.44,1822.44,1,1
82,688,828.28,828.28,828.28,0.0,828.28,828.28,1,1
82,795,2554.16,1277.08,1277.08,772.3585949544422,1823.22,730.94,2,0
82,798,301.64,301.64,301.64,0.0,301.64,301.64,1,0
83,661,983.15,983.15,983.15,0.0,983.15,983.15,1,0
83,876,192.08,192.08,192.08,0.0,192.08,192.08,1,0
84,718,963.89,963.89,963.89,0.0,963.89,963.89,1,0
84,779,734.18,734.18,734.18,0.0,734.18,734.18,1,1
84,906,1099.96,1099.96,1099.96,0.0,1099.96,1099.96,1,0
85,787,883.39,883.39,883.39,0.0,883.39,883.39,1,0
86,272,780.08,780.08,780.08,0.0,780.08,780.08,1,0
86,613,1153.18,1153.18,1153.18,0.0,1153.18,1153.18,1,0
87,120,1595.08,1595.08,1595.08,0.0,1595.08,1595.08,1,1
87,350,1388.39,1388.39,1388.39,0.0,1388.39,1388.39,1,1
87,484,1302.8,1302.8,1302.8,0.0,1302.8,1302.8,1,1
87,630,1639.75,819.875,819.875,363.3043931058362,1076.77,562.98,2,0
87,919,324.11,324.11,324.11,0.0,324.11,324.11,1,0
88,794,1377.9299999999998,688.9649999999999,688.9649999999999,30.101535675111403,710.25,667.68,2,0
88,920,1102.55,1102.55,1102.55,0.0,1102.55,1102.55,1,0
89,300,543.34,271.67,271.67,57.84133470105959,312.57,230.77,2,0
89,794,1411.69,705.845,705.845,214.68468983604765,857.65,554.04,2,0
90,538,725.25,725.25,725.25,0.0,725.25,725.25,1,0
90,550,1592.76,1592.76,1592.76,0.0,1592.76,1592.76,1,1
90,581,1165.69,1165.69,1165.69,0.0,1165.69,1165.69,1,1
91,512,850.4,850.4,850.4,0.0,850.4,850.4,1,0
91,528,658.58,658.58,658.58,0.0,658.58,658.58,1,1
91,912,863.11,863.11,863.11,0.0,863.11,863.11,1,0
92,606,447.74,447.74,447.74,0.0,447.74,447.74,1,0
92,804,1151.58,1151.58,1151.58,0.0,1151.58,1151.58,1,1
92,838,1320.29,1320.29,1320.29,0.0,1320.29,1320.29,1,1
92,880,1110.14,1110.14,1110.14,0.0,1110.14,1110.14,1,0
93,438,28.33,28.33,28.33,0.0,28.33,28.33,1,0
93,440,291.19,291.19,291.19,0.0,291.19,291.19,1,0
94,465,1087.36,1087.36,1087.36,0.0,1087.36,1087.36,1,1
94,651,1627.06,1627.06,1627.06,0.0,1627.06,1627.06,1,1
94,852,944.97,944.97,944.97,0.0,944.97,944.97,1,0
95,315,676.74,338.37,338.37,255.76052275517426,519.22,157.52,2,0
95,636,1470.23,1470.23,1470.23,0.0,1470.23,1470.23,1,0
96,528,1381.78,1381.78,1381.78,0.0,1381.78,1381.78,1,1
96,616,482.16,482.16,482.16,0.0,482.16,482.16,1,0
96,666,733.19,733.19,733.19,0.0,733.19,733.19,1,0
97,568,1486.06,1486.06,1486.06,0.0,1486.06,1486.06,1,0
98,145,656.46,656.46,656.46,0.0,656.46,656.46,1,1
98,827,1230.83,615.415,615.415,160.13847273531738,728.65,502.18,2,0
98,847,267.1,267.1,267.1,0.0,267.1,267.1,1,0
99,879,956.43,956.43,956.43,0.0,956.43,956.43,1,0
100,479,706.89,706.89,706.89,0.0,706.89,706.89,1,0
100,633,1493.12,1493.12,1493.12,0.0,1493.12,1493.12,1,0
100,817,897.45,897.45,897.45,0.0,897.45,897.45,1,1
101,623,1053.83,1053.83,1053.83,0.0,1053.83,1053.83,1,0
102,617,987.65,987.65,987.65,0.0,987.65,987.65,1,1
102,794,499.94,499.94,499.94,0.0,499.94,499.94,1,0
102,798,508.02,254.01,254.01,106.5044233823178,329.32,178.7,2,0
103,575,413.66,413.66,413.66,0.0,413.66,413.66,1,0
103,646,1425.96,1425.96,1425.96,0.0,1425.96,1425.96,1,1
103,687,900.96,900.96,900.96,0.0,900.96,900.96,1,1
103,745,398.29,398.29,398.29,0.0,398.29,398.29,1,0
103,805,948.29,948.29,948.29,0.0,948.29,948.29,1,1
104,317,691.99,691.99,691.99,0.0,691.99,691.99,1,0
104,451,1751.92,1751.92,1751.92,0.0,1751.92,1751.92,1,1
104,544,2477.8,1238.9,1238.9,432.3675124243264,1544.63,933.17,2,0
105,320,1465.8400000000001,732.9200000000001,732.9200000000001,508.4097756731277,1092.42,373.42,2,0
106,268,1120.04,560.02,560.02,439.12745325246976,870.53,249.51,2,0
106,884,848.66,848.66,848.66,0.0,848.66,848.66,1,0
107,149,1350.04,1350.04,1350.04,0.0,1350.04,1350.04,1,1
107,336,788.51,394.255,394.255,11.773327906756,402.58,385.93,2,0
107,490,980.55,980.55,980.55,0.0,980.55,980.55,1,1
107,501,658.91,658.91,658.91,0.0,658.91,658.91,1,0
108,807,567.49,283.745,283.745,102.50927006861382,356.23,211.26,2,0
109,682,536.67,536.67,536.67,0.0,536.67,536.67,1,0
109,814,992.13,496.065,496.065,289.6662929130692,700.89,291.24,2,0
110,594,2104.52,1052.26,1052.26,253.55434959787215,1231.55,872.97,2,0
111,567,2164.8,1082.4,1082.4,57.77062402294104,1123.25,1041.55,2,0
111,899,1304.67,1304.67,1304.67,0.0,1304.67,1304.67,1,0
112,772,603.9,603.9,603.9,0.0,603.9,603.9,1,0
112,898,186.29,186.29,186.29,0.0,186.29,186.29,1,0
113,838,1455.01,1455.01,1455.01,0.0,1455.01,1455.01,1,0
114,579,1370.41,1370.41,1370.41,0.0,1370.41,1370.41,1,1
114,759,189.51,189.51,189.51,0.0,189.51,189.51,1,0
114,901,817.82,817.82,817.82,0.0,817.82,817.82,1,0
115,542,1827.88,913.94,913.94,193.3512782476496,1050.66,777.22,2,0
115,817,903.54,903.54,903.54,0.0,903.54,903.54,1,0
116,861,1141.26,1141.26,1141.26,0.0,1141.26,1141.26,1,0
116,866,568.56,568.56,568.56,0.0,568.56,568.56,1,0
117,263,574.62,574.62,574.62,0.0,574.62,574.62,1,0
117,404,1231.74,1231.74,1231.74,0.0,1231.74,1231.74,1,0
118,383,1207.71,1207.71,1207.71,0.0,1207.71,1207.71,1,0
118,469,1180.33,1180.33,1180.33,0.0,1180.33,1180.33,1,1
119,820,1015.27,1015.27,1015.27,0.0,1015.27,1015.27,1,0
120,880,259.78,259.78,259.78,0.0,259.78,259.78,1,0
121,242,1846.66,923.33,923.33,357.640467788532,1176.22,670.44,2,0
121,689,279.35,279.35,279.35,0.0,279.35,279.35,1,0
122,509,247.23,247.23,247.23,0.0,247.23,247.23,1,0
122,604,684.85,684.85,684.85,0.0,684.85,684.85,1,0
123,244,1442.3400000000001,721.1700000000001,721.1700000000001,25.71040256394284,739.35,702.99,2,0
123,758,938.38,938.38,938.38,0.0,938.38,938.38,1,0
124,614,1427.1,1427.1,1427.1,0.0,1427.1,1427.1,1,0
124,812,1780.23,890.115,890.115,15.464425304549838,901.05,879.18,2,0
125,210,926.47,926.47,926.47,0.0,926.47,926.47,1,1
125,222,1235.33,1235.33,1235.33,0.0,1235.33,1235.33,1,1
125,276,1694.4499999999998,847.2249999999999,847.2249999999999,158.1444316123713,959.05,735.4,2,0
125,496,681.36,681.36,681.36,0.0,681.36,681.36,1,1
125,675,794.29,794.29,794.29,0.0,794.29,794.29,1,1
125,731,560.24,560.24,560.24,0.0,560.24,560.24,1,1
125,867,593.35,593.35,593.35,0.0,593.35,593.35,1,1
126,802,1161.85,580.925,580.925,457.2081736474098,904.22,257.63,2,0
126,870,781.87,781.87,781.87,0.0,781.87,781.87,1,1
127,579,1005.19,1005.19,1005.19,0.0,1005.19,1005.19,1,1
127,832,752.8,752.8,752.8,0.0,752.8,752.8,1,0
127,878,1797.86,1797.86,1797.86,0.0,1797.86,1797.86,1,0
128,237,1698.28,849.14,849.14,448.9420953753389,1166.59,531.69,2,0
128,333,1448.56,1448.56,1448.56,0.0,1448.56,1448.56,1,1
128,369,555.95,555.95,555.95,0.0,555.95,555.95,1,1
128,430,637.44,637.44,637.44,0.0,637.44,637.44,1,1
128,856,1209.57,1209.57,1209.57,0.0,1209.57,1209.57,1,1
129,520,854.13,854.13,854.13,0.0,854.13,854.13,1,0
129,662,47.35,47.35,47.35,0.0,47.35,47.35,1,0
130,142,1243.98,1243.98,1243.98,0.0,1243.98,1243.98,1,1
130,185,1089.36,1089.36,1089.36,0.0,1089.36,1089.36,1,1
130,351,475.26,475.26,475.26,0.0,475.26,475.26,1,0
130,639,1347.51,673.755,673.755,597.9365652391565,1096.56,250.95,2,0
130,729,574.37,574.37,574.37,0.0,574.37,574.37,1,1
131,907,465.3,465.3,465.3,0.0,465.3,465.3,1,0
132,208,1206.68,1206.68,1206.68,0.0,1206.68,1206.68,1,1
132,255,2463.57,1231.785,1231.785,63.123422356523086,1276.42,1187.15,2,0
132,878,1020.49,1020.49,1020.49,0.0,1020.49,1020.49,1,0
133,791,1613.95,806.975,806.975,511.3301266794281,1168.54,445.41,2,0
133,877,949.05,949.05,949.05,0.0,949.05,949.05,1,0
134,424,667.06,667.06,667.06,0.0,667.06,667.06,1,1
134,880,64.71,64.71,64.71,0.0,64.71,64.71,1,0
134,910,1091.58,1091.58,1091.58,0.0,1091.58,1091.58,1,0
135,581,761.9200000000001,380.96000000000004,380.96000000000004,409.414826307011,670.46,91.46,2,0
135,602,1929.1599999999999,964.5799999999999,964.5799999999999,261.62950903902254,1149.58,779.58,2,0
136,719,573.17,573.17,573.17,0.0,573.17,573.17,1,1
136,763,279.23,279.23,279.23,0.0,279.23,279.23,1,0
136,825,1128.59,1128.59,1128.59,0.0,1128.59,1128.59,1,1
136,904,384.13,384.13,384.13,0.0,384.13,384.13,1,0
136,921,776.07,776.07,776.07,0.0,776.07,776.07,1,1
137,714,920.81,920.81,920.81,0.0,920.81,920.81,1,0
137,853,311.94,311.94,311.94,0.0,311.94,311.94,1,0
138,230,1320.46,1320.46,1320.46,0.0,1320.46,1320.46,1,1
138,436,733.16,733.16,733.16,0.0,733.16,733.16,1,0
139,383,1699.41,1699.41,1699.41,0.0,1699.41,1699.41,1,1
139,654,871.26,871.26,871.26,0.0,871.26,871.26,1,1
139,694,1223.24,1223.24,1223.24,0.0,1223.24,1223.24,1,1
139,738,1620.65,1620.65,1620.65,0.0,1620.65,1620.65,1,1
139,874,107.15,107.15,107.15,0.0,107.15,107.15,1,0
140,353,2613.5699999999997,1306.7849999999999,1306.7849999999999,587.3158213857346,1722.08,891.49,2,0
140,684,777.18,777.18,777.18,0.0,777.18,777.18,1,0
141,606,777.78,388.89,388.89,75.70285199383176,442.42,335.36,2,0
141,609,1654.9099999999999,827.4549999999999,827.4549999999999,415.8424269479968,1121.5,533.41,2,0
142,281,1713.11,1713.11,1713.11,0.0,1713.11,1713.11,1,1
142,302,899.95,899.95,899.95,0.0,899.95,899.95,1,1
142,346,1288.8600000000001,644.4300000000001,644.4300000000001,786.3310249506884,1200.45,88.41,2,0
143,520,771.59,771.59,771.59,0.0,771.59,771.59,1,0
144,235,1098.61,1098.61,1098.61,0.0,1098.61,1098.61,1,1
144,636,1260.56,1260.56,1260.56,0.0,1260.56,1260.56,1,0
144,908,1701.38,1701.38,1701.38,0.0,1701.38,1701.38,1,1
145,196,932.5,932.5,932.5,0.0,932.5,932.5,1,1
145,730,964.14,964.14,964.14,0.0,964.14,964.14,1,1
145,818,1036.97,1036.97,1036.97,0.0,1036.97,1036.97,1,1
146,274,782.31,782.31,782.31,0.0,782.31,782.31,1,1
146,426,1083.3,1083.3,1083.3,0.0,1083.3,1083.3,1,1
146,688,1039.22,1039.22,1039.22,0.0,1039.22,1039.22,1,0
147,443,602.83,602.83,602.83,0.0,602.83,602.83,1,0
147,726,15.37,15.37,15.37,0.0,15.37,15.37,1,0
148,298,838.49,419.245,419.245,576.1293921073633,826.63,11.86,2,0
148,665,758.19,758.19,758.19,0.0,758.19,758.19,1,1
148,829,1003.29,501.645,501.645,428.810765314958,804.86,198.43,2,0
149,747,778.45,778.45,778.45,0.0,778.45,778.45,1,0
149,893,1046.85,1046.85,1046.85,0.0,1046.85,1046.85,1,0
150,319,1519.76,1519.76,1519.76,0.0,1519.76,1519.76,1,1
150,637,1096.51,1096.51,1096.51,0.0,1096.51,1096.51,1,1
150,822,1199.53,1199.53,1199.53,0.0,1199.53,1199.53,1,0
150,836,1298.79,1298.79,1298.79,0.0,1298.79,1298.79,1,1
150,894,714.67,714.67,714.67,0.0,714.67,714.67,1,0
151,539,884.72,884.72,884.72,0.0,884.72,884.72,1,0
152,323,1935.4,967.7,967.7,48.818652173119254,1002.22,933.18,2,0
152,632,1708.74,1708.74,1708.74,0.0,1708.74,1708.74,1,1
153,226,807.14,403.57,403.57,332.26947647955865,638.52,168.62,2,0
153,626,1066.37,1066.37,1066.37,0.0,1066.37,1066.37,1,1
154,916,507.31,507.31,507.31,0.0,507.31,507.31,1,0
154,922,399.55,399.55,399.55,0.0,399.55,399.55,1,0
155,762,67.88,67.88,67.88,0.0,67.88,67.88,1,0
155,810,1307.26,653.63,653.63,448.37640995038976,970.68,336.58,2,0
156,908,1302.0,1302.0,1302.0,0.0,1302.0,1302.0,1,0
157,841,476.46,476.46,476.46,0.0,476.46,476.46,1,0
158,921,648.48,648.48,648.48,0.0,648.48,648.48,1,0
159,275,515.61,257.805,257.805,225.4327129100832,417.21,98.4,2,0
159,617,1486.57,743.285,743.285,716.3769510879031,1249.84,236.73,2,0
159,804,1791.35,1791.35,1791.35,0.0,1791.35,1791.35,1,1
159,838,685.99,685.99,685.99,0.0,685.99,685.99,1,1
160,667,1060.76,1060.76,1060.76,0.0,1060.76,1060.76,1,0
161,592,227.61,227.61,227.61,0.0,227.61,227.61,1,0
161,852,476.38,476.38,476.38,0.0,476.38,476.38,1,0
162,277,1074.4,1074.4,1074.4,0.0,1074.4,1074.4,1,0
162,358,1173.06,1173.06,1173.06,0.0,1173.06,1173.06,1,1
162,502,1427.72,1427.72,1427.72,0.0,1427.72,1427.72,1,1
162,694,287.78,287.78,287.78,0.0,287.78,287.78,1,0
163,464,163.59,163.59,163.59,0.0,163.59,163.59,1,0
163,913,166.84,166.84,166.84,0.0,166.84,166.84,1,0
164,673,905.45,905.45,905.45,0.0,905.45,905.45,1,0
165,261,553.47,553.47,553.47,0.0,553.47,553.47,1,0
165,560,1390.08,695.04,695.04,23.829498525986565,711.89,678.19,2,0
165,796,1535.25,767.625,767.625,492.88878182608306,1116.15,419.1,2,0
166,229,433.03,216.515,216.515,94.7452376111855,283.51,149.52,2,0
166,438,1079.09,1079.09,1079.09,0.0,1079.09,1079.09,1,1
166,541,273.52,273.52,273.52,0.0,273.52,273.52,1,0
167,833,1204.61,1204.61,1204.61,0.0,1204.61,1204.61,1,0
167,913,1120.66,1120.66,1120.66,0.0,1120.66,1120.66,1,0
168,310,564.65,564.65,564.65,0.0,564.65,564.65,1,0
168,705,620.9,620.9,620.9,0.0,620.9,620.9,1,0
168,806,1510.25,1510.25,1510.25,0.0,1510.25,1510.25,1,0
169,251,929.03,464.515,464.515,184.53365668625332,595.0,334.03,2,0
169,609,514.18,514.18,514.18,0.0,514.18,514.18,1,1
169,671,847.39,847.39,847.39,0.0,847.39,847.39,1,0
170,281,785.9,785.9,785.9,0.0,785.9,785.9,1,0
170,632,1528.09,1528.09,1528.09,0.0,1528.09,1528.09,1,1
171,289,995.83,995.83,995.83,0.0,995.83,995.83,1,0
171,617,898.59,898.59,898.59,0.0,898.59,898.59,1,1
172,528,1338.44,1338.44,1338.44,0.0,1338.44,1338.44,1,0
172,593,1464.6,732.3,732.3,467.8501307042672,1063.12,401.48,2,0
172,710,1747.22,1747.22,1747.22,0.0,1747.22,1747.22,1,0
173,280,795.27,795.27,795.27,0.0,795.27,795.27,1,1
173,432,597.93,597.93,597.93,0.0,597.93,597.93,1,1
173,491,738.8,738.8,738.8,0.0,738.8,738.8,1,0
173,583,1302.2,1302.2,1302.2,0.0,1302.2,1302.2,1,1
173,737,291.32,291.32,291.32,0.0,291.32,291.32,1,0
173,788,2282.62,1141.31,1141.31,138.93234036753287,1239.55,1043.07,2,0
