src,dst,sum,mean,median,std,max,min,count,is_sar
174,1075,1166.14,1166.14,1166.14,0.0,1166.14,1166.14,1,1
178,935,6483.34,589.3945454545454,639.16,374.2979088470476,1295.68,9.65,11,0
188,367,7802.96,650.2466666666667,604.8199999999999,288.48922400966205,1101.88,220.18,12,0
191,1184,8357.119999999999,835.7119999999999,868.6,245.07850206277448,1164.77,525.23,10,0
194,1231,1050.85,1050.85,1050.85,0.0,1050.85,1050.85,1,1
197,1075,1414.73,1414.73,1414.73,0.0,1414.73,1414.73,1,1
198,1316,6021.5599999999995,501.7966666666666,405.77,195.24238094008052,859.13,330.78,12,0
204,1304,23445.95,689.5867647058824,693.32,78.01916566093108,931.91,396.59,34,0
210,1056,10111.91,919.2645454545454,888.08,154.83649533386088,1300.95,767.61,11,0
214,567,7250.22,659.1109090909091,685.52,274.29603899635686,1235.13,279.41,11,0
214,888,861.21,861.21,861.21,0.0,861.21,861.21,1,1
217,466,11736.33,838.3092857142857,969.4,223.19934244679425,1210.49,393.58,14,0
219,789,11296.07,941.3391666666666,841.9549999999999,333.39652742529046,1762.97,487.09,12,0
221,533,9594.84,799.57,835.22,382.3694103160641,1505.96,70.31,12,0
224,1164,10027.26,911.569090909091,1197.95,508.82950776177563,1592.23,66.24,11,0
225,684,6272.77,448.055,342.22,257.05770967595225,1046.26,42.25,14,0
237,1175,8927.39,595.1593333333333,661.33,437.3916727841905,1199.7,177.2,15,0
239,1231,1222.93,1222.93,1222.93,0.0,1222.93,1222.93,1,1
240,528,18350.34,873.8257142857143,1008.91,244.26120341903308,1008.91,239.99,21,0
240,732,4723.07,472.30699999999996,495.49,256.4309622512678,882.98,50.0,10,0
245,338,10460.85,615.3441176470589,417.98,378.39954644625993,1642.37,177.52,17,0
245,355,7846.9400000000005,871.8822222222223,893.11,520.3682142910387,1936.11,213.74,9,0
246,1069,55840.92,1595.454857142857,1764.27,399.84048445357206,1764.27,205.06,35,0
252,1149,7846.9,713.3545454545455,867.09,383.48810616142026,1206.87,106.44,11,0
255,874,5912.69,844.67,856.16,535.5101104554423,1659.62,232.04,7,0
257,701,8863.27,886.327,927.6949999999999,502.23327623392964,1456.11,68.93,10,0
259,853,7372.219999999999,614.3516666666666,510.055,460.8347706821795,1526.26,122.45,12,0
259,878,23623.66,674.9617142857143,640.32,205.34500285367253,1526.26,289.41,35,0
262,435,9952.22,904.7472727272726,798.63,515.3215084021025,1539.96,148.92,11,0
264,736,9299.869999999999,929.9869999999999,915.2,348.0320188670385,1499.04,219.4,10,0
267,1204,1708.85,1708.85,1708.85,0.0,1708.85,1708.85,1,1
275,731,8073.65,807.365,796.0699999999999,389.21257460130676,1276.67,15.92,10,0
277,1152,8517.75,946.4166666666666,612.87,533.2715756769716,1818.89,410.69,9,0
291,586,455.25,455.25,455.25,0.0,455.25,455.25,1,1
294,675,1413.69,1413.69,1413.69,0.0,1413.69,1413.69,1,1
298,538,6144.889999999999,558.6263636363636,307.35,449.49322162347966,1344.57,110.4,11,0
299,790,5700.32,570.0319999999999,572.67,336.8873038008738,1053.15,88.6,10,0
308,917,5763.0,523.9090909090909,444.5,358.65192890752854,1252.37,40.15,11,0
309,1241,6307.969999999999,630.7969999999999,597.99,204.73334674101764,1108.59,314.71,10,0
313,510,1077.91,1077.91,1077.91,0.0,1077.91,1077.91,1,1
318,751,7936.63,793.663,620.28,420.16669850720496,1576.52,128.2,10,0
320,1338,6221.37,565.579090909091,632.11,267.66850253455465,860.46,54.23,11,0
326,570,7368.37,818.7077777777778,861.08,478.25465676712906,1439.35,21.84,9,0
336,366,7380.05,820.0055555555556,740.1,566.0043290053335,1596.53,55.22,9,0
357,987,8458.76,939.8622222222223,750.87,497.393755961456,1686.3,293.51,9,0
360,430,8072.33,733.8481818181818,837.02,450.9342856518715,1308.14,73.43,11,0
366,499,4077.22,407.722,270.765,480.64969007930637,1435.79,5.1,10,0
368,807,1006.69,1006.69,1006.69,0.0,1006.69,1006.69,1,1
371,1016,7690.17,769.017,688.2449999999999,375.3298837038041,1505.45,321.7,10,0
373,733,9252.0,841.0909090909091,765.52,371.30817102386925,1406.76,201.17,11,0
376,1345,7556.91,755.691,728.095,439.52614384256043,1445.64,88.87,10,0
378,1335,15330.89,901.8170588235294,847.67,196.82810618547046,1246.91,512.64,17,0
383,717,1781.34,1781.34,1781.34,0.0,1781.34,1781.34,1,1
400,998,7511.17,751.117,739.505,403.77290776568395,1388.3,244.73,10,0
404,486,1145.85,1145.85,1145.85,0.0,1145.85,1145.85,1,1
416,1058,6139.8099999999995,682.201111111111,543.75,516.8412836752799,1523.56,175.98,9,0
423,1297,7729.88,552.1342857142857,460.75,248.62335012297945,1009.62,181.54,14,0
425,1169,875.88,875.88,875.88,0.0,875.88,875.88,1,1
436,969,9071.1,907.11,992.365,345.24465174069763,1386.08,340.21,10,0
456,1157,8218.86,587.0614285714286,421.325,408.7660785989792,1534.92,9.63,14,0
460,1035,11763.03,1069.3663636363638,942.74,393.57085789658584,1742.68,406.04,11,0
468,932,5224.72,522.472,495.7,239.2814229591034,813.77,129.17,10,0
469,722,6185.12,562.2836363636363,427.13,471.64125517754974,1645.58,181.69,11,0
480,965,9039.68,903.9680000000001,937.25,261.7680868758961,1310.37,500.67,10,0
486,519,1601.13,1601.13,1601.13,0.0,1601.13,1601.13,1,1
486,1213,901.19,901.19,901.19,0.0,901.19,901.19,1,1
487,1298,10063.21,1006.3209999999999,994.23,545.4097764158614,1955.35,205.91,10,0
500,1195,8628.18,663.7061538461538,455.7,560.8647814987504,1965.65,152.5,13,0
508,516,6502.28,650.228,652.4000000000001,253.9590131322594,1014.91,161.24,10,0
511,1027,12540.1,836.0066666666667,1033.27,315.95148878691276,1359.96,133.77,15,0
531,626,8472.24,770.2036363636363,650.7,361.3465404918865,1650.01,306.15,11,0
532,1255,5680.39,568.039,345.40500000000003,602.5998258739654,1662.35,52.6,10,0
535,1308,5333.33,592.5922222222222,528.04,350.9715901528847,1157.5,35.45,9,0
551,948,10233.72,1023.372,1151.84,568.3235247990356,1825.76,149.05,10,0
557,630,15368.0,698.5454545454545,545.85,271.6866767283377,1309.09,529.03,22,0
584,844,5517.68,613.0755555555556,574.26,347.04896121120686,1188.51,17.05,9,0
585,1103,12400.25,1033.3541666666667,975.645,491.45756839793,1741.79,230.26,12,0
586,1311,505.83,505.83,505.83,0.0,505.83,505.83,1,1
590,853,6826.22,758.468888888889,758.01,363.4162678817655,1235.29,225.46,9,0
595,616,11827.63,844.8307142857142,975.37,206.93899370306016,1009.62,419.92,14,0
595,1116,1017.79,1017.79,1017.79,0.0,1017.79,1017.79,1,1
598,1321,9693.800000000001,807.8166666666667,826.015,500.0827336884701,1320.17,14.82,12,0
600,808,18172.57,865.3604761904762,979.98,298.7081596722157,1508.3,152.56,21,0
605,990,7888.91,493.056875,321.24,368.9653828155834,1403.74,255.62,16,0
610,1068,6735.17,612.2881818181818,630.46,186.56988019603708,949.89,338.34,11,0
611,1032,8498.57,772.5972727272728,928.81,348.54235372737446,1164.95,85.54,11,0
612,1235,7126.6,712.6600000000001,634.015,401.93658482678865,1163.74,99.89,10,0
614,885,6718.0,610.7272727272727,269.62,563.4833778043663,1718.27,27.8,11,0
618,768,8205.83,745.9845454545455,816.74,532.6503385404658,1600.41,16.06,11,0
630,807,962.71,962.71,962.71,0.0,962.71,962.71,1,1
643,1300,1036.1,1036.1,1036.1,0.0,1036.1,1036.1,1,1
651,1102,13617.72,972.6942857142857,1043.32,297.5560799558317,1386.05,241.51,14,0
658,1180,9233.33,769.4441666666667,679.995,195.89739436098745,1129.05,465.61,12,0
662,1083,11553.130000000001,962.7608333333334,1157.725,571.8503448767046,1490.92,62.75,12,0
662,1116,690.38,690.38,690.38,0.0,690.38,690.38,1,1
666,1301,5396.54,539.654,537.54,336.63689261741814,1208.19,107.52,10,0
669,1300,1349.03,1349.03,1349.03,0.0,1349.03,1349.03,1,1
672,1230,9092.470000000001,909.2470000000001,965.9200000000001,225.49155416802446,1160.16,339.48,10,0
675,1025,998.95,998.95,998.95,0.0,998.95,998.95,1,1
717,996,1589.62,1589.62,1589.62,0.0,1589.62,1589.62,1,1
753,861,6540.74,654.074,902.7249999999999,445.806670709276,1265.78,63.94,10,0
759,807,400.06,400.06,400.06,0.0,400.06,400.06,1,1
768,843,7959.53,795.953,787.74,239.9054900048026,1228.58,312.88,10,0
774,881,8870.65,887.0649999999999,780.905,502.7596848561613,1712.91,69.39,10,0
783,1316,9995.66,999.566,827.54,500.37242625868186,1801.78,475.48,10,0
832,1295,4009.63,501.20375,417.055,275.26539977356396,1003.81,256.32,8,0
838,924,9521.529999999999,1057.9477777777777,971.77,552.1898416708192,1696.86,191.47,9,0
880,1249,11644.06,776.2706666666667,945.98,389.2784011010752,1431.49,99.77,15,0
885,1075,736.12,736.12,736.12,0.0,736.12,736.12,1,1
888,1075,1089.63,1089.63,1089.63,0.0,1089.63,1089.63,1,1
905,1272,7345.9800000000005,734.5980000000001,712.4449999999999,452.8775016565371,1818.91,205.16,10,0
913,969,8457.52,604.1085714285715,673.83,296.677092835269,1054.08,12.28,14,0
916,1084,6433.72,643.3720000000001,339.39,576.5492578513035,1659.01,105.3,10,0
916,1337,8172.49,817.249,698.36,588.8893853017823,1659.01,114.88,10,0
930,1063,5138.469999999999,395.26692307692304,119.0,408.9741153256649,1100.35,107.6,13,0
951,1344,11062.470000000001,1005.679090909091,1244.53,437.7457419199996,1423.69,151.62,11,0
960,1138,327.51,327.51,327.51,0.0,327.51,327.51,1,1
1033,1047,6391.2699999999995,639.127,643.13,298.0129935291786,1153.62,279.64,10,0
1049,1209,7745.2,774.52,968.895,518.104597547638,1493.77,90.87,10,0
1056,1182,15390.38,1026.0253333333333,1188.37,262.2695881521984,1318.89,502.49,15,0
1077,1105,6214.08,690.4533333333334,580.32,407.3247245441897,1251.47,201.01,9,0
1080,1270,7288.43,662.5845454545455,664.01,336.79548688673475,1410.83,137.22,11,0
1086,1265,9583.93,871.2663636363636,836.35,467.11159787084557,1520.64,227.24,11,0
1091,1276,16626.3,1039.14375,1383.21,508.61509977421366,1383.21,33.39,16,0
1116,1189,763.43,763.43,763.43,0.0,763.43,763.43,1,1
1131,1182,10585.83,814.2946153846153,861.56,323.4042569194007,1641.86,405.36,13,0
1146,1219,7276.9800000000005,559.7676923076923,594.57,458.1147879108075,1410.8,55.71,13,0
1147,1253,7732.17,773.217,714.1500000000001,417.4191747192902,1749.01,129.98,10,0
1163,1189,6304.78,700.531111111111,652.56,370.55267987306627,1372.7,288.72,9,0
1170,1300,945.49,945.49,945.49,0.0,945.49,945.49,1,1
1214,1274,6479.08,719.8977777777777,884.23,475.6713090669275,1208.05,86.61,9,0
1231,1347,685.6,685.6,685.6,0.0,685.6,685.6,1,1
