src,dst,sum,mean,median,std,max,min,count,is_sar
83,7367,1490.75,745.375,745.375,83.36081843408216,804.32,686.43,2,0
84,12388,494.26,494.26,494.26,0.0,494.26,494.26,1,0
85,16745,1180.11,1180.11,1180.11,0.0,1180.11,1180.11,1,0
86,15239,2.13,2.13,2.13,0.0,2.13,2.13,1,0
87,15685,409.31,409.31,409.31,0.0,409.31,409.31,1,0
88,18354,406.94,406.94,406.94,0.0,406.94,406.94,1,0
89,17952,601.67,601.67,601.67,0.0,601.67,601.67,1,0
90,6982,1572.63,786.315,786.315,211.3471458288472,935.76,636.87,2,0
91,18052,826.59,826.59,826.59,0.0,826.59,826.59,1,0
92,10804,2373.6800000000003,1186.8400000000001,1186.8400000000001,188.1752566093642,1319.9,1053.78,2,0
93,15836,547.4,547.4,547.4,0.0,547.4,547.4,1,0
94,16041,221.49,221.49,221.49,0.0,221.49,221.49,1,0
95,11532,271.58,135.79,135.79,82.90119902631083,194.41,77.17,2,0
96,16582,801.48,801.48,801.48,0.0,801.48,801.48,1,0
97,12746,916.86,916.86,916.86,0.0,916.86,916.86,1,0
98,14805,1018.92,1018.92,1018.92,0.0,1018.92,1018.92,1,0
99,18071,490.28,490.28,490.28,0.0,490.28,490.28,1,0
100,16789,592.25,592.25,592.25,0.0,592.25,592.25,1,0
101,17283,1344.53,1344.53,1344.53,0.0,1344.53,1344.53,1,0
102,11333,1656.76,1656.76,1656.76,0.0,1656.76,1656.76,1,0
103,14600,706.96,706.96,706.96,0.0,706.96,706.96,1,0
104,12060,925.96,925.96,925.96,0.0,925.96,925.96,1,0
105,16708,1310.22,1310.22,1310.22,0.0,1310.22,1310.22,1,0
106,14642,770.41,770.41,770.41,0.0,770.41,770.41,1,0
107,18015,681.47,681.47,681.47,0.0,681.47,681.47,1,0
108,16670,749.44,749.44,749.44,0.0,749.44,749.44,1,0
108,18140,702.54,702.54,702.54,0.0,702.54,702.54,1,0
109,15215,300.35,300.35,300.35,0.0,300.35,300.35,1,0
110,13155,602.18,602.18,602.18,0.0,602.18,602.18,1,0
111,17420,106.19,106.19,106.19,0.0,106.19,106.19,1,0
112,14913,601.11,601.11,601.11,0.0,601.11,601.11,1,0
113,6917,856.52,856.52,856.52,0.0,856.52,856.52,1,0
114,12203,825.95,825.95,825.95,0.0,825.95,825.95,1,0
115,7471,1016.8,508.4,508.4,21.679893911179583,523.73,493.07,2,0
116,17950,45.37,45.37,45.37,0.0,45.37,45.37,1,0
117,17654,437.62,437.62,437.62,0.0,437.62,437.62,1,0
118,12305,138.91,138.91,138.91,0.0,138.91,138.91,1,0
119,10574,932.69,466.345,466.345,472.21297954418833,800.25,132.44,2,0
120,15493,833.17,833.17,833.17,0.0,833.17,833.17,1,0
121,17596,525.59,525.59,525.59,0.0,525.59,525.59,1,0
122,15295,828.44,828.44,828.44,0.0,828.44,828.44,1,0
123,17985,1331.16,1331.16,1331.16,0.0,1331.16,1331.16,1,0
124,12419,199.92,199.92,199.92,0.0,199.92,199.92,1,0
125,14830,1156.89,1156.89,1156.89,0.0,1156.89,1156.89,1,0
126,12772,1408.16,1408.16,1408.16,0.0,1408.16,1408.16,1,0
127,11001,874.32,437.16,437.16,535.7606659694234,816.0,58.32,2,0
128,12916,111.87,111.87,111.87,0.0,111.87,111.87,1,0
129,17941,705.77,705.77,705.77,0.0,705.77,705.77,1,0
130,15152,1522.88,1522.88,1522.88,0.0,1522.88,1522.88,1,0
131,12078,645.19,645.19,645.19,0.0,645.19,645.19,1,0
132,14137,326.69,326.69,326.69,0.0,326.69,326.69,1,0
133,12785,1049.07,1049.07,1049.07,0.0,1049.07,1049.07,1,0
134,16890,129.73,129.73,129.73,0.0,129.73,129.73,1,0
135,14567,760.23,760.23,760.23,0.0,760.23,760.23,1,0
136,8639,905.85,452.925,452.925,158.82325412231046,565.23,340.62,2,0
137,16338,1463.65,1463.65,1463.65,0.0,1463.65,1463.65,1,0
138,10718,2906.3599999999997,1453.1799999999998,1453.1799999999998,443.9357793645383,1767.09,1139.27,2,0
139,14170,963.83,963.83,963.83,0.0,963.83,963.83,1,0
140,16482,354.87,354.87,354.87,0.0,354.87,354.87,1,0
141,14342,1299.6,1299.6,1299.6,0.0,1299.6,1299.6,1,0
142,15512,1118.0,1118.0,1118.0,0.0,1118.0,1118.0,1,0
143,9078,1093.8600000000001,546.9300000000001,546.9300000000001,206.67317000520416,693.07,400.79,2,0
144,14690,1027.12,1027.12,1027.12,0.0,1027.12,1027.12,1,0
145,12013,955.79,955.79,955.79,0.0,955.79,955.79,1,0
146,17332,1182.2,1182.2,1182.2,0.0,1182.2,1182.2,1,0
147,6551,937.11,468.555,468.555,223.35381897339477,626.49,310.62,2,0
148,14078,1237.29,1237.29,1237.29,0.0,1237.29,1237.29,1,0
149,8968,1496.98,748.49,748.49,173.3967248825652,871.1,625.88,2,0
150,17368,1068.04,1068.04,1068.04,0.0,1068.04,1068.04,1,0
151,13011,46.25,46.25,46.25,0.0,46.25,46.25,1,0
152,14921,856.51,856.51,856.51,0.0,856.51,856.51,1,0
153,14634,395.93,395.93,395.93,0.0,395.93,395.93,1,0
154,7772,1988.84,994.42,994.42,523.4711501124011,1364.57,624.27,2,0
155,18510,267.08,267.08,267.08,0.0,267.08,267.08,1,0
156,8848,821.93,821.93,821.93,0.0,821.93,821.93,1,0
157,14346,956.48,956.48,956.48,0.0,956.48,956.48,1,0
158,18495,596.22,596.22,596.22,0.0,596.22,596.22,1,0
159,17557,261.37,261.37,261.37,0.0,261.37,261.37,1,0
160,18536,1344.54,1344.54,1344.54,0.0,1344.54,1344.54,1,0
161,7838,1687.3600000000001,843.6800000000001,843.6800000000001,242.6649051675994,1015.27,672.09,2,0
162,8330,1701.3200000000002,850.6600000000001,850.6600000000001,227.61767286394968,1011.61,689.71,2,0
163,18244,573.51,573.51,573.51,0.0,573.51,573.51,1,0
164,16481,521.02,521.02,521.02,0.0,521.02,521.02,1,0
165,15049,763.51,763.51,763.51,0.0,763.51,763.51,1,0
166,14696,56.23,56.23,56.23,0.0,56.23,56.23,1,0
167,11750,285.71,285.71,285.71,0.0,285.71,285.71,1,0
168,15759,316.05,316.05,316.05,0.0,316.05,316.05,1,0
169,15098,10.5,10.5,10.5,0.0,10.5,10.5,1,0
170,14098,1117.93,1117.93,1117.93,0.0,1117.93,1117.93,1,0
171,17739,405.15,405.15,405.15,0.0,405.15,405.15,1,0
172,16148,701.33,701.33,701.33,0.0,701.33,701.33,1,0
173,15903,1612.94,1612.94,1612.94,0.0,1612.94,1612.94,1,0
174,12674,1333.94,1333.94,1333.94,0.0,1333.94,1333.94,1,0
175,10545,2285.12,1142.56,1142.56,463.38121584716833,1470.22,814.9,2,0
176,11775,1427.01,1427.01,1427.01,0.0,1427.01,1427.01,1,0
177,18190,60.52,60.52,60.52,0.0,60.52,60.52,1,0
178,14122,511.28,511.28,511.28,0.0,511.28,511.28,1,0
179,14453,1303.5,1303.5,1303.5,0.0,1303.5,1303.5,1,0
180,9838,1337.0700000000002,668.5350000000001,668.5350000000001,100.81221379376615,739.82,597.25,2,0
181,17180,411.18,411.18,411.18,0.0,411.18,411.18,1,0
182,11650,959.85,959.85,959.85,0.0,959.85,959.85,1,0
183,16742,782.96,782.96,782.96,0.0,782.96,782.96,1,0
184,15253,868.69,868.69,868.69,0.0,868.69,868.69,1,0
185,15648,941.64,941.64,941.64,0.0,941.64,941.64,1,0
186,15874,185.35,185.35,185.35,0.0,185.35,185.35,1,0
187,16090,1117.18,1117.18,1117.18,0.0,1117.18,1117.18,1,0
188,14271,186.18,186.18,186.18,0.0,186.18,186.18,1,0
189,15805,986.04,986.04,986.04,0.0,986.04,986.04,1,0
190,13957,437.69,437.69,437.69,0.0,437.69,437.69,1,0
191,14774,955.0,955.0,955.0,0.0,955.0,955.0,1,0
192,17370,984.54,984.54,984.54,0.0,984.54,984.54,1,0
193,10006,390.33,195.165,195.165,162.25979307887704,309.9,80.43,2,0
194,12906,171.97,171.97,171.97,0.0,171.97,171.97,1,0
195,9437,455.15,227.575,227.575,16.2846691707262,239.09,216.06,2,0
195,18325,937.73,937.73,937.73,0.0,937.73,937.73,1,0
196,15523,1347.45,1347.45,1347.45,0.0,1347.45,1347.45,1,0
197,13925,799.68,799.68,799.68,0.0,799.68,799.68,1,0
198,13882,664.92,664.92,664.92,0.0,664.92,664.92,1,0
199,8613,1612.7800000000002,806.3900000000001,806.3900000000001,149.9914904252904,912.45,700.33,2,0
200,9087,322.02,322.02,322.02,0.0,322.02,322.02,1,0
201,13961,662.24,662.24,662.24,0.0,662.24,662.24,1,0
202,7579,1041.52,520.76,520.76,203.13763609927136,664.4,377.12,2,0
203,11823,964.47,964.47,964.47,0.0,964.47,964.47,1,0
204,16385,419.06,419.06,419.06,0.0,419.06,419.06,1,0
205,17133,689.19,689.19,689.19,0.0,689.19,689.19,1,0
206,8526,763.05,763.05,763.05,0.0,763.05,763.05,1,0
207,14059,465.89,465.89,465.89,0.0,465.89,465.89,1,0
208,8393,2079.1800000000003,1039.5900000000001,1039.5900000000001,349.0703336005512,1286.42,792.76,2,0
209,13347,515.86,515.86,515.86,0.0,515.86,515.86,1,0
210,15651,958.49,958.49,958.49,0.0,958.49,958.49,1,0
211,16074,464.75,464.75,464.75,0.0,464.75,464.75,1,0
212,15404,160.88,160.88,160.88,0.0,160.88,160.88,1,0
213,12996,1595.16,1595.16,1595.16,0.0,1595.16,1595.16,1,0
214,18577,1029.46,1029.46,1029.46,0.0,1029.46,1029.46,1,0
215,9446,1526.42,763.21,763.21,302.11844332976426,976.84,549.58,2,0
216,13843,749.48,749.48,749.48,0.0,749.48,749.48,1,0
217,10555,734.87,734.87,734.87,0.0,734.87,734.87,1,0
218,13753,701.89,701.89,701.89,0.0,701.89,701.89,1,0
219,15376,112.01,112.01,112.01,0.0,112.01,112.01,1,0
220,11798,400.16,400.16,400.16,0.0,400.16,400.16,1,0
221,15010,277.93,277.93,277.93,0.0,277.93,277.93,1,0
222,18304,1182.16,1182.16,1182.16,0.0,1182.16,1182.16,1,0
223,11926,709.17,709.17,709.17,0.0,709.17,709.17,1,0
224,11827,902.84,902.84,902.84,0.0,902.84,902.84,1,0
225,11888,550.76,550.76,550.76,0.0,550.76,550.76,1,0
226,12276,873.56,873.56,873.56,0.0,873.56,873.56,1,0
227,9347,2948.27,1474.135,1474.135,212.06839474565737,1624.09,1324.18,2,0
228,7875,772.62,772.62,772.62,0.0,772.62,772.62,1,0
229,6964,1151.27,575.635,575.635,601.3872463313468,1000.88,150.39,2,0
230,14392,784.71,784.71,784.71,0.0,784.71,784.71,1,0
231,13065,1401.34,1401.34,1401.34,0.0,1401.34,1401.34,1,0
232,12200,626.98,626.98,626.98,0.0,626.98,626.98,1,0
233,15517,639.15,639.15,639.15,0.0,639.15,639.15,1,0
234,17319,1111.87,1111.87,1111.87,0.0,1111.87,1111.87,1,0
235,11781,612.09,612.09,612.09,0.0,612.09,612.09,1,0
236,11131,298.45,149.225,149.225,123.86389486044752,236.81,61.64,2,0
237,14224,931.87,931.87,931.87,0.0,931.87,931.87,1,0
238,12030,1246.45,1246.45,1246.45,0.0,1246.45,1246.45,1,0
239,16835,1061.65,1061.65,1061.65,0.0,1061.65,1061.65,1,0
240,14069,510.23,510.23,510.23,0.0,510.23,510.23,1,0
241,18479,520.38,520.38,520.38,0.0,520.38,520.38,1,0
242,12071,502.29,502.29,502.29,0.0,502.29,502.29,1,0
243,9974,1111.56,555.78,555.78,691.31001569484,1044.61,66.95,2,0
244,14143,443.56,443.56,443.56,0.0,443.56,443.56,1,0
245,12068,559.05,559.05,559.05,0.0,559.05,559.05,1,0
246,15721,730.39,730.39,730.39,0.0,730.39,730.39,1,0
247,14140,128.87,128.87,128.87,0.0,128.87,128.87,1,0
248,13673,731.41,731.41,731.41,0.0,731.41,731.41,1,0
249,7223,1508.44,754.22,754.22,493.65952821757634,1103.29,405.15,2,0
250,15981,853.45,853.45,853.45,0.0,853.45,853.45,1,0
251,13699,515.26,515.26,515.26,0.0,515.26,515.26,1,0
252,13904,1257.04,1257.04,1257.04,0.0,1257.04,1257.04,1,0
253,13357,498.83,498.83,498.83,0.0,498.83,498.83,1,0
254,14244,1616.66,1616.66,1616.66,0.0,1616.66,1616.66,1,0
255,10090,953.28,476.64,476.64,236.7676346125035,644.06,309.22,2,0
256,17222,645.08,645.08,645.08,0.0,645.08,645.08,1,0
257,15062,280.73,280.73,280.73,0.0,280.73,280.73,1,0
258,17568,1303.48,1303.48,1303.48,0.0,1303.48,1303.48,1,0
259,17728,918.91,918.91,918.91,0.0,918.91,918.91,1,0
260,15458,527.79,527.79,527.79,0.0,527.79,527.79,1,0
261,16345,1303.34,1303.34,1303.34,0.0,1303.34,1303.34,1,0
262,15165,217.49,217.49,217.49,0.0,217.49,217.49,1,0
263,18083,816.07,816.07,816.07,0.0,816.07,816.07,1,0
264,9527,781.39,390.695,390.695,291.4340598660355,596.77,184.62,2,0
265,13780,1128.46,1128.46,1128.46,0.0,1128.46,1128.46,1,0
266,13684,435.91,435.91,435.91,0.0,435.91,435.91,1,0
267,13782,538.91,538.91,538.91,0.0,538.91,538.91,1,0
267,15368,961.79,961.79,961.79,0.0,961.79,961.79,1,0
268,16358,214.35,214.35,214.35,0.0,214.35,214.35,1,0
269,14536,1179.16,1179.16,1179.16,0.0,1179.16,1179.16,1,0
270,11721,796.97,398.485,398.485,349.5158108726986,645.63,151.34,2,0
271,13396,165.25,165.25,165.25,0.0,165.25,165.25,1,0
272,14194,470.54,470.54,470.54,0.0,470.54,470.54,1,0
273,11986,1030.86,1030.86,1030.86,0.0,1030.86,1030.86,1,0
274,18280,911.78,911.78,911.78,0.0,911.78,911.78,1,0
275,9041,1229.3899999999999,614.6949999999999,614.6949999999999,243.69021000031992,787.01,442.38,2,0
276,15192,1258.08,1258.08,1258.08,0.0,1258.08,1258.08,1,0
277,12160,886.55,886.55,886.55,0.0,886.55,886.55,1,0
278,15220,293.41,293.41,293.41,0.0,293.41,293.41,1,0
279,16684,666.64,666.64,666.64,0.0,666.64,666.64,1,0
280,16755,734.31,734.31,734.31,0.0,734.31,734.31,1,0
281,12666,360.62,360.62,360.62,0.0,360.62,360.62,1,0
282,13020,1116.24,1116.24,1116.24,0.0,1116.24,1116.24,1,0
283,13864,967.88,967.88,967.88,0.0,967.88,967.88,1,0
284,9691,1530.4899999999998,765.2449999999999,765.2449999999999,625.92385163852,1207.84,322.65,2,0
285,15948,132.55,132.55,132.55,0.0,132.55,132.55,1,0
286,12164,348.39,348.39,348.39,0.0,348.39,348.39,1,0
287,17012,575.14,575.14,575.14,0.0,575.14,575.14,1,0
288,14555,1051.45,1051.45,1051.45,0.0,1051.45,1051.45,1,0
289,14912,1070.33,1070.33,1070.33,0.0,1070.33,1070.33,1,0
290,14678,618.79,618.79,618.79,0.0,618.79,618.79,1,0
291,16310,509.09,509.09,509.09,0.0,509.09,509.09,1,0
292,6848,1451.52,725.76,725.76,605.7076687643965,1154.06,297.46,2,0
293,12704,1455.18,1455.18,1455.18,0.0,1455.18,1455.18,1,0
294,12664,675.91,675.91,675.91,0.0,675.91,675.91,1,0
295,11802,1295.55,1295.55,1295.55,0.0,1295.55,1295.55,1,0
296,18467,1134.74,1134.74,1134.74,0.0,1134.74,1134.74,1,0
297,18558,537.22,537.22,537.22,0.0,537.22,537.22,1,0
298,10979,27.11,27.11,27.11,0.0,27.11,27.11,1,0
299,17516,1153.18,1153.18,1153.18,0.0,1153.18,1153.18,1,0
300,13849,1193.36,1193.36,1193.36,0.0,1193.36,1193.36,1,0
301,18079,1385.8,1385.8,1385.8,0.0,1385.8,1385.8,1,0
302,17229,472.86,472.86,472.86,0.0,472.86,472.86,1,0
303,13862,60.46,60.46,60.46,0.0,60.46,60.46,1,0
304,17754,611.05,611.05,611.05,0.0,611.05,611.05,1,0
305,8049,494.87,247.435,247.435,133.50883135583203,341.84,153.03,2,0
306,14744,1318.31,1318.31,1318.31,0.0,1318.31,1318.31,1,0
307,11308,1457.1599999999999,728.5799999999999,728.5799999999999,221.73454444447756,885.37,571.79,2,0
308,17220,1517.93,1517.93,1517.93,0.0,1517.93,1517.93,1,0
309,12788,370.92,370.92,370.92,0.0,370.92,370.92,1,0
310,18122,803.2,803.2,803.2,0.0,803.2,803.2,1,0
311,18561,1197.33,1197.33,1197.33,0.0,1197.33,1197.33,1,0
312,14625,959.12,959.12,959.12,0.0,959.12,959.12,1,0
313,18035,787.58,787.58,787.58,0.0,787.58,787.58,1,0
314,17892,276.38,276.38,276.38,0.0,276.38,276.38,1,0
315,14160,718.0,718.0,718.0,0.0,718.0,718.0,1,0
316,12970,415.5,415.5,415.5,0.0,415.5,415.5,1,0
317,9676,504.46,504.46,504.46,0.0,504.46,504.46,1,0
318,17604,298.84,298.84,298.84,0.0,298.84,298.84,1,0
319,13308,1316.94,1316.94,1316.94,0.0,1316.94,1316.94,1,0
320,15541,565.12,565.12,565.12,0.0,565.12,565.12,1,0
321,12215,1156.07,1156.07,1156.07,0.0,1156.07,1156.07,1,0
322,14992,1336.97,1336.97,1336.97,0.0,1336.97,1336.97,1,0
323,12342,519.32,519.32,519.32,0.0,519.32,519.32,1,0
324,15284,1806.16,1806.16,1806.16,0.0,1806.16,1806.16,1,0
325,11756,1275.72,637.86,637.86,336.03128455547113,875.47,400.25,2,0
325,16872,1212.06,1212.06,1212.06,0.0,1212.06,1212.06,1,0
326,18154,379.7,379.7,379.7,0.0,379.7,379.7,1,0
327,17127,440.59,440.59,440.59,0.0,440.59,440.59,1,0
328,11545,1463.5900000000001,731.7950000000001,731.7950000000001,227.80859169487005,892.88,570.71,2,0
329,17672,661.63,661.63,661.63,0.0,661.63,661.63,1,0
330,14881,322.73,322.73,322.73,0.0,322.73,322.73,1,0
331,9569,1936.98,968.49,968.49,25.667976157071642,986.64,950.34,2,0
332,11134,1588.77,794.385,794.385,735.1859914674653,1314.24,274.53,2,0
333,12505,1032.46,1032.46,1032.46,0.0,1032.46,1032.46,1,0
334,17996,924.09,924.09,924.09,0.0,924.09,924.09,1,0
335,18113,238.98,238.98,238.98,0.0,238.98,238.98,1,0
336,11946,359.45,359.45,359.45,0.0,359.45,359.45,1,0
337,17242,759.55,759.55,759.55,0.0,759.55,759.55,1,0
338,12586,1311.59,1311.59,1311.59,0.0,1311.59,1311.59,1,0
339,15489,325.32,325.32,325.32,0.0,325.32,325.32,1,0
340,16547,15.54,15.54,15.54,0.0,15.54,15.54,1,0
341,17128,1095.65,1095.65,1095.65,0.0,1095.65,1095.65,1,0
342,12830,274.99,274.99,274.99,0.0,274.99,274.99,1,0
343,12308,469.46,469.46,469.46,0.0,469.46,469.46,1,0
344,15849,155.66,155.66,155.66,0.0,155.66,155.66,1,0
345,13400,652.86,652.86,652.86,0.0,652.86,652.86,1,0
345,15873,242.1,242.1,242.1,0.0,242.1,242.1,1,0
346,12228,533.36,533.36,533.36,0.0,533.36,533.36,1,0
347,14279,1107.5,1107.5,1107.5,0.0,1107.5,1107.5,1,0
348,9055,1338.66,669.33,669.33,7.792316728675741,674.84,663.82,2,0
349,18179,392.17,392.17,392.17,0.0,392.17,392.17,1,0
350,11768,703.65,703.65,703.65,0.0,703.65,703.65,1,0
351,17680,500.33,500.33,500.33,0.0,500.33,500.33,1,1
352,18155,1901.15,1901.15,1901.15,0.0,1901.15,1901.15,1,0
353,17833,710.85,710.85,710.85,0.0,710.85,710.85,1,0
354,13801,1616.89,1616.89,1616.89,0.0,1616.89,1616.89,1,0
355,10174,1078.8899999999999,539.4449999999999,539.4449999999999,23.822427458174783,556.29,522.6,2,0
356,14029,970.07,970.07,970.07,0.0,970.07,970.07,1,0
357,10567,1632.9,816.45,816.45,154.8563850798539,925.95,706.95,2,0
357,11324,880.5799999999999,440.28999999999996,440.28999999999996,537.1890216674201,820.14,60.44,2,0
358,8077,1114.22,557.11,557.11,205.58422556217684,702.48,411.74,2,0
359,17909,934.53,934.53,934.53,0.0,934.53,934.53,1,0
360,14270,434.12,434.12,434.12,0.0,434.12,434.12,1,0
361,8276,2539.65,1269.825,1269.825,1009.0343056853914,1983.32,556.33,2,0
362,9523,1453.37,726.685,726.685,167.36510403904384,845.03,608.34,2,0
363,14593,915.7,915.7,915.7,0.0,915.7,915.7,1,0
364,9346,719.68,719.68,719.68,0.0,719.68,719.68,1,0
365,12287,94.45,94.45,94.45,0.0,94.45,94.45,1,0
366,17137,398.98,398.98,398.98,0.0,398.98,398.98,1,0
367,12087,265.65,265.65,265.65,0.0,265.65,265.65,1,0
368,16520,1198.43,1198.43,1198.43,0.0,1198.43,1198.43,1,0
369,18372,701.41,701.41,701.41,0.0,701.41,701.41,1,0
370,14716,425.18,425.18,425.18,0.0,425.18,425.18,1,0
371,15630,1175.34,1175.34,1175.34,0.0,1175.34,1175.34,1,0
372,9171,2060.9,1030.45,1030.45,393.5049237303137,1308.7,752.2,2,0
373,12829,282.76,282.76,282.76,0.0,282.76,282.76,1,0
374,14693,727.6,727.6,727.6,0.0,727.6,727.6,1,0
375,16498,1602.32,1602.32,1602.32,0.0,1602.32,1602.32,1,0
376,14658,788.16,788.16,788.16,0.0,788.16,788.16,1,0
377,16138,923.31,923.31,923.31,0.0,923.31,923.31,1,0
378,15241,829.54,829.54,829.54,0.0,829.54,829.54,1,0
379,13437,151.22,151.22,151.22,0.0,151.22,151.22,1,0
380,18050,620.37,620.37,620.37,0.0,620.37,620.37,1,0
381,15071,1201.54,1201.54,1201.54,0.0,1201.54,1201.54,1,0
382,8497,1300.1,650.05,650.05,511.45033483222994,1011.7,288.4,2,0
383,9217,1306.84,653.42,653.42,190.55113539415083,788.16,518.68,2,0
384,11002,1866.47,933.235,933.235,881.6702322580705,1556.67,309.8,2,0
