sum,mean,median,std,max,min,in_degree,out_degree,n_unique_in,n_unique_out,is_sar
547.4,547.4,547.4,0.0,547.4,547.4,1,0,1,0,0
221.49,221.49,221.49,0.0,221.49,221.49,1,0,1,0,0
271.58,135.79,135.79,82.90119902631083,194.41,77.17,2,0,1,0,0
801.48,801.48,801.48,0.0,801.48,801.48,1,0,1,0,0
916.86,916.86,916.86,0.0,916.86,916.86,1,0,1,0,0
1018.92,1018.92,1018.92,0.0,1018.92,1018.92,1,0,1,0,0
490.28,490.28,490.28,0.0,490.28,490.28,1,0,1,0,0
592.25,592.25,592.25,0.0,592.25,592.25,1,0,1,0,0
1344.53,1344.53,1344.53,0.0,1344.53,1344.53,1,0,1,0,0
1656.76,1656.76,1656.76,0.0,1656.76,1656.76,1,0,1,0,0
706.96,706.96,706.96,0.0,706.96,706.96,1,0,1,0,0
925.96,925.96,925.96,0.0,925.96,925.96,1,0,1,0,0
1310.22,1310.22,1310.22,0.0,1310.22,1310.22,1,0,1,0,0
770.41,770.41,770.41,0.0,770.41,770.41,1,0,1,0,0
681.47,681.47,681.47,0.0,681.47,681.47,1,0,1,0,0
1451.98,725.99,725.99,33.163308037649145,749.44,702.54,2,0,2,0,0
300.35,300.35,300.35,0.0,300.35,300.35,1,0,1,0,0
602.18,602.18,602.18,0.0,602.18,602.18,1,0,1,0,0
106.19,106.19,106.19,0.0,106.19,106.19,1,0,1,0,0
601.11,601.11,601.11,0.0,601.11,601.11,1,0,1,0,0
856.52,856.52,856.52,0.0,856.52,856.52,1,0,1,0,0
825.95,825.95,825.95,0.0,825.95,825.95,1,0,1,0,0
1016.8,508.4,508.4,21.679893911179583,523.73,493.07,2,0,1,0,0
45.37,45.37,45.37,0.0,45.37,45.37,1,0,1,0,0
437.62,437.62,437.62,0.0,437.62,437.62,1,0,1,0,0
138.91,138.91,138.91,0.0,138.91,138.91,1,0,1,0,0
932.69,466.345,466.345,472.21297954418833,800.25,132.44,2,0,1,0,0
833.17,833.17,833.17,0.0,833.17,833.17,1,0,1,0,0
525.59,525.59,525.59,0.0,525.59,525.59,1,0,1,0,0
828.44,828.44,828.44,0.0,828.44,828.44,1,0,1,0,0
1331.16,1331.16,1331.16,0.0,1331.16,1331.16,1,0,1,0,0
199.92,199.92,199.92,0.0,199.92,199.92,1,0,1,0,0
1156.89,1156.89,1156.89,0.0,1156.89,1156.89,1,0,1,0,0
1408.16,1408.16,1408.16,0.0,1408.16,1408.16,1,0,1,0,0
874.32,437.16,437.16,535.7606659694234,816.0,58.32,2,0,1,0,0
111.87,111.87,111.87,0.0,111.87,111.87,1,0,1,0,0
705.77,705.77,705.77,0.0,705.77,705.77,1,0,1,0,0
1522.88,1522.88,1522.88,0.0,1522.88,1522.88,1,0,1,0,0
645.19,645.19,645.19,0.0,645.19,645.19,1,0,1,0,0
326.69,326.69,326.69,0.0,326.69,326.69,1,0,1,0,0
1049.07,1049.07,1049.07,0.0,1049.07,1049.07,1,0,1,0,0
129.73,129.73,129.73,0.0,129.73,129.73,1,0,1,0,0
760.23,760.23,760.23,0.0,760.23,760.23,1,0,1,0,0
905.85,452.925,452.925,158.82325412231046,565.23,340.62,2,0,1,0,0
1463.65,1463.65,1463.65,0.0,1463.65,1463.65,1,0,1,0,0
2906.3599999999997,1453.1799999999998,1453.1799999999998,443.9357793645383,1767.09,1139.27,2,0,1,0,0
963.83,963.83,963.83,0.0,963.83,963.83,1,0,1,0,0
354.87,354.87,354.87,0.0,354.87,354.87,1,0,1,0,0
1299.6,1299.6,1299.6,0.0,1299.6,1299.6,1,0,1,0,0
1118.0,1118.0,1118.0,0.0,1118.0,1118.0,1,0,1,0,0
1093.8600000000001,546.9300000000001,546.9300000000001,206.67317000520416,693.07,400.79,2,0,1,0,0
1027.12,1027.12,1027.12,0.0,1027.12,1027.12,1,0,1,0,0
955.79,955.79,955.79,0.0,955.79,955.79,1,0,1,0,0
1182.2,1182.2,1182.2,0.0,1182.2,1182.2,1,0,1,0,0
937.11,468.555,468.555,223.35381897339477,626.49,310.62,2,0,1,0,0
1237.29,1237.29,1237.29,0.0,1237.29,1237.29,1,0,1,0,0
1496.98,748.49,748.49,173.3967248825652,871.1,625.88,2,0,1,0,0
1068.04,1068.04,1068.04,0.0,1068.04,1068.04,1,0,1,0,0
46.25,46.25,46.25,0.0,46.25,46.25,1,0,1,0,0
856.51,856.51,856.51,0.0,856.51,856.51,1,0,1,0,0
395.93,395.93,395.93,0.0,395.93,395.93,1,0,1,0,0
1988.84,994.42,994.42,523.4711501124011,1364.57,624.27,2,0,1,0,0
267.08,267.08,267.08,0.0,267.08,267.08,1,0,1,0,0
821.93,821.93,821.93,0.0,821.93,821.93,1,0,1,0,0
956.48,956.48,956.48,0.0,956.48,956.48,1,0,1,0,0
596.22,596.22,596.22,0.0,596.22,596.22,1,0,1,0,0
261.37,261.37,261.37,0.0,261.37,261.37,1,0,1,0,0
1344.54,1344.54,1344.54,0.0,1344.54,1344.54,1,0,1,0,0
1687.3600000000001,843.6800000000001,843.6800000000001,242.6649051675994,1015.27,672.09,2,0,1,0,0
1701.3200000000002,850.6600000000001,850.6600000000001,227.61767286394968,1011.61,689.71,2,0,1,0,0
573.51,573.51,573.51,0.0,573.51,573.51,1,0,1,0,0
521.02,521.02,521.02,0.0,521.02,521.02,1,0,1,0,0
763.51,763.51,763.51,0.0,763.51,763.51,1,0,1,0,0
56.23,56.23,56.23,0.0,56.23,56.23,1,0,1,0,0
285.71,285.71,285.71,0.0,285.71,285.71,1,0,1,0,0
316.05,316.05,316.05,0.0,316.05,316.05,1,0,1,0,0
10.5,10.5,10.5,0.0,10.5,10.5,1,0,1,0,0
1117.93,1117.93,1117.93,0.0,1117.93,1117.93,1,0,1,0,0
405.15,405.15,405.15,0.0,405.15,405.15,1,0,1,0,0
701.33,701.33,701.33,0.0,701.33,701.33,1,0,1,0,0
1612.94,1612.94,1612.94,0.0,1612.94,1612.94,1,0,1,0,0
1333.94,1333.94,1333.94,0.0,1333.94,1333.94,1,0,1,0,0
2285.12,1142.56,1142.56,463.38121584716833,1470.22,814.9,2,0,1,0,0
1427.01,1427.01,1427.01,0.0,1427.01,1427.01,1,0,1,0,0
60.52,60.52,60.52,0.0,60.52,60.52,1,0,1,0,0
511.28,511.28,511.28,0.0,511.28,511.28,1,0,1,0,0
1303.5,1303.5,1303.5,0.0,1303.5,1303.5,1,0,1,0,0
1337.0700000000002,668.5350000000001,668.5350000000001,100.81221379376615,739.82,597.25,2,0,1,0,0
411.18,411.18,411.18,0.0,411.18,411.18,1,0,1,0,0
959.85,959.85,959.85,0.0,959.85,959.85,1,0,1,0,0
782.96,782.96,782.96,0.0,782.96,782.96,1,0,1,0,0
868.69,868.69,868.69,0.0,868.69,868.69,1,0,1,0,0
941.64,941.64,941.64,0.0,941.64,941.64,1,0,1,0,0
185.35,185.35,185.35,0.0,185.35,185.35,1,0,1,0,0
1117.18,1117.18,1117.18,0.0,1117.18,1117.18,1,0,1,0,0
186.18,186.18,186.18,0.0,186.18,186.18,1,0,1,0,0
986.04,986.04,986.04,0.0,986.04,986.04,1,0,1,0,0
437.69,437.69,437.69,0.0,437.69,437.69,1,0,1,0,0
955.0,955.0,955.0,0.0,955.0,955.0,1,0,1,0,0
984.54,984.54,984.54,0.0,984.54,984.54,1,0,1,0,0
390.33,195.165,195.165,162.25979307887704,309.9,80.43,2,0,1,0,0
171.97,171.97,171.97,0.0,171.97,171.97,1,0,1,0,0
1392.8799999999999,464.2933333333333,239.09,410.16984681145607,937.73,216.06,3,0,2,0,0
1347.45,1347.45,1347.45,0.0,1347.45,1347.45,1,0,1,0,0
799.68,799.68,799.68,0.0,799.68,799.68,1,0,1,0,0
664.92,664.92,664.92,0.0,664.92,664.92,1,0,1,0,0
1612.7800000000002,806.3900000000001,806.3900000000001,149.9914904252904,912.45,700.33,2,0,1,0,0
322.02,322.02,322.02,0.0,322.02,322.02,1,0,1,0,0
662.24,662.24,662.24,0.0,662.24,662.24,1,0,1,0,0
1041.52,520.76,520.76,203.13763609927136,664.4,377.12,2,0,1,0,0
964.47,964.47,964.47,0.0,964.47,964.47,1,0,1,0,0
419.06,419.06,419.06,0.0,419.06,419.06,1,0,1,0,0
689.19,689.19,689.19,0.0,689.19,689.19,1,0,1,0,0
763.05,763.05,763.05,0.0,763.05,763.05,1,0,1,0,0
465.89,465.89,465.89,0.0,465.89,465.89,1,0,1,0,0
2079.1800000000003,1039.5900000000001,1039.5900000000001,349.0703336005512,1286.42,792.76,2,0,1,0,0
515.86,515.86,515.86,0.0,515.86,515.86,1,0,1,0,0
958.49,958.49,958.49,0.0,958.49,958.49,1,0,1,0,0
464.75,464.75,464.75,0.0,464.75,464.75,1,0,1,0,0
160.88,160.88,160.88,0.0,160.88,160.88,1,0,1,0,0
1595.16,1595.16,1595.16,0.0,1595.16,1595.16,1,0,1,0,0
1029.46,1029.46,1029.46,0.0,1029.46,1029.46,1,0,1,0,0
1526.42,763.21,763.21,302.11844332976426,976.84,549.58,2,0,1,0,0
749.48,749.48,749.48,0.0,749.48,749.48,1,0,1,0,0
734.87,734.87,734.87,0.0,734.87,734.87,1,0,1,0,0
701.89,701.89,701.89,0.0,701.89,701.89,1,0,1,0,0
112.01,112.01,112.01,0.0,112.01,112.01,1,0,1,0,0
400.16,400.16,400.16,0.0,400.16,400.16,1,0,1,0,0
277.93,277.93,277.93,0.0,277.93,277.93,1,0,1,0,0
1182.16,1182.16,1182.16,0.0,1182.16,1182.16,1,0,1,0,0
709.17,709.17,709.17,0.0,709.17,709.17,1,0,1,0,0
902.84,902.84,902.84,0.0,902.84,902.84,1,0,1,0,0
550.76,550.76,550.76,0.0,550.76,550.76,1,0,1,0,0
873.56,873.56,873.56,0.0,873.56,873.56,1,0,1,0,0
2948.27,1474.135,1474.135,212.06839474565737,1624.09,1324.18,2,0,1,0,0
772.62,772.62,772.62,0.0,772.62,772.62,1,0,1,0,0
1151.27,575.635,575.635,601.3872463313468,1000.88,150.39,2,0,1,0,0
784.71,784.71,784.71,0.0,784.71,784.71,1,0,1,0,0
1401.34,1401.34,1401.34,0.0,1401.34,1401.34,1,0,1,0,0
626.98,626.98,626.98,0.0,626.98,626.98,1,0,1,0,0
639.15,639.15,639.15,0.0,639.15,639.15,1,0,1,0,0
1111.87,1111.87,1111.87,0.0,1111.87,1111.87,1,0,1,0,0
612.09,612.09,612.09,0.0,612.09,612.09,1,0,1,0,0
298.45,149.225,149.225,123.86389486044752,236.81,61.64,2,0,1,0,0
931.87,931.87,931.87,0.0,931.87,931.87,1,0,1,0,0
1246.45,1246.45,1246.45,0.0,1246.45,1246.45,1,0,1,0,0
1061.65,1061.65,1061.65,0.0,1061.65,1061.65,1,0,1,0,0
510.23,510.23,510.23,0.0,510.23,510.23,1,0,1,0,0
520.38,520.38,520.38,0.0,520.38,520.38,1,0,1,0,0
502.29,502.29,502.29,0.0,502.29,502.29,1,0,1,0,0
1111.56,555.78,555.78,691.31001569484,1044.61,66.95,2,0,1,0,0
443.56,443.56,443.56,0.0,443.56,443.56,1,0,1,0,0
559.05,559.05,559.05,0.0,559.05,559.05,1,0,1,0,0
730.39,730.39,730.39,0.0,730.39,730.39,1,0,1,0,0
128.87,128.87,128.87,0.0,128.87,128.87,1,0,1,0,0
731.41,731.41,731.41,0.0,731.41,731.41,1,0,1,0,0
1508.44,754.22,754.22,493.65952821757634,1103.29,405.15,2,0,1,0,0
853.45,853.45,853.45,0.0,853.45,853.45,1,0,1,0,0
515.26,515.26,515.26,0.0,515.26,515.26,1,0,1,0,0
1257.04,1257.04,1257.04,0.0,1257.04,1257.04,1,0,1,0,0
498.83,498.83,498.83,0.0,498.83,498.83,1,0,1,0,0
1616.66,1616.66,1616.66,0.0,1616.66,1616.66,1,0,1,0,0
953.28,476.64,476.64,236.7676346125035,644.06,309.22,2,0,1,0,0
645.08,645.08,645.08,0.0,645.08,645.08,1,0,1,0,0
280.73,280.73,280.73,0.0,280.73,280.73,1,0,1,0,0
1303.48,1303.48,1303.48,0.0,1303.48,1303.48,1,0,1,0,0
918.91,918.91,918.91,0.0,918.91,918.91,1,0,1,0,0
527.79,527.79,527.79,0.0,527.79,527.79,1,0,1,0,0
1303.34,1303.34,1303.34,0.0,1303.34,1303.34,1,0,1,0,0
217.49,217.49,217.49,0.0,217.49,217.49,1,0,1,0,0
816.07,816.07,816.07,0.0,816.07,816.07,1,0,1,0,0
781.39,390.695,390.695,291.4340598660355,596.77,184.62,2,0,1,0,0
1128.46,1128.46,1128.46,0.0,1128.46,1128.46,1,0,1,0,0
435.91,435.91,435.91,0.0,435.91,435.91,1,0,1,0,0
1500.6999999999998,750.3499999999999,750.3499999999999,299.02131562816714,961.79,538.91,2,0,2,0,0
214.35,214.35,214.35,0.0,214.35,214.35,1,0,1,0,0
1179.16,1179.16,1179.16,0.0,1179.16,1179.16,1,0,1,0,0
796.97,398.485,398.485,349.5158108726986,645.63,151.34,2,0,1,0,0
165.25,165.25,165.25,0.0,165.25,165.25,1,0,1,0,0
470.54,470.54,470.54,0.0,470.54,470.54,1,0,1,0,0
1030.86,1030.86,1030.86,0.0,1030.86,1030.86,1,0,1,0,0
911.78,911.78,911.78,0.0,911.78,911.78,1,0,1,0,0
1229.3899999999999,614.6949999999999,614.6949999999999,243.69021000031992,787.01,442.38,2,0,1,0,0
1258.08,1258.08,1258.08,0.0,1258.08,1258.08,1,0,1,0,0
886.55,886.55,886.55,0.0,886.55,886.55,1,0,1,0,0
293.41,293.41,293.41,0.0,293.41,293.41,1,0,1,0,0
666.64,666.64,666.64,0.0,666.64,666.64,1,0,1,0,0
734.31,734.31,734.31,0.0,734.31,734.31,1,0,1,0,0
360.62,360.62,360.62,0.0,360.62,360.62,1,0,1,0,0
1116.24,1116.24,1116.24,0.0,1116.24,1116.24,1,0,1,0,0
967.88,967.88,967.88,0.0,967.88,967.88,1,0,1,0,0
1530.4899999999998,765.2449999999999,765.2449999999999,625.92385163852,1207.84,322.65,2,0,1,0,0
132.55,132.55,132.55,0.0,132.55,132.55,1,0,1,0,0
348.39,348.39,348.39,0.0,348.39,348.39,1,0,1,0,0
575.14,575.14,575.14,0.0,575.14,575.14,1,0,1,0,0
1051.45,1051.45,1051.45,0.0,1051.45,1051.45,1,0,1,0,0
1070.33,1070.33,1070.33,0.0,1070.33,1070.33,1,0,1,0,0
618.79,618.79,618.79,0.0,618.79,618.79,1,0,1,0,0
509.09,509.09,509.09,0.0,509.09,509.09,1,0,1,0,0
1451.52,725.76,725.76,605.7076687643965,1154.06,297.46,2,0,1,0,0
1455.18,1455.18,1455.18,0.0,1455.18,1455.18,1,0,1,0,0
675.91,675.91,675.91,0.0,675.91,675.91,1,0,1,0,0
1295.55,1295.55,1295.55,0.0,1295.55,1295.55,1,0,1,0,0
1134.74,1134.74,1134.74,0.0,1134.74,1134.74,1,0,1,0,0
537.22,537.22,537.22,0.0,537.22,537.22,1,0,1,0,0
27.11,27.11,27.11,0.0,27.11,27.11,1,0,1,0,0
1153.18,1153.18,1153.18,0.0,1153.18,1153.18,1,0,1,0,0
1193.36,1193.36,1193.36,0.0,1193.36,1193.36,1,0,1,0,0
1385.8,1385.8,1385.8,0.0,1385.8,1385.8,1,0,1,0,0
472.86,472.86,472.86,0.0,472.86,472.86,1,0,1,0,0
60.46,60.46,60.46,0.0,60.46,60.46,1,0,1,0,0
611.05,611.05,611.05,0.0,611.05,611.05,1,0,1,0,0
494.87,247.435,247.435,133.50883135583203,341.84,153.03,2,0,1,0,0
1318.31,1318.31,1318.31,0.0,1318.31,1318.31,1,0,1,0,0
1457.1599999999999,728.5799999999999,728.5799999999999,221.73454444447756,885.37,571.79,2,0,1,0,0
1517.93,1517.93,1517.93,0.0,1517.93,1517.93,1,0,1,0,0
370.92,370.92,370.92,0.0,370.92,370.92,1,0,1,0,0
803.2,803.2,803.2,0.0,803.2,803.2,1,0,1,0,0
1197.33,1197.33,1197.33,0.0,1197.33,1197.33,1,0,1,0,0
959.12,959.12,959.12,0.0,959.12,959.12,1,0,1,0,0
787.58,787.58,787.58,0.0,787.58,787.58,1,0,1,0,0
276.38,276.38,276.38,0.0,276.38,276.38,1,0,1,0,0
718.0,718.0,718.0,0.0,718.0,718.0,1,0,1,0,0
415.5,415.5,415.5,0.0,415.5,415.5,1,0,1,0,0
504.46,504.46,504.46,0.0,504.46,504.46,1,0,1,0,0
298.84,298.84,298.84,0.0,298.84,298.84,1,0,1,0,0
1316.94,1316.94,1316.94,0.0,1316.94,1316.94,1,0,1,0,0
565.12,565.12,565.12,0.0,565.12,565.12,1,0,1,0,0
1156.07,1156.07,1156.07,0.0,1156.07,1156.07,1,0,1,0,0
1336.97,1336.97,1336.97,0.0,1336.97,1336.97,1,0,1,0,0
519.32,519.32,519.32,0.0,519.32,519.32,1,0,1,0,0
1806.16,1806.16,1806.16,0.0,1806.16,1806.16,1,0,1,0,0
2487.7799999999997,829.2599999999999,875.47,407.8730097714238,1212.06,400.25,3,0,2,0,0
379.7,379.7,379.7,0.0,379.7,379.7,1,0,1,0,0
440.59,440.59,440.59,0.0,440.59,440.59,1,0,1,0,0
1463.5900000000001,731.7950000000001,731.7950000000001,227.80859169487005,892.88,570.71,2,0,1,0,0
661.63,661.63,661.63,0.0,661.63,661.63,1,0,1,0,0
322.73,322.73,322.73,0.0,322.73,322.73,1,0,1,0,0
1936.98,968.49,968.49,25.667976157071642,986.64,950.34,2,0,1,0,0
1588.77,794.385,794.385,735.1859914674653,1314.24,274.53,2,0,1,0,0
1032.46,1032.46,1032.46,0.0,1032.46,1032.46,1,0,1,0,0
924.09,924.09,924.09,0.0,924.09,924.09,1,0,1,0,0
238.98,238.98,238.98,0.0,238.98,238.98,1,0,1,0,0
359.45,359.45,359.45,0.0,359.45,359.45,1,0,1,0,0
759.55,759.55,759.55,0.0,759.55,759.55,1,0,1,0,0
1311.59,1311.59,1311.59,0.0,1311.59,1311.59,1,0,1,0,0
325.32,325.32,325.32,0.0,325.32,325.32,1,0,1,0,0
15.54,15.54,15.54,0.0,15.54,15.54,1,0,1,0,0
1095.65,1095.65,1095.65,0.0,1095.65,1095.65,1,0,1,0,0
274.99,274.99,274.99,0.0,274.99,274.99,1,0,1,0,0
469.46,469.46,469.46,0.0,469.46,469.46,1,0,1,0,0
155.66,155.66,155.66,0.0,155.66,155.66,1,0,1,0,0
894.96,447.48,447.48,290.45118144018625,652.86,242.1,2,0,2,0,0
533.36,533.36,533.36,0.0,533.36,533.36,1,0,1,0,0
1107.5,1107.5,1107.5,0.0,1107.5,1107.5,1,0,1,0,0
1338.66,669.33,669.33,7.792316728675741,674.84,663.82,2,0,1,0,0
392.17,392.17,392.17,0.0,392.17,392.17,1,0,1,0,0
703.65,703.65,703.65,0.0,703.65,703.65,1,0,1,0,0
500.33,500.33,500.33,0.0,500.33,500.33,1,0,1,0,1
1901.15,1901.15,1901.15,0.0,1901.15,1901.15,1,0,1,0,0
710.85,710.85,710.85,0.0,710.85,710.85,1,0,1,0,0
1616.89,1616.89,1616.89,0.0,1616.89,1616.89,1,0,1,0,0
1078.8899999999999,539.4449999999999,539.4449999999999,23.822427458174783,556.29,522.6,2,0,1,0,0
970.07,970.07,970.07,0.0,970.07,970.07,1,0,1,0,0
2513.48,628.37,763.5450000000001,389.0367980024512,925.95,60.44,4,0,2,0,0
1114.22,557.11,557.11,205.58422556217684,702.48,411.74,2,0,1,0,0
934.53,934.53,934.53,0.0,934.53,934.53,1,0,1,0,0
434.12,434.12,434.12,0.0,434.12,434.12,1,0,1,0,0
2539.65,1269.825,1269.825,1009.0343056853914,1983.32,556.33,2,0,1,0,0
1453.37,726.685,726.685,167.36510403904384,845.03,608.34,2,0,1,0,0
915.7,915.7,915.7,0.0,915.7,915.7,1,0,1,0,0
719.68,719.68,719.68,0.0,719.68,719.68,1,0,1,0,0
94.45,94.45,94.45,0.0,94.45,94.45,1,0,1,0,0
398.98,398.98,398.98,0.0,398.98,398.98,1,0,1,0,0
265.65,265.65,265.65,0.0,265.65,265.65,1,0,1,0,0
1198.43,1198.43,1198.43,0.0,1198.43,1198.43,1,0,1,0,0
701.41,701.41,701.41,0.0,701.41,701.41,1,0,1,0,0
425.18,425.18,425.18,0.0,425.18,425.18,1,0,1,0,0
1175.34,1175.34,1175.34,0.0,1175.34,1175.34,1,0,1,0,0
2060.9,1030.45,1030.45,393.5049237303137,1308.7,752.2,2,0,1,0,0
282.76,282.76,282.76,0.0,282.76,282.76,1,0,1,0,0
727.6,727.6,727.6,0.0,727.6,727.6,1,0,1,0,0
1602.32,1602.32,1602.32,0.0,1602.32,1602.32,1,0,1,0,0
788.16,788.16,788.16,0.0,788.16,788.16,1,0,1,0,0
923.31,923.31,923.31,0.0,923.31,923.31,1,0,1,0,0
829.54,829.54,829.54,0.0,829.54,829.54,1,0,1,0,0
151.22,151.22,151.22,0.0,151.22,151.22,1,0,1,0,0
620.37,620.37,620.37,0.0,620.37,620.37,1,0,1,0,0
