account,num_outgoing_txs_1,num_outgoing_txs_2,num_outgoing_txs_3,sum_outgoing_txs_1,sum_outgoing_txs_2,sum_outgoing_txs_3,freq_outgoing_txs_1,freq_outgoing_txs_2,freq_outgoing_txs_3,num_txs_1,num_txs_2,num_txs_3,sum_txs_1,sum_txs_2,sum_txs_3,freq_txs_1,freq_txs_2,freq_txs_3,num_unique_counterparties_1,num_unique_counterparties_2,num_unique_counterparties_3,freq_unique_counterparties_1,freq_unique_counterparties_2,freq_unique_counterparties_3,num_phone_changes_1,num_phone_changes_2,num_phone_changes_3,freq_phone_changes_1,freq_phone_changes_2,freq_phone_changes_3,num_bank_changes_1,num_bank_changes_2,num_bank_changes_3,freq_bank_changes_1,freq_bank_changes_2,freq_bank_changes_3,is_sar
1024,5,5,5,3904.77,3904.77,3904.77,0.01366120218579235,0.0273224043715847,0.040983606557377046,5,5,5,3904.77,3904.77,3904.77,0.01366120218579235,0.0273224043715847,0.040983606557377046,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1026,3,3,3,2124.1800000000003,2124.1800000000003,2124.1800000000003,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,2124.1800000000003,2124.1800000000003,2124.1800000000003,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1070,1,1,1,579.84,579.84,579.84,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,579.84,579.84,579.84,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1228,13,13,10,9397.38,9397.38,6477.970000000001,0.03551912568306011,0.07103825136612021,0.08196721311475409,13,13,10,9397.38,9397.38,6477.970000000001,0.03551912568306011,0.07103825136612021,0.08196721311475409,11,11,9,0.030054644808743168,0.060109289617486336,0.07377049180327869,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
1344,18,18,15,10637.61,10637.61,8154.99,0.04918032786885246,0.09836065573770492,0.12295081967213115,18,18,15,10637.61,10637.61,8154.99,0.04918032786885246,0.09836065573770492,0.12295081967213115,9,9,7,0.02459016393442623,0.04918032786885246,0.05737704918032787,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1345,13,12,9,7539.01,6798.779999999999,5387.83,0.03551912568306011,0.06557377049180328,0.07377049180327869,13,12,9,7539.01,6798.779999999999,5387.83,0.03551912568306011,0.06557377049180328,0.07377049180327869,7,7,6,0.01912568306010929,0.03825136612021858,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1424,2,2,2,1757.81,1757.81,1757.81,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1757.81,1757.81,1757.81,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0
1431,6,6,5,3245.09,3245.09,2369.15,0.01639344262295082,0.03278688524590164,0.040983606557377046,6,6,5,3245.09,3245.09,2369.15,0.01639344262295082,0.03278688524590164,0.040983606557377046,6,6,5,0.01639344262295082,0.03278688524590164,0.040983606557377046,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0,0,0,0.0,0.0,0.0,0
1518,5,5,5,3926.6500000000005,3926.6500000000005,3926.6500000000005,0.01366120218579235,0.0273224043715847,0.040983606557377046,5,5,5,3926.6500000000005,3926.6500000000005,3926.6500000000005,0.01366120218579235,0.0273224043715847,0.040983606557377046,4,4,4,0.01092896174863388,0.02185792349726776,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1519,4,4,3,1818.86,1818.86,1577.25,0.01092896174863388,0.02185792349726776,0.02459016393442623,4,4,3,1818.86,1818.86,1577.25,0.01092896174863388,0.02185792349726776,0.02459016393442623,4,4,3,0.01092896174863388,0.02185792349726776,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1521,14,14,13,7103.669999999999,7103.669999999999,6534.329999999999,0.03825136612021858,0.07650273224043716,0.10655737704918032,14,14,13,7103.669999999999,7103.669999999999,6534.329999999999,0.03825136612021858,0.07650273224043716,0.10655737704918032,5,5,4,0.01366120218579235,0.0273224043715847,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1547,1,1,1,536.49,536.49,536.49,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,536.49,536.49,536.49,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1554,22,19,18,12762.610000000002,11697.35,11203.65,0.060109289617486336,0.10382513661202186,0.14754098360655737,22,19,18,12762.610000000002,11697.35,11203.65,0.060109289617486336,0.10382513661202186,0.14754098360655737,11,9,9,0.030054644808743168,0.04918032786885246,0.07377049180327869,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1608,13,13,12,8735.31,8735.31,7643.9800000000005,0.03551912568306011,0.07103825136612021,0.09836065573770492,13,13,12,8735.31,8735.31,7643.9800000000005,0.03551912568306011,0.07103825136612021,0.09836065573770492,8,8,7,0.02185792349726776,0.04371584699453552,0.05737704918032787,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
1648,7,7,7,4877.83,4877.83,4877.83,0.01912568306010929,0.03825136612021858,0.05737704918032787,7,7,7,4877.83,4877.83,4877.83,0.01912568306010929,0.03825136612021858,0.05737704918032787,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1868,4,4,3,2442.52,2442.52,1891.31,0.01092896174863388,0.02185792349726776,0.02459016393442623,4,4,3,2442.52,2442.52,1891.31,0.01092896174863388,0.02185792349726776,0.02459016393442623,4,4,3,0.01092896174863388,0.02185792349726776,0.02459016393442623,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0,0,0,0.0,0.0,0.0,0
2076,3,3,3,3347.02,3347.02,3347.02,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,3347.02,3347.02,3347.02,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2081,9,9,8,6141.35,6141.35,5739.370000000001,0.02459016393442623,0.04918032786885246,0.06557377049180328,9,9,8,6141.35,6141.35,5739.370000000001,0.02459016393442623,0.04918032786885246,0.06557377049180328,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2111,11,11,11,6574.59,6574.59,6574.59,0.030054644808743168,0.060109289617486336,0.09016393442622951,11,11,11,6574.59,6574.59,6574.59,0.030054644808743168,0.060109289617486336,0.09016393442622951,8,8,8,0.02185792349726776,0.04371584699453552,0.06557377049180328,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2204,10,10,10,6785.930000000001,6785.930000000001,6785.930000000001,0.0273224043715847,0.0546448087431694,0.08196721311475409,10,10,10,6785.930000000001,6785.930000000001,6785.930000000001,0.0273224043715847,0.0546448087431694,0.08196721311475409,7,7,7,0.01912568306010929,0.03825136612021858,0.05737704918032787,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2267,4,4,4,2745.8,2745.8,2745.8,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,2745.8,2745.8,2745.8,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,0.01092896174863388,0.02185792349726776,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2476,6,6,5,4023.5,4023.5,3549.9300000000003,0.01639344262295082,0.03278688524590164,0.040983606557377046,6,6,5,4023.5,4023.5,3549.9300000000003,0.01639344262295082,0.03278688524590164,0.040983606557377046,6,6,5,0.01639344262295082,0.03278688524590164,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2605,9,9,6,6136.349999999999,6136.349999999999,3598.2699999999995,0.02459016393442623,0.04918032786885246,0.04918032786885246,9,9,6,6136.349999999999,6136.349999999999,3598.2699999999995,0.02459016393442623,0.04918032786885246,0.04918032786885246,8,8,6,0.02185792349726776,0.04371584699453552,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2622,7,7,7,4136.0,4136.0,4136.0,0.01912568306010929,0.03825136612021858,0.05737704918032787,7,7,7,4136.0,4136.0,4136.0,0.01912568306010929,0.03825136612021858,0.05737704918032787,4,4,4,0.01092896174863388,0.02185792349726776,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2686,12,12,12,7857.9400000000005,7857.9400000000005,7857.9400000000005,0.03278688524590164,0.06557377049180328,0.09836065573770492,12,12,12,7857.9400000000005,7857.9400000000005,7857.9400000000005,0.03278688524590164,0.06557377049180328,0.09836065573770492,7,7,7,0.01912568306010929,0.03825136612021858,0.05737704918032787,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2789,5,5,4,3944.2699999999995,3944.2699999999995,3301.1400000000003,0.01366120218579235,0.0273224043715847,0.03278688524590164,5,5,4,3944.2699999999995,3944.2699999999995,3301.1400000000003,0.01366120218579235,0.0273224043715847,0.03278688524590164,5,5,4,0.01366120218579235,0.0273224043715847,0.03278688524590164,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0,0,0,0.0,0.0,0.0,0
2902,8,6,3,6882.51,4494.09,1950.09,0.02185792349726776,0.03278688524590164,0.02459016393442623,8,6,3,6882.51,4494.09,1950.09,0.02185792349726776,0.03278688524590164,0.02459016393442623,8,6,3,0.02185792349726776,0.03278688524590164,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2974,14,13,12,7498.46,6301.459999999999,5775.86,0.03825136612021858,0.07103825136612021,0.09836065573770492,14,13,12,7498.46,6301.459999999999,5775.86,0.03825136612021858,0.07103825136612021,0.09836065573770492,8,7,6,0.02185792349726776,0.03825136612021858,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3085,9,9,9,7728.86,7728.86,7728.86,0.02459016393442623,0.04918032786885246,0.07377049180327869,9,9,9,7728.86,7728.86,7728.86,0.02459016393442623,0.04918032786885246,0.07377049180327869,6,6,6,0.01639344262295082,0.03278688524590164,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3144,15,15,15,10495.89,10495.89,10495.89,0.040983606557377046,0.08196721311475409,0.12295081967213115,15,15,15,10495.89,10495.89,10495.89,0.040983606557377046,0.08196721311475409,0.12295081967213115,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3145,3,3,3,822.22,822.22,822.22,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,822.22,822.22,822.22,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3239,6,6,6,4056.09,4056.09,4056.09,0.01639344262295082,0.03278688524590164,0.04918032786885246,6,6,6,4056.09,4056.09,4056.09,0.01639344262295082,0.03278688524590164,0.04918032786885246,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3262,2,2,2,1472.0700000000002,1472.0700000000002,1472.0700000000002,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1472.0700000000002,1472.0700000000002,1472.0700000000002,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3425,17,16,11,16023.869999999999,15592.349999999999,11126.510000000002,0.04644808743169399,0.08743169398907104,0.09016393442622951,17,16,11,16023.869999999999,15592.349999999999,11126.510000000002,0.04644808743169399,0.08743169398907104,0.09016393442622951,8,7,4,0.02185792349726776,0.03825136612021858,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3724,5,5,5,3191.2999999999997,3191.2999999999997,3191.2999999999997,0.01366120218579235,0.0273224043715847,0.040983606557377046,5,5,5,3191.2999999999997,3191.2999999999997,3191.2999999999997,0.01366120218579235,0.0273224043715847,0.040983606557377046,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3740,5,5,3,3832.7200000000003,3832.7200000000003,2444.6899999999996,0.01366120218579235,0.0273224043715847,0.02459016393442623,5,5,3,3832.7200000000003,3832.7200000000003,2444.6899999999996,0.01366120218579235,0.0273224043715847,0.02459016393442623,5,5,3,0.01366120218579235,0.0273224043715847,0.02459016393442623,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0,0,0,0.0,0.0,0.0,0
3953,1,1,1,242.54,242.54,242.54,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,242.54,242.54,242.54,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4055,2,2,2,1202.28,1202.28,1202.28,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1202.28,1202.28,1202.28,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4171,2,2,2,1531.42,1531.42,1531.42,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1531.42,1531.42,1531.42,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4220,1,1,1,354.7,354.7,354.7,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,354.7,354.7,354.7,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4435,4,4,3,2052.86,2052.86,1382.9900000000002,0.01092896174863388,0.02185792349726776,0.02459016393442623,4,4,3,2052.86,2052.86,1382.9900000000002,0.01092896174863388,0.02185792349726776,0.02459016393442623,3,3,2,0.00819672131147541,0.01639344262295082,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4555,2,2,2,1758.6599999999999,1758.6599999999999,1758.6599999999999,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1758.6599999999999,1758.6599999999999,1758.6599999999999,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4761,9,8,7,5678.57,5330.1900000000005,4561.4,0.02459016393442623,0.04371584699453552,0.05737704918032787,9,8,7,5678.57,5330.1900000000005,4561.4,0.02459016393442623,0.04371584699453552,0.05737704918032787,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5051,2,2,2,763.97,763.97,763.97,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,763.97,763.97,763.97,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5160,4,4,4,1740.04,1740.04,1740.04,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,1740.04,1740.04,1740.04,0.01092896174863388,0.02185792349726776,0.03278688524590164,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5188,5,4,4,1996.08,1743.1599999999999,1743.1599999999999,0.01366120218579235,0.02185792349726776,0.03278688524590164,5,4,4,1996.08,1743.1599999999999,1743.1599999999999,0.01366120218579235,0.02185792349726776,0.03278688524590164,5,4,4,0.01366120218579235,0.02185792349726776,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5192,2,2,2,916.76,916.76,916.76,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,916.76,916.76,916.76,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5479,4,4,4,1297.58,1297.58,1297.58,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,1297.58,1297.58,1297.58,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,0.01092896174863388,0.02185792349726776,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5572,1,1,1,1098.78,1098.78,1098.78,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,1098.78,1098.78,1098.78,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5750,7,7,6,3614.24,3614.24,2949.33,0.01912568306010929,0.03825136612021858,0.04918032786885246,7,7,6,3614.24,3614.24,2949.33,0.01912568306010929,0.03825136612021858,0.04918032786885246,7,7,6,0.01912568306010929,0.03825136612021858,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5782,15,15,15,10386.26,10386.26,10386.26,0.040983606557377046,0.08196721311475409,0.12295081967213115,15,15,15,10386.26,10386.26,10386.26,0.040983606557377046,0.08196721311475409,0.12295081967213115,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5783,2,2,2,1210.08,1210.08,1210.08,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1210.08,1210.08,1210.08,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
5881,6,6,6,5613.85,5613.85,5613.85,0.01639344262295082,0.03278688524590164,0.04918032786885246,6,6,6,5613.85,5613.85,5613.85,0.01639344262295082,0.03278688524590164,0.04918032786885246,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
6077,3,3,3,2774.11,2774.11,2774.11,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,2774.11,2774.11,2774.11,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
6149,2,2,2,1517.15,1517.15,1517.15,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1517.15,1517.15,1517.15,0.00546448087431694,0.01092896174863388,0.01639344262295082,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
6343,9,9,8,5354.389999999999,5354.389999999999,5021.27,0.02459016393442623,0.04918032786885246,0.06557377049180328,9,9,8,5354.389999999999,5354.389999999999,5021.27,0.02459016393442623,0.04918032786885246,0.06557377049180328,2,2,1,0.00546448087431694,0.01092896174863388,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
6401,3,3,3,2304.8,2304.8,2304.8,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,2304.8,2304.8,2304.8,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
6554,2,1,1,1143.2,555.61,555.61,0.00546448087431694,0.00546448087431694,0.00819672131147541,2,1,1,1143.2,555.61,555.61,0.00546448087431694,0.00546448087431694,0.00819672131147541,2,1,1,0.00546448087431694,0.00546448087431694,0.00819672131147541,1,0,0,0.00273224043715847,0.0,0.0,0,0,0,0.0,0.0,0.0,0
6691,2,2,2,644.49,644.49,644.49,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,644.49,644.49,644.49,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
