src,dst,sum,mean,median,std,max,min,count,is_sar
116,5025,379.18,379.18,379.18,0.0,379.18,379.18,1,0
117,17971,1377.53,1377.53,1377.53,0.0,1377.53,1377.53,1,0
118,16497,1029.56,1029.56,1029.56,0.0,1029.56,1029.56,1,0
119,19162,326.88,326.88,326.88,0.0,326.88,326.88,1,0
120,23741,765.59,765.59,765.59,0.0,765.59,765.59,1,0
121,14769,1029.06,1029.06,1029.06,0.0,1029.06,1029.06,1,0
122,23710,76.42,76.42,76.42,0.0,76.42,76.42,1,0
123,23760,503.12,503.12,503.12,0.0,503.12,503.12,1,0
124,12695,980.76,980.76,980.76,0.0,980.76,980.76,1,0
125,12577,783.08,783.08,783.08,0.0,783.08,783.08,1,0
126,10183,1086.79,1086.79,1086.79,0.0,1086.79,1086.79,1,0
127,4601,928.08,928.08,928.08,0.0,928.08,928.08,1,0
128,15326,258.48,258.48,258.48,0.0,258.48,258.48,1,0
129,14177,1040.18,1040.18,1040.18,0.0,1040.18,1040.18,1,0
130,23385,927.55,927.55,927.55,0.0,927.55,927.55,1,0
131,22317,929.56,929.56,929.56,0.0,929.56,929.56,1,0
132,12178,48.84,48.84,48.84,0.0,48.84,48.84,1,0
133,22576,58.46,58.46,58.46,0.0,58.46,58.46,1,0
134,22420,777.35,777.35,777.35,0.0,777.35,777.35,1,0
135,13259,966.79,966.79,966.79,0.0,966.79,966.79,1,0
136,13088,113.09,113.09,113.09,0.0,113.09,113.09,1,0
137,20741,1865.92,1865.92,1865.92,0.0,1865.92,1865.92,1,0
138,14659,155.96,155.96,155.96,0.0,155.96,155.96,1,0
139,18971,590.75,590.75,590.75,0.0,590.75,590.75,1,0
140,22881,342.09,342.09,342.09,0.0,342.09,342.09,1,0
141,19478,708.71,708.71,708.71,0.0,708.71,708.71,1,0
142,7271,1444.92,1444.92,1444.92,0.0,1444.92,1444.92,1,0
143,12751,1166.86,1166.86,1166.86,0.0,1166.86,1166.86,1,0
144,20868,396.02,396.02,396.02,0.0,396.02,396.02,1,0
145,9905,865.08,865.08,865.08,0.0,865.08,865.08,1,0
146,11977,1343.08,1343.08,1343.08,0.0,1343.08,1343.08,1,0
147,14527,553.59,553.59,553.59,0.0,553.59,553.59,1,0
148,15043,103.41,103.41,103.41,0.0,103.41,103.41,1,0
149,18698,641.91,641.91,641.91,0.0,641.91,641.91,1,0
150,21710,820.78,820.78,820.78,0.0,820.78,820.78,1,1
151,15346,1120.9,1120.9,1120.9,0.0,1120.9,1120.9,1,0
152,14170,155.91,155.91,155.91,0.0,155.91,155.91,1,0
153,2509,909.32,909.32,909.32,0.0,909.32,909.32,1,0
154,17913,883.56,883.56,883.56,0.0,883.56,883.56,1,0
155,15547,1270.56,1270.56,1270.56,0.0,1270.56,1270.56,1,0
156,23793,24.3,24.3,24.3,0.0,24.3,24.3,1,0
157,12248,127.23,127.23,127.23,0.0,127.23,127.23,1,0
158,13837,633.66,633.66,633.66,0.0,633.66,633.66,1,0
159,13952,643.17,643.17,643.17,0.0,643.17,643.17,1,0
160,15568,836.76,836.76,836.76,0.0,836.76,836.76,1,0
161,16840,383.6,383.6,383.6,0.0,383.6,383.6,1,0
162,4949,710.41,710.41,710.41,0.0,710.41,710.41,1,0
163,13539,773.96,773.96,773.96,0.0,773.96,773.96,1,0
164,18800,1431.15,1431.15,1431.15,0.0,1431.15,1431.15,1,0
165,23836,539.23,539.23,539.23,0.0,539.23,539.23,1,0
166,22216,1113.71,1113.71,1113.71,0.0,1113.71,1113.71,1,0
167,14607,912.04,912.04,912.04,0.0,912.04,912.04,1,0
168,13528,282.91,282.91,282.91,0.0,282.91,282.91,1,0
169,8873,189.7,189.7,189.7,0.0,189.7,189.7,1,0
170,22004,492.06,492.06,492.06,0.0,492.06,492.06,1,0
171,17726,1001.82,1001.82,1001.82,0.0,1001.82,1001.82,1,0
172,19935,959.23,959.23,959.23,0.0,959.23,959.23,1,0
173,15704,550.31,550.31,550.31,0.0,550.31,550.31,1,0
174,14661,504.13,504.13,504.13,0.0,504.13,504.13,1,0
175,21478,732.74,732.74,732.74,0.0,732.74,732.74,1,0
176,7837,671.53,671.53,671.53,0.0,671.53,671.53,1,0
177,15458,1059.46,1059.46,1059.46,0.0,1059.46,1059.46,1,0
178,13204,1308.98,1308.98,1308.98,0.0,1308.98,1308.98,1,0
179,16437,863.89,863.89,863.89,0.0,863.89,863.89,1,0
180,14893,959.86,959.86,959.86,0.0,959.86,959.86,1,0
181,12886,397.87,397.87,397.87,0.0,397.87,397.87,1,0
182,21611,1004.66,1004.66,1004.66,0.0,1004.66,1004.66,1,0
183,13504,648.67,648.67,648.67,0.0,648.67,648.67,1,0
184,17814,1083.51,1083.51,1083.51,0.0,1083.51,1083.51,1,0
185,17985,889.46,889.46,889.46,0.0,889.46,889.46,1,0
186,20000,11.3,11.3,11.3,0.0,11.3,11.3,1,0
187,6831,323.49,323.49,323.49,0.0,323.49,323.49,1,0
188,3156,569.34,569.34,569.34,0.0,569.34,569.34,1,0
189,23168,654.24,654.24,654.24,0.0,654.24,654.24,1,0
190,18219,1575.92,1575.92,1575.92,0.0,1575.92,1575.92,1,0
191,18920,1008.95,1008.95,1008.95,0.0,1008.95,1008.95,1,0
192,15088,287.88,287.88,287.88,0.0,287.88,287.88,1,0
193,23709,14.5,14.5,14.5,0.0,14.5,14.5,1,0
194,15623,629.26,629.26,629.26,0.0,629.26,629.26,1,0
195,13373,1139.48,1139.48,1139.48,0.0,1139.48,1139.48,1,0
196,17789,1150.63,1150.63,1150.63,0.0,1150.63,1150.63,1,0
197,17162,152.28,152.28,152.28,0.0,152.28,152.28,1,0
198,22439,917.09,917.09,917.09,0.0,917.09,917.09,1,0
199,22616,892.88,892.88,892.88,0.0,892.88,892.88,1,0
200,20680,847.59,847.59,847.59,0.0,847.59,847.59,1,0
201,12158,207.55,207.55,207.55,0.0,207.55,207.55,1,0
202,15533,380.43,380.43,380.43,0.0,380.43,380.43,1,0
203,18364,147.87,147.87,147.87,0.0,147.87,147.87,1,0
204,16287,623.28,623.28,623.28,0.0,623.28,623.28,1,0
205,20378,380.42,380.42,380.42,0.0,380.42,380.42,1,0
206,23911,953.12,953.12,953.12,0.0,953.12,953.12,1,0
207,12414,942.45,942.45,942.45,0.0,942.45,942.45,1,0
207,23889,1212.22,1212.22,1212.22,0.0,1212.22,1212.22,1,0
208,20825,336.07,336.07,336.07,0.0,336.07,336.07,1,0
209,2855,698.72,698.72,698.72,0.0,698.72,698.72,1,0
210,23493,852.53,852.53,852.53,0.0,852.53,852.53,1,0
211,20926,301.86,301.86,301.86,0.0,301.86,301.86,1,0
212,10923,439.13,439.13,439.13,0.0,439.13,439.13,1,0
213,21894,112.27,112.27,112.27,0.0,112.27,112.27,1,0
214,23832,720.46,720.46,720.46,0.0,720.46,720.46,1,0
215,19616,470.2,470.2,470.2,0.0,470.2,470.2,1,0
216,7240,277.74,138.87,138.87,122.61231585774732,225.57,52.17,2,0
217,9184,1281.53,1281.53,1281.53,0.0,1281.53,1281.53,1,0
218,17008,859.7,859.7,859.7,0.0,859.7,859.7,1,0
219,3341,1854.8200000000002,927.4100000000001,927.4100000000001,207.98838861821105,1074.48,780.34,2,0
220,16999,891.67,891.67,891.67,0.0,891.67,891.67,1,0
221,23909,1044.86,1044.86,1044.86,0.0,1044.86,1044.86,1,0
222,20490,397.45,397.45,397.45,0.0,397.45,397.45,1,0
223,10460,1038.6,1038.6,1038.6,0.0,1038.6,1038.6,1,0
224,18211,417.99,417.99,417.99,0.0,417.99,417.99,1,0
225,12954,1187.49,1187.49,1187.49,0.0,1187.49,1187.49,1,0
226,7370,108.54,108.54,108.54,0.0,108.54,108.54,1,0
227,23736,588.57,588.57,588.57,0.0,588.57,588.57,1,0
228,14278,1971.63,1971.63,1971.63,0.0,1971.63,1971.63,1,0
229,15504,1374.74,1374.74,1374.74,0.0,1374.74,1374.74,1,0
230,15885,937.82,937.82,937.82,0.0,937.82,937.82,1,0
231,16172,413.71,413.71,413.71,0.0,413.71,413.71,1,0
232,17229,98.47,98.47,98.47,0.0,98.47,98.47,1,0
232,19570,471.32,471.32,471.32,0.0,471.32,471.32,1,0
233,23649,1950.71,1950.71,1950.71,0.0,1950.71,1950.71,1,0
234,18989,897.94,897.94,897.94,0.0,897.94,897.94,1,0
235,22366,826.08,826.08,826.08,0.0,826.08,826.08,1,0
236,16560,537.46,537.46,537.46,0.0,537.46,537.46,1,0
237,17347,689.93,689.93,689.93,0.0,689.93,689.93,1,0
238,6399,1053.94,1053.94,1053.94,0.0,1053.94,1053.94,1,0
239,14198,949.19,949.19,949.19,0.0,949.19,949.19,1,0
240,22497,1277.0,1277.0,1277.0,0.0,1277.0,1277.0,1,0
241,6702,308.59,308.59,308.59,0.0,308.59,308.59,1,0
242,20700,1284.15,1284.15,1284.15,0.0,1284.15,1284.15,1,0
243,23443,1168.74,1168.74,1168.74,0.0,1168.74,1168.74,1,0
244,23911,899.8,899.8,899.8,0.0,899.8,899.8,1,0
245,11686,1028.92,1028.92,1028.92,0.0,1028.92,1028.92,1,0
246,4338,188.16,188.16,188.16,0.0,188.16,188.16,1,0
246,22744,865.76,865.76,865.76,0.0,865.76,865.76,1,0
247,15685,610.77,610.77,610.77,0.0,610.77,610.77,1,0
248,23501,1113.01,1113.01,1113.01,0.0,1113.01,1113.01,1,0
249,21238,1103.79,1103.79,1103.79,0.0,1103.79,1103.79,1,0
250,14187,855.36,855.36,855.36,0.0,855.36,855.36,1,0
251,23701,839.28,839.28,839.28,0.0,839.28,839.28,1,0
252,22659,167.08,167.08,167.08,0.0,167.08,167.08,1,0
252,23827,380.43,380.43,380.43,0.0,380.43,380.43,1,0
253,21089,234.61,234.61,234.61,0.0,234.61,234.61,1,0
254,19140,582.43,582.43,582.43,0.0,582.43,582.43,1,0
255,23684,141.68,141.68,141.68,0.0,141.68,141.68,1,0
256,12688,1286.78,1286.78,1286.78,0.0,1286.78,1286.78,1,0
257,22942,334.76,334.76,334.76,0.0,334.76,334.76,1,0
258,5835,664.56,664.56,664.56,0.0,664.56,664.56,1,0
259,22640,939.15,939.15,939.15,0.0,939.15,939.15,1,0
260,15705,1265.53,1265.53,1265.53,0.0,1265.53,1265.53,1,0
261,5952,1094.31,1094.31,1094.31,0.0,1094.31,1094.31,1,0
262,18193,655.17,655.17,655.17,0.0,655.17,655.17,1,0
263,15031,410.09,410.09,410.09,0.0,410.09,410.09,1,0
264,19227,310.25,310.25,310.25,0.0,310.25,310.25,1,0
265,2205,478.34,478.34,478.34,0.0,478.34,478.34,1,0
266,6820,296.38,296.38,296.38,0.0,296.38,296.38,1,0
267,19607,865.76,865.76,865.76,0.0,865.76,865.76,1,0
268,21476,865.72,865.72,865.72,0.0,865.72,865.72,1,0
269,10869,160.21,160.21,160.21,0.0,160.21,160.21,1,0
270,17310,453.39,453.39,453.39,0.0,453.39,453.39,1,0
271,21298,984.03,984.03,984.03,0.0,984.03,984.03,1,0
272,14004,223.24,223.24,223.24,0.0,223.24,223.24,1,0
273,15301,829.74,829.74,829.74,0.0,829.74,829.74,1,0
274,6737,1508.58,1508.58,1508.58,0.0,1508.58,1508.58,1,0
275,23431,956.58,956.58,956.58,0.0,956.58,956.58,1,0
276,21389,326.16,326.16,326.16,0.0,326.16,326.16,1,0
277,23905,332.76,332.76,332.76,0.0,332.76,332.76,1,0
278,17639,374.14,374.14,374.14,0.0,374.14,374.14,1,0
279,17203,1180.61,1180.61,1180.61,0.0,1180.61,1180.61,1,0
280,18860,1569.2,1569.2,1569.2,0.0,1569.2,1569.2,1,0
281,22799,905.78,905.78,905.78,0.0,905.78,905.78,1,0
282,21470,493.2,493.2,493.2,0.0,493.2,493.2,1,0
283,21365,611.27,611.27,611.27,0.0,611.27,611.27,1,0
284,8011,408.3,408.3,408.3,0.0,408.3,408.3,1,0
285,19582,371.77,371.77,371.77,0.0,371.77,371.77,1,0
286,6865,1472.73,1472.73,1472.73,0.0,1472.73,1472.73,1,0
287,15537,1570.32,785.16,785.16,96.87362902255701,853.66,716.66,2,0
288,21484,369.66,369.66,369.66,0.0,369.66,369.66,1,0
289,8752,98.71,98.71,98.71,0.0,98.71,98.71,1,0
290,20848,33.16,33.16,33.16,0.0,33.16,33.16,1,0
291,19040,173.93,173.93,173.93,0.0,173.93,173.93,1,0
292,16793,648.74,648.74,648.74,0.0,648.74,648.74,1,0
293,13441,889.76,889.76,889.76,0.0,889.76,889.76,1,0
294,23258,637.05,637.05,637.05,0.0,637.05,637.05,1,0
295,13054,633.11,633.11,633.11,0.0,633.11,633.11,1,0
296,9981,525.57,525.57,525.57,0.0,525.57,525.57,1,0
297,12581,749.6,749.6,749.6,0.0,749.6,749.6,1,0
298,3078,1158.14,1158.14,1158.14,0.0,1158.14,1158.14,1,0
299,17072,1919.99,1919.99,1919.99,0.0,1919.99,1919.99,1,0
300,15241,1844.07,1844.07,1844.07,0.0,1844.07,1844.07,1,0
301,22682,520.0,520.0,520.0,0.0,520.0,520.0,1,0
302,23273,960.59,960.59,960.59,0.0,960.59,960.59,1,0
303,23048,721.57,721.57,721.57,0.0,721.57,721.57,1,0
304,15688,1163.75,1163.75,1163.75,0.0,1163.75,1163.75,1,0
305,9022,1055.6,1055.6,1055.6,0.0,1055.6,1055.6,1,0
306,21550,768.78,768.78,768.78,0.0,768.78,768.78,1,0
307,19506,579.69,579.69,579.69,0.0,579.69,579.69,1,0
308,13670,418.13,418.13,418.13,0.0,418.13,418.13,1,0
309,23772,707.0,707.0,707.0,0.0,707.0,707.0,1,0
310,15102,378.71,378.71,378.71,0.0,378.71,378.71,1,0
311,13863,505.27,505.27,505.27,0.0,505.27,505.27,1,0
312,21859,377.24,377.24,377.24,0.0,377.24,377.24,1,0
313,5720,217.95,217.95,217.95,0.0,217.95,217.95,1,0
314,11760,742.81,742.81,742.81,0.0,742.81,742.81,1,0
315,6572,251.93,251.93,251.93,0.0,251.93,251.93,1,0
316,21226,220.86,220.86,220.86,0.0,220.86,220.86,1,0
317,16985,422.16,422.16,422.16,0.0,422.16,422.16,1,0
318,12282,1890.82,1890.82,1890.82,0.0,1890.82,1890.82,1,0
319,14078,499.49,499.49,499.49,0.0,499.49,499.49,1,0
320,18298,1202.81,1202.81,1202.81,0.0,1202.81,1202.81,1,0
321,5713,848.39,848.39,848.39,0.0,848.39,848.39,1,0
322,22901,249.71,249.71,249.71,0.0,249.71,249.71,1,0
323,4507,1070.5,1070.5,1070.5,0.0,1070.5,1070.5,1,0
324,17843,462.5,462.5,462.5,0.0,462.5,462.5,1,0
325,19758,421.73,421.73,421.73,0.0,421.73,421.73,1,0
326,23839,855.4,855.4,855.4,0.0,855.4,855.4,1,0
327,15726,283.18,283.18,283.18,0.0,283.18,283.18,1,0
328,22801,919.01,919.01,919.01,0.0,919.01,919.01,1,0
329,18074,1295.85,1295.85,1295.85,0.0,1295.85,1295.85,1,0
330,21534,700.97,700.97,700.97,0.0,700.97,700.97,1,0
331,19531,502.19,502.19,502.19,0.0,502.19,502.19,1,0
332,17414,246.39,246.39,246.39,0.0,246.39,246.39,1,0
333,21864,722.13,722.13,722.13,0.0,722.13,722.13,1,0
334,2175,645.31,645.31,645.31,0.0,645.31,645.31,1,0
335,15933,683.23,683.23,683.23,0.0,683.23,683.23,1,0
336,15551,349.88,349.88,349.88,0.0,349.88,349.88,1,0
337,21109,1235.41,1235.41,1235.41,0.0,1235.41,1235.41,1,0
338,14323,1232.91,1232.91,1232.91,0.0,1232.91,1232.91,1,0
339,22624,639.22,639.22,639.22,0.0,639.22,639.22,1,0
340,16931,1113.02,1113.02,1113.02,0.0,1113.02,1113.02,1,0
341,23028,544.83,544.83,544.83,0.0,544.83,544.83,1,0
342,23438,476.11,476.11,476.11,0.0,476.11,476.11,1,0
343,14741,1048.81,1048.81,1048.81,0.0,1048.81,1048.81,1,0
344,16943,1036.59,518.295,518.295,47.56707317041898,551.93,484.66,2,0
344,22383,408.91,408.91,408.91,0.0,408.91,408.91,1,0
345,23204,55.36,55.36,55.36,0.0,55.36,55.36,1,0
346,15108,188.86,188.86,188.86,0.0,188.86,188.86,1,0
346,21364,734.89,734.89,734.89,0.0,734.89,734.89,1,1
347,12502,1545.59,1545.59,1545.59,0.0,1545.59,1545.59,1,0
348,15824,785.9,785.9,785.9,0.0,785.9,785.9,1,0
349,17290,883.68,883.68,883.68,0.0,883.68,883.68,1,0
350,17975,1064.34,1064.34,1064.34,0.0,1064.34,1064.34,1,0
351,13048,422.18,422.18,422.18,0.0,422.18,422.18,1,0
352,19870,682.68,682.68,682.68,0.0,682.68,682.68,1,0
353,18014,898.58,898.58,898.58,0.0,898.58,898.58,1,0
354,21822,121.77,121.77,121.77,0.0,121.77,121.77,1,0
355,19191,841.6,841.6,841.6,0.0,841.6,841.6,1,0
356,23565,1260.96,1260.96,1260.96,0.0,1260.96,1260.96,1,0
357,17771,703.74,703.74,703.74,0.0,703.74,703.74,1,0
358,13697,386.01,386.01,386.01,0.0,386.01,386.01,1,0
359,23383,265.25,265.25,265.25,0.0,265.25,265.25,1,0
360,17318,282.51,282.51,282.51,0.0,282.51,282.51,1,0
361,9101,843.44,843.44,843.44,0.0,843.44,843.44,1,0
362,18157,1762.43,1762.43,1762.43,0.0,1762.43,1762.43,1,0
363,17888,1341.71,1341.71,1341.71,0.0,1341.71,1341.71,1,0
364,12845,1277.83,1277.83,1277.83,0.0,1277.83,1277.83,1,0
365,21349,905.51,905.51,905.51,0.0,905.51,905.51,1,0
366,8126,1422.03,1422.03,1422.03,0.0,1422.03,1422.03,1,0
367,3811,612.25,612.25,612.25,0.0,612.25,612.25,1,0
368,18661,511.02,511.02,511.02,0.0,511.02,511.02,1,0
369,8737,1401.52,1401.52,1401.52,0.0,1401.52,1401.52,1,0
370,15544,91.93,91.93,91.93,0.0,91.93,91.93,1,0
371,15969,236.22,236.22,236.22,0.0,236.22,236.22,1,0
372,15310,1078.62,1078.62,1078.62,0.0,1078.62,1078.62,1,0
373,22182,251.89,251.89,251.89,0.0,251.89,251.89,1,0
374,20964,991.99,991.99,991.99,0.0,991.99,991.99,1,0
375,14366,937.95,937.95,937.95,0.0,937.95,937.95,1,0
376,16396,674.95,674.95,674.95,0.0,674.95,674.95,1,0
377,22657,462.5,462.5,462.5,0.0,462.5,462.5,1,0
378,11896,278.67,278.67,278.67,0.0,278.67,278.67,1,0
379,14892,761.01,761.01,761.01,0.0,761.01,761.01,1,0
380,17765,1217.87,1217.87,1217.87,0.0,1217.87,1217.87,1,0
381,19657,1011.86,1011.86,1011.86,0.0,1011.86,1011.86,1,0
382,19137,1071.4,1071.4,1071.4,0.0,1071.4,1071.4,1,0
383,18374,455.47,455.47,455.47,0.0,455.47,455.47,1,0
384,23423,1211.22,1211.22,1211.22,0.0,1211.22,1211.22,1,0
385,14994,1338.84,1338.84,1338.84,0.0,1338.84,1338.84,1,0
386,23743,394.24,394.24,394.24,0.0,394.24,394.24,1,0
387,19813,685.65,685.65,685.65,0.0,685.65,685.65,1,0
388,22579,1508.77,1508.77,1508.77,0.0,1508.77,1508.77,1,0
389,16424,478.31,478.31,478.31,0.0,478.31,478.31,1,0
390,4543,1232.96,1232.96,1232.96,0.0,1232.96,1232.96,1,0
391,23219,808.04,808.04,808.04,0.0,808.04,808.04,1,0
392,14928,101.54,101.54,101.54,0.0,101.54,101.54,1,0
393,16690,645.31,645.31,645.31,0.0,645.31,645.31,1,0
394,19394,1174.51,1174.51,1174.51,0.0,1174.51,1174.51,1,0
