sum,mean,median,std,max,min,in_degree,out_degree,n_unique_in,n_unique_out,is_sar
282.25,282.25,282.25,0.0,282.25,282.25,1,0,1,0,0
449.6,449.6,449.6,0.0,449.6,449.6,1,0,1,0,0
1076.18,1076.18,1076.18,0.0,1076.18,1076.18,1,0,1,0,0
772.21,772.21,772.21,0.0,772.21,772.21,1,0,1,0,0
131.72,131.72,131.72,0.0,131.72,131.72,1,0,1,0,0
2028.12,676.04,808.56,309.02143809127546,896.7,322.86,3,0,2,0,0
280.8,280.8,280.8,0.0,280.8,280.8,1,0,1,0,0
265.29,265.29,265.29,0.0,265.29,265.29,1,0,1,0,0
1080.97,1080.97,1080.97,0.0,1080.97,1080.97,1,0,1,0,0
1216.57,1216.57,1216.57,0.0,1216.57,1216.57,1,0,1,0,0
984.08,984.08,984.08,0.0,984.08,984.08,1,0,1,0,0
351.93,351.93,351.93,0.0,351.93,351.93,1,0,1,0,0
542.39,542.39,542.39,0.0,542.39,542.39,1,0,1,0,0
893.0,893.0,893.0,0.0,893.0,893.0,1,0,1,0,0
149.64,149.64,149.64,0.0,149.64,149.64,1,0,1,0,0
1088.5,1088.5,1088.5,0.0,1088.5,1088.5,1,0,1,0,0
908.91,454.455,454.455,543.3337795959312,838.65,70.26,2,0,2,0,0
3.85,3.85,3.85,0.0,3.85,3.85,1,0,1,0,0
210.14,210.14,210.14,0.0,210.14,210.14,1,0,1,0,0
1187.3,1187.3,1187.3,0.0,1187.3,1187.3,1,0,1,0,0
1009.68,1009.68,1009.68,0.0,1009.68,1009.68,1,0,1,0,0
959.39,959.39,959.39,0.0,959.39,959.39,1,0,1,0,0
956.66,956.66,956.66,0.0,956.66,956.66,1,0,1,0,0
673.82,673.82,673.82,0.0,673.82,673.82,1,0,1,0,0
773.38,773.38,773.38,0.0,773.38,773.38,1,0,1,0,0
940.54,940.54,940.54,0.0,940.54,940.54,1,0,1,0,0
1311.9,1311.9,1311.9,0.0,1311.9,1311.9,1,0,1,0,0
447.86,447.86,447.86,0.0,447.86,447.86,1,0,1,0,0
1167.58,1167.58,1167.58,0.0,1167.58,1167.58,1,0,1,0,0
1396.37,1396.37,1396.37,0.0,1396.37,1396.37,1,0,1,0,0
317.7,317.7,317.7,0.0,317.7,317.7,1,0,1,0,0
775.05,775.05,775.05,0.0,775.05,775.05,1,0,1,0,0
1321.1399999999999,660.5699999999999,660.5699999999999,172.43505966015144,782.5,538.64,2,0,2,0,0
817.94,817.94,817.94,0.0,817.94,817.94,1,0,1,0,0
450.82,450.82,450.82,0.0,450.82,450.82,1,0,1,0,0
375.43,375.43,375.43,0.0,375.43,375.43,1,0,1,0,0
1526.27,1526.27,1526.27,0.0,1526.27,1526.27,1,0,1,0,0
989.0,989.0,989.0,0.0,989.0,989.0,1,0,1,0,0
564.72,564.72,564.72,0.0,564.72,564.72,1,0,1,0,0
379.18,379.18,379.18,0.0,379.18,379.18,1,0,1,0,0
1377.53,1377.53,1377.53,0.0,1377.53,1377.53,1,0,1,0,0
1029.56,1029.56,1029.56,0.0,1029.56,1029.56,1,0,1,0,0
326.88,326.88,326.88,0.0,326.88,326.88,1,0,1,0,0
765.59,765.59,765.59,0.0,765.59,765.59,1,0,1,0,0
1029.06,1029.06,1029.06,0.0,1029.06,1029.06,1,0,1,0,0
76.42,76.42,76.42,0.0,76.42,76.42,1,0,1,0,0
503.12,503.12,503.12,0.0,503.12,503.12,1,0,1,0,0
980.76,980.76,980.76,0.0,980.76,980.76,1,0,1,0,0
783.08,783.08,783.08,0.0,783.08,783.08,1,0,1,0,0
1086.79,1086.79,1086.79,0.0,1086.79,1086.79,1,0,1,0,0
928.08,928.08,928.08,0.0,928.08,928.08,1,0,1,0,0
258.48,258.48,258.48,0.0,258.48,258.48,1,0,1,0,0
1040.18,1040.18,1040.18,0.0,1040.18,1040.18,1,0,1,0,0
927.55,927.55,927.55,0.0,927.55,927.55,1,0,1,0,0
929.56,929.56,929.56,0.0,929.56,929.56,1,0,1,0,0
48.84,48.84,48.84,0.0,48.84,48.84,1,0,1,0,0
58.46,58.46,58.46,0.0,58.46,58.46,1,0,1,0,0
777.35,777.35,777.35,0.0,777.35,777.35,1,0,1,0,0
966.79,966.79,966.79,0.0,966.79,966.79,1,0,1,0,0
113.09,113.09,113.09,0.0,113.09,113.09,1,0,1,0,0
1865.92,1865.92,1865.92,0.0,1865.92,1865.92,1,0,1,0,0
155.96,155.96,155.96,0.0,155.96,155.96,1,0,1,0,0
590.75,590.75,590.75,0.0,590.75,590.75,1,0,1,0,0
342.09,342.09,342.09,0.0,342.09,342.09,1,0,1,0,0
708.71,708.71,708.71,0.0,708.71,708.71,1,0,1,0,0
1444.92,1444.92,1444.92,0.0,1444.92,1444.92,1,0,1,0,0
1166.86,1166.86,1166.86,0.0,1166.86,1166.86,1,0,1,0,0
396.02,396.02,396.02,0.0,396.02,396.02,1,0,1,0,0
865.08,865.08,865.08,0.0,865.08,865.08,1,0,1,0,0
1343.08,1343.08,1343.08,0.0,1343.08,1343.08,1,0,1,0,0
553.59,553.59,553.59,0.0,553.59,553.59,1,0,1,0,0
103.41,103.41,103.41,0.0,103.41,103.41,1,0,1,0,0
641.91,641.91,641.91,0.0,641.91,641.91,1,0,1,0,0
2048.08,1024.04,1024.04,287.4530486879553,1227.3,820.78,2,0,2,0,1
1120.9,1120.9,1120.9,0.0,1120.9,1120.9,1,0,1,0,0
155.91,155.91,155.91,0.0,155.91,155.91,1,0,1,0,0
909.32,909.32,909.32,0.0,909.32,909.32,1,0,1,0,0
883.56,883.56,883.56,0.0,883.56,883.56,1,0,1,0,0
1270.56,1270.56,1270.56,0.0,1270.56,1270.56,1,0,1,0,0
24.3,24.3,24.3,0.0,24.3,24.3,1,0,1,0,0
127.23,127.23,127.23,0.0,127.23,127.23,1,0,1,0,0
633.66,633.66,633.66,0.0,633.66,633.66,1,0,1,0,0
643.17,643.17,643.17,0.0,643.17,643.17,1,0,1,0,0
836.76,836.76,836.76,0.0,836.76,836.76,1,0,1,0,0
383.6,383.6,383.6,0.0,383.6,383.6,1,0,1,0,0
710.41,710.41,710.41,0.0,710.41,710.41,1,0,1,0,0
773.96,773.96,773.96,0.0,773.96,773.96,1,0,1,0,0
1431.15,1431.15,1431.15,0.0,1431.15,1431.15,1,0,1,0,0
539.23,539.23,539.23,0.0,539.23,539.23,1,0,1,0,0
1113.71,1113.71,1113.71,0.0,1113.71,1113.71,1,0,1,0,0
912.04,912.04,912.04,0.0,912.04,912.04,1,0,1,0,0
282.91,282.91,282.91,0.0,282.91,282.91,1,0,1,0,0
189.7,189.7,189.7,0.0,189.7,189.7,1,0,1,0,0
492.06,492.06,492.06,0.0,492.06,492.06,1,0,1,0,0
1001.82,1001.82,1001.82,0.0,1001.82,1001.82,1,0,1,0,0
959.23,959.23,959.23,0.0,959.23,959.23,1,0,1,0,0
550.31,550.31,550.31,0.0,550.31,550.31,1,0,1,0,0
504.13,504.13,504.13,0.0,504.13,504.13,1,0,1,0,0
732.74,732.74,732.74,0.0,732.74,732.74,1,0,1,0,0
671.53,671.53,671.53,0.0,671.53,671.53,1,0,1,0,0
1059.46,1059.46,1059.46,0.0,1059.46,1059.46,1,0,1,0,0
1308.98,1308.98,1308.98,0.0,1308.98,1308.98,1,0,1,0,0
863.89,863.89,863.89,0.0,863.89,863.89,1,0,1,0,0
959.86,959.86,959.86,0.0,959.86,959.86,1,0,1,0,0
397.87,397.87,397.87,0.0,397.87,397.87,1,0,1,0,0
1004.66,1004.66,1004.66,0.0,1004.66,1004.66,1,0,1,0,0
648.67,648.67,648.67,0.0,648.67,648.67,1,0,1,0,0
1083.51,1083.51,1083.51,0.0,1083.51,1083.51,1,0,1,0,0
889.46,889.46,889.46,0.0,889.46,889.46,1,0,1,0,0
11.3,11.3,11.3,0.0,11.3,11.3,1,0,1,0,0
323.49,323.49,323.49,0.0,323.49,323.49,1,0,1,0,0
569.34,569.34,569.34,0.0,569.34,569.34,1,0,1,0,0
654.24,654.24,654.24,0.0,654.24,654.24,1,0,1,0,0
1575.92,1575.92,1575.92,0.0,1575.92,1575.92,1,0,1,0,0
1008.95,1008.95,1008.95,0.0,1008.95,1008.95,1,0,1,0,0
287.88,287.88,287.88,0.0,287.88,287.88,1,0,1,0,0
14.5,14.5,14.5,0.0,14.5,14.5,1,0,1,0,0
629.26,629.26,629.26,0.0,629.26,629.26,1,0,1,0,0
1139.48,1139.48,1139.48,0.0,1139.48,1139.48,1,0,1,0,0
1150.63,1150.63,1150.63,0.0,1150.63,1150.63,1,0,1,0,0
152.28,152.28,152.28,0.0,152.28,152.28,1,0,1,0,0
917.09,917.09,917.09,0.0,917.09,917.09,1,0,1,0,0
892.88,892.88,892.88,0.0,892.88,892.88,1,0,1,0,0
847.59,847.59,847.59,0.0,847.59,847.59,1,0,1,0,0
207.55,207.55,207.55,0.0,207.55,207.55,1,0,1,0,0
380.43,380.43,380.43,0.0,380.43,380.43,1,0,1,0,0
147.87,147.87,147.87,0.0,147.87,147.87,1,0,1,0,0
623.28,623.28,623.28,0.0,623.28,623.28,1,0,1,0,0
380.42,380.42,380.42,0.0,380.42,380.42,1,0,1,0,0
953.12,953.12,953.12,0.0,953.12,953.12,1,0,1,0,0
2154.67,1077.335,1077.335,190.7561963606949,1212.22,942.45,2,0,2,0,0
336.07,336.07,336.07,0.0,336.07,336.07,1,0,1,0,0
698.72,698.72,698.72,0.0,698.72,698.72,1,0,1,0,0
852.53,852.53,852.53,0.0,852.53,852.53,1,0,1,0,0
301.86,301.86,301.86,0.0,301.86,301.86,1,0,1,0,0
439.13,439.13,439.13,0.0,439.13,439.13,1,0,1,0,0
112.27,112.27,112.27,0.0,112.27,112.27,1,0,1,0,0
720.46,720.46,720.46,0.0,720.46,720.46,1,0,1,0,0
470.2,470.2,470.2,0.0,470.2,470.2,1,0,1,0,0
277.74,138.87,138.87,122.61231585774732,225.57,52.17,2,0,1,0,0
1281.53,1281.53,1281.53,0.0,1281.53,1281.53,1,0,1,0,0
859.7,859.7,859.7,0.0,859.7,859.7,1,0,1,0,0
1854.8200000000002,927.4100000000001,927.4100000000001,207.98838861821105,1074.48,780.34,2,0,1,0,0
891.67,891.67,891.67,0.0,891.67,891.67,1,0,1,0,0
1044.86,1044.86,1044.86,0.0,1044.86,1044.86,1,0,1,0,0
397.45,397.45,397.45,0.0,397.45,397.45,1,0,1,0,0
1038.6,1038.6,1038.6,0.0,1038.6,1038.6,1,0,1,0,0
417.99,417.99,417.99,0.0,417.99,417.99,1,0,1,0,0
1187.49,1187.49,1187.49,0.0,1187.49,1187.49,1,0,1,0,0
108.54,108.54,108.54,0.0,108.54,108.54,1,0,1,0,0
588.57,588.57,588.57,0.0,588.57,588.57,1,0,1,0,0
1971.63,1971.63,1971.63,0.0,1971.63,1971.63,1,0,1,0,0
1374.74,1374.74,1374.74,0.0,1374.74,1374.74,1,0,1,0,0
937.82,937.82,937.82,0.0,937.82,937.82,1,0,1,0,0
413.71,413.71,413.71,0.0,413.71,413.71,1,0,1,0,0
569.79,284.895,284.895,263.6447633654043,471.32,98.47,2,0,2,0,0
1950.71,1950.71,1950.71,0.0,1950.71,1950.71,1,0,1,0,0
897.94,897.94,897.94,0.0,897.94,897.94,1,0,1,0,0
826.08,826.08,826.08,0.0,826.08,826.08,1,0,1,0,0
537.46,537.46,537.46,0.0,537.46,537.46,1,0,1,0,0
689.93,689.93,689.93,0.0,689.93,689.93,1,0,1,0,0
1053.94,1053.94,1053.94,0.0,1053.94,1053.94,1,0,1,0,0
949.19,949.19,949.19,0.0,949.19,949.19,1,0,1,0,0
1277.0,1277.0,1277.0,0.0,1277.0,1277.0,1,0,1,0,0
308.59,308.59,308.59,0.0,308.59,308.59,1,0,1,0,0
1284.15,1284.15,1284.15,0.0,1284.15,1284.15,1,0,1,0,0
1168.74,1168.74,1168.74,0.0,1168.74,1168.74,1,0,1,0,0
899.8,899.8,899.8,0.0,899.8,899.8,1,0,1,0,0
1028.92,1028.92,1028.92,0.0,1028.92,1028.92,1,0,1,0,0
1053.92,526.96,526.96,479.1355549320046,865.76,188.16,2,0,2,0,0
610.77,610.77,610.77,0.0,610.77,610.77,1,0,1,0,0
1113.01,1113.01,1113.01,0.0,1113.01,1113.01,1,0,1,0,0
1103.79,1103.79,1103.79,0.0,1103.79,1103.79,1,0,1,0,0
855.36,855.36,855.36,0.0,855.36,855.36,1,0,1,0,0
839.28,839.28,839.28,0.0,839.28,839.28,1,0,1,0,0
547.51,273.755,273.755,150.86123176614993,380.43,167.08,2,0,2,0,0
234.61,234.61,234.61,0.0,234.61,234.61,1,0,1,0,0
582.43,582.43,582.43,0.0,582.43,582.43,1,0,1,0,0
141.68,141.68,141.68,0.0,141.68,141.68,1,0,1,0,0
1286.78,1286.78,1286.78,0.0,1286.78,1286.78,1,0,1,0,0
334.76,334.76,334.76,0.0,334.76,334.76,1,0,1,0,0
664.56,664.56,664.56,0.0,664.56,664.56,1,0,1,0,0
939.15,939.15,939.15,0.0,939.15,939.15,1,0,1,0,0
1265.53,1265.53,1265.53,0.0,1265.53,1265.53,1,0,1,0,0
1094.31,1094.31,1094.31,0.0,1094.31,1094.31,1,0,1,0,0
655.17,655.17,655.17,0.0,655.17,655.17,1,0,1,0,0
410.09,410.09,410.09,0.0,410.09,410.09,1,0,1,0,0
310.25,310.25,310.25,0.0,310.25,310.25,1,0,1,0,0
478.34,478.34,478.34,0.0,478.34,478.34,1,0,1,0,0
296.38,296.38,296.38,0.0,296.38,296.38,1,0,1,0,0
865.76,865.76,865.76,0.0,865.76,865.76,1,0,1,0,0
865.72,865.72,865.72,0.0,865.72,865.72,1,0,1,0,0
160.21,160.21,160.21,0.0,160.21,160.21,1,0,1,0,0
453.39,453.39,453.39,0.0,453.39,453.39,1,0,1,0,0
984.03,984.03,984.03,0.0,984.03,984.03,1,0,1,0,0
223.24,223.24,223.24,0.0,223.24,223.24,1,0,1,0,0
829.74,829.74,829.74,0.0,829.74,829.74,1,0,1,0,0
1508.58,1508.58,1508.58,0.0,1508.58,1508.58,1,0,1,0,0
956.58,956.58,956.58,0.0,956.58,956.58,1,0,1,0,0
326.16,326.16,326.16,0.0,326.16,326.16,1,0,1,0,0
332.76,332.76,332.76,0.0,332.76,332.76,1,0,1,0,0
374.14,374.14,374.14,0.0,374.14,374.14,1,0,1,0,0
1180.61,1180.61,1180.61,0.0,1180.61,1180.61,1,0,1,0,0
1569.2,1569.2,1569.2,0.0,1569.2,1569.2,1,0,1,0,0
905.78,905.78,905.78,0.0,905.78,905.78,1,0,1,0,0
493.2,493.2,493.2,0.0,493.2,493.2,1,0,1,0,0
611.27,611.27,611.27,0.0,611.27,611.27,1,0,1,0,0
408.3,408.3,408.3,0.0,408.3,408.3,1,0,1,0,0
371.77,371.77,371.77,0.0,371.77,371.77,1,0,1,0,0
1472.73,1472.73,1472.73,0.0,1472.73,1472.73,1,0,1,0,0
1570.32,785.16,785.16,96.87362902255701,853.66,716.66,2,0,1,0,0
369.66,369.66,369.66,0.0,369.66,369.66,1,0,1,0,0
98.71,98.71,98.71,0.0,98.71,98.71,1,0,1,0,0
33.16,33.16,33.16,0.0,33.16,33.16,1,0,1,0,0
173.93,173.93,173.93,0.0,173.93,173.93,1,0,1,0,0
648.74,648.74,648.74,0.0,648.74,648.74,1,0,1,0,0
889.76,889.76,889.76,0.0,889.76,889.76,1,0,1,0,0
637.05,637.05,637.05,0.0,637.05,637.05,1,0,1,0,0
633.11,633.11,633.11,0.0,633.11,633.11,1,0,1,0,0
525.57,525.57,525.57,0.0,525.57,525.57,1,0,1,0,0
749.6,749.6,749.6,0.0,749.6,749.6,1,0,1,0,0
1158.14,1158.14,1158.14,0.0,1158.14,1158.14,1,0,1,0,0
1919.99,1919.99,1919.99,0.0,1919.99,1919.99,1,0,1,0,0
1844.07,1844.07,1844.07,0.0,1844.07,1844.07,1,0,1,0,0
520.0,520.0,520.0,0.0,520.0,520.0,1,0,1,0,0
960.59,960.59,960.59,0.0,960.59,960.59,1,0,1,0,0
721.57,721.57,721.57,0.0,721.57,721.57,1,0,1,0,0
1163.75,1163.75,1163.75,0.0,1163.75,1163.75,1,0,1,0,0
1055.6,1055.6,1055.6,0.0,1055.6,1055.6,1,0,1,0,0
768.78,768.78,768.78,0.0,768.78,768.78,1,0,1,0,0
579.69,579.69,579.69,0.0,579.69,579.69,1,0,1,0,0
418.13,418.13,418.13,0.0,418.13,418.13,1,0,1,0,0
707.0,707.0,707.0,0.0,707.0,707.0,1,0,1,0,0
378.71,378.71,378.71,0.0,378.71,378.71,1,0,1,0,0
505.27,505.27,505.27,0.0,505.27,505.27,1,0,1,0,0
377.24,377.24,377.24,0.0,377.24,377.24,1,0,1,0,0
217.95,217.95,217.95,0.0,217.95,217.95,1,0,1,0,0
742.81,742.81,742.81,0.0,742.81,742.81,1,0,1,0,0
251.93,251.93,251.93,0.0,251.93,251.93,1,0,1,0,0
220.86,220.86,220.86,0.0,220.86,220.86,1,0,1,0,0
422.16,422.16,422.16,0.0,422.16,422.16,1,0,1,0,0
1890.82,1890.82,1890.82,0.0,1890.82,1890.82,1,0,1,0,0
499.49,499.49,499.49,0.0,499.49,499.49,1,0,1,0,0
1202.81,1202.81,1202.81,0.0,1202.81,1202.81,1,0,1,0,0
848.39,848.39,848.39,0.0,848.39,848.39,1,0,1,0,0
249.71,249.71,249.71,0.0,249.71,249.71,1,0,1,0,0
1070.5,1070.5,1070.5,0.0,1070.5,1070.5,1,0,1,0,0
462.5,462.5,462.5,0.0,462.5,462.5,1,0,1,0,0
421.73,421.73,421.73,0.0,421.73,421.73,1,0,1,0,0
855.4,855.4,855.4,0.0,855.4,855.4,1,0,1,0,0
283.18,283.18,283.18,0.0,283.18,283.18,1,0,1,0,0
919.01,919.01,919.01,0.0,919.01,919.01,1,0,1,0,0
1295.85,1295.85,1295.85,0.0,1295.85,1295.85,1,0,1,0,0
700.97,700.97,700.97,0.0,700.97,700.97,1,0,1,0,0
502.19,502.19,502.19,0.0,502.19,502.19,1,0,1,0,0
246.39,246.39,246.39,0.0,246.39,246.39,1,0,1,0,0
722.13,722.13,722.13,0.0,722.13,722.13,1,0,1,0,0
645.31,645.31,645.31,0.0,645.31,645.31,1,0,1,0,0
683.23,683.23,683.23,0.0,683.23,683.23,1,0,1,0,0
349.88,349.88,349.88,0.0,349.88,349.88,1,0,1,0,0
1235.41,1235.41,1235.41,0.0,1235.41,1235.41,1,0,1,0,0
1232.91,1232.91,1232.91,0.0,1232.91,1232.91,1,0,1,0,0
639.22,639.22,639.22,0.0,639.22,639.22,1,0,1,0,0
1113.02,1113.02,1113.02,0.0,1113.02,1113.02,1,0,1,0,0
544.83,544.83,544.83,0.0,544.83,544.83,1,0,1,0,0
476.11,476.11,476.11,0.0,476.11,476.11,1,0,1,0,0
1048.81,1048.81,1048.81,0.0,1048.81,1048.81,1,0,1,0,0
1445.5,481.8333333333333,484.66,71.55188769930061,551.93,408.91,3,0,2,0,0
55.36,55.36,55.36,0.0,55.36,55.36,1,0,1,0,0
-546.03,-273.015,-273.015,653.1898891210733,188.86,-734.89,1,1,1,1,1
1545.59,1545.59,1545.59,0.0,1545.59,1545.59,1,0,1,0,0
785.9,785.9,785.9,0.0,785.9,785.9,1,0,1,0,0
883.68,883.68,883.68,0.0,883.68,883.68,1,0,1,0,0
1064.34,1064.34,1064.34,0.0,1064.34,1064.34,1,0,1,0,0
422.18,422.18,422.18,0.0,422.18,422.18,1,0,1,0,0
682.68,682.68,682.68,0.0,682.68,682.68,1,0,1,0,0
898.58,898.58,898.58,0.0,898.58,898.58,1,0,1,0,0
121.77,121.77,121.77,0.0,121.77,121.77,1,0,1,0,0
841.6,841.6,841.6,0.0,841.6,841.6,1,0,1,0,0
1260.96,1260.96,1260.96,0.0,1260.96,1260.96,1,0,1,0,0
703.74,703.74,703.74,0.0,703.74,703.74,1,0,1,0,0
386.01,386.01,386.01,0.0,386.01,386.01,1,0,1,0,0
265.25,265.25,265.25,0.0,265.25,265.25,1,0,1,0,0
282.51,282.51,282.51,0.0,282.51,282.51,1,0,1,0,0
843.44,843.44,843.44,0.0,843.44,843.44,1,0,1,0,0
1762.43,1762.43,1762.43,0.0,1762.43,1762.43,1,0,1,0,0
1341.71,1341.71,1341.71,0.0,1341.71,1341.71,1,0,1,0,0
1277.83,1277.83,1277.83,0.0,1277.83,1277.83,1,0,1,0,0
905.51,905.51,905.51,0.0,905.51,905.51,1,0,1,0,0
1422.03,1422.03,1422.03,0.0,1422.03,1422.03,1,0,1,0,0
612.25,612.25,612.25,0.0,612.25,612.25,1,0,1,0,0
511.02,511.02,511.02,0.0,511.02,511.02,1,0,1,0,0
1401.52,1401.52,1401.52,0.0,1401.52,1401.52,1,0,1,0,0
91.93,91.93,91.93,0.0,91.93,91.93,1,0,1,0,0
236.22,236.22,236.22,0.0,236.22,236.22,1,0,1,0,0
1078.62,1078.62,1078.62,0.0,1078.62,1078.62,1,0,1,0,0
251.89,251.89,251.89,0.0,251.89,251.89,1,0,1,0,0
991.99,991.99,991.99,0.0,991.99,991.99,1,0,1,0,0
937.95,937.95,937.95,0.0,937.95,937.95,1,0,1,0,0
674.95,674.95,674.95,0.0,674.95,674.95,1,0,1,0,0
462.5,462.5,462.5,0.0,462.5,462.5,1,0,1,0,0
278.67,278.67,278.67,0.0,278.67,278.67,1,0,1,0,0
761.01,761.01,761.01,0.0,761.01,761.01,1,0,1,0,0
1217.87,1217.87,1217.87,0.0,1217.87,1217.87,1,0,1,0,0
1011.86,1011.86,1011.86,0.0,1011.86,1011.86,1,0,1,0,0
1071.4,1071.4,1071.4,0.0,1071.4,1071.4,1,0,1,0,0
455.47,455.47,455.47,0.0,455.47,455.47,1,0,1,0,0
1211.22,1211.22,1211.22,0.0,1211.22,1211.22,1,0,1,0,0
1338.84,1338.84,1338.84,0.0,1338.84,1338.84,1,0,1,0,0
394.24,394.24,394.24,0.0,394.24,394.24,1,0,1,0,0
685.65,685.65,685.65,0.0,685.65,685.65,1,0,1,0,0
1508.77,1508.77,1508.77,0.0,1508.77,1508.77,1,0,1,0,0
478.31,478.31,478.31,0.0,478.31,478.31,1,0,1,0,0
