ACCOUNT_ID,CUSTOMER_ID,INIT_BALANCE,COUNTRY,ACCOUNT_TYPE,IS_SAR,BANK_ID
64,C_64,56005.96,SWE,I,false,swedbank
65,C_65,95814.09,SWE,I,false,swedbank
66,C_66,62685.56,SWE,I,false,swedbank
67,C_67,77585.25,SWE,I,false,swedbank
68,C_68,13600.08,SWE,I,false,swedbank
69,C_69,9169.98,SWE,I,false,swedbank
70,C_70,40222.28,SWE,I,false,swedbank
71,C_71,70798.78,SWE,I,false,swedbank
72,C_72,67265.86,SWE,I,false,swedbank
73,C_73,91075.32,SWE,I,false,swedbank
74,C_74,78569.88,SWE,I,false,swedbank
75,C_75,14674.58,SWE,I,false,swedbank
76,C_76,22196.29,SWE,I,false,swedbank
77,C_77,26771.86,SWE,I,false,swedbank
78,C_78,15923.67,SWE,I,false,swedbank
79,C_79,80681.96,SWE,I,false,swedbank
80,C_80,61503.43,SWE,I,false,swedbank
81,C_81,67554.42,SWE,I,false,swedbank
82,C_82,6277.83,SWE,I,true,swedbank
83,C_83,65197.49,SWE,I,false,swedbank
84,C_84,76817.84,SWE,I,false,swedbank
85,C_85,82565.03,SWE,I,false,swedbank
86,C_86,21818.64,SWE,I,false,swedbank
87,C_87,64964.96,SWE,I,false,swedbank
88,C_88,61614.62,SWE,I,false,swedbank
89,C_89,60734.07,SWE,I,false,swedbank
90,C_90,58119.65,SWE,I,false,swedbank
91,C_91,26357.91,SWE,I,false,swedbank
92,C_92,9834.67,SWE,I,false,swedbank
93,C_93,76237.28,SWE,I,false,swedbank
94,C_94,19923.00,SWE,I,false,swedbank
95,C_95,34105.32,SWE,I,false,swedbank
96,C_96,17589.07,SWE,I,false,swedbank
97,C_97,85045.30,SWE,I,false,swedbank
98,C_98,16272.58,SWE,I,false,swedbank
99,C_99,8403.98,SWE,I,false,swedbank
100,C_100,42447.28,SWE,I,false,swedbank
101,C_101,88074.39,SWE,I,false,swedbank
102,C_102,27743.80,SWE,I,false,swedbank
103,C_103,50364.59,SWE,I,false,swedbank
104,C_104,14151.68,SWE,I,false,swedbank
105,C_105,48859.65,SWE,I,false,swedbank
106,C_106,12183.05,SWE,I,false,swedbank
107,C_107,87933.15,SWE,I,false,swedbank
108,C_108,10543.09,SWE,I,false,swedbank
109,C_109,6183.53,SWE,I,false,swedbank
110,C_110,61299.62,SWE,I,false,swedbank
111,C_111,34229.31,SWE,I,false,swedbank
112,C_112,61592.15,SWE,I,false,swedbank
113,C_113,89375.82,SWE,I,false,swedbank
114,C_114,13739.65,SWE,I,false,swedbank
115,C_115,1602.67,SWE,I,false,swedbank
116,C_116,52908.33,SWE,I,false,swedbank
117,C_117,39973.12,SWE,I,false,swedbank
118,C_118,48434.07,SWE,I,false,swedbank
119,C_119,16638.97,SWE,I,false,swedbank
120,C_120,79759.23,SWE,I,false,swedbank
121,C_121,84680.78,SWE,I,false,swedbank
122,C_122,24922.74,SWE,I,false,swedbank
123,C_123,38241.11,SWE,I,false,swedbank
124,C_124,23457.88,SWE,I,false,swedbank
125,C_125,19672.99,SWE,I,false,swedbank
126,C_126,92281.58,SWE,I,false,swedbank
127,C_127,57133.00,SWE,I,false,swedbank
128,C_128,24565.20,SWE,I,false,swedbank
129,C_129,96570.23,SWE,I,false,swedbank
130,C_130,83849.52,SWE,I,true,swedbank
131,C_131,71820.62,SWE,I,false,swedbank
132,C_132,38501.12,SWE,I,false,swedbank
133,C_133,90787.57,SWE,I,false,swedbank
134,C_134,97658.73,SWE,I,true,swedbank
135,C_135,37718.69,SWE,I,false,swedbank
136,C_136,68718.92,SWE,I,false,swedbank
137,C_137,80552.50,SWE,I,false,swedbank
138,C_138,59417.99,SWE,I,false,swedbank
139,C_139,65997.83,SWE,I,true,swedbank
140,C_140,50208.80,SWE,I,false,swedbank
141,C_141,21288.31,SWE,I,false,swedbank
142,C_142,94670.08,SWE,I,false,swedbank
143,C_143,98681.33,SWE,I,false,swedbank
144,C_144,6370.50,SWE,I,false,swedbank
145,C_145,41746.14,SWE,I,false,swedbank
146,C_146,44691.08,SWE,I,false,swedbank
147,C_147,92595.57,SWE,I,false,swedbank
148,C_148,43735.11,SWE,I,false,swedbank
149,C_149,35094.78,SWE,I,false,swedbank
150,C_150,69530.16,SWE,I,false,swedbank
151,C_151,30022.47,SWE,I,false,swedbank
152,C_152,32350.79,SWE,I,false,swedbank
153,C_153,88291.25,SWE,I,false,swedbank
154,C_154,40850.87,SWE,I,false,swedbank
155,C_155,46342.78,SWE,I,false,swedbank
156,C_156,80516.42,SWE,I,false,swedbank
157,C_157,20865.52,SWE,I,false,swedbank
158,C_158,72479.67,SWE,I,false,swedbank
159,C_159,70349.49,SWE,I,false,swedbank
160,C_160,18555.37,SWE,I,false,swedbank
161,C_161,75014.34,SWE,I,false,swedbank
162,C_162,71827.15,SWE,I,false,swedbank
163,C_163,67165.48,SWE,I,false,swedbank
164,C_164,3165.32,SWE,I,false,swedbank
165,C_165,9886.67,SWE,I,true,swedbank
166,C_166,67247.50,SWE,I,false,swedbank
167,C_167,56760.92,SWE,I,false,swedbank
168,C_168,49421.04,SWE,I,false,swedbank
169,C_169,31392.50,SWE,I,false,swedbank
170,C_170,40458.86,SWE,I,false,swedbank
171,C_171,63658.97,SWE,I,false,swedbank
172,C_172,34042.12,SWE,I,false,swedbank
173,C_173,40996.82,SWE,I,false,swedbank
174,C_174,86958.51,SWE,I,false,swedbank
175,C_175,54410.61,SWE,I,false,swedbank
176,C_176,5245.34,SWE,I,false,swedbank
177,C_177,15501.33,SWE,I,false,swedbank
178,C_178,51026.70,SWE,I,false,swedbank
179,C_179,95254.63,SWE,I,false,swedbank
180,C_180,5546.61,SWE,I,false,swedbank
181,C_181,21949.50,SWE,I,false,swedbank
182,C_182,65634.30,SWE,I,false,swedbank
183,C_183,93196.79,SWE,I,false,swedbank
184,C_184,34694.22,SWE,I,false,swedbank
185,C_185,45168.70,SWE,I,false,swedbank
186,C_186,6753.02,SWE,I,false,swedbank
187,C_187,34120.38,SWE,I,false,swedbank
188,C_188,92208.84,SWE,I,false,swedbank
189,C_189,26596.78,SWE,I,true,swedbank
190,C_190,13151.46,SWE,I,false,swedbank
191,C_191,23998.69,SWE,I,false,swedbank
192,C_192,98130.61,SWE,I,false,swedbank
193,C_193,44906.10,SWE,I,false,swedbank
194,C_194,96146.80,SWE,I,false,swedbank
195,C_195,20371.13,SWE,I,false,swedbank
196,C_196,63837.70,SWE,I,false,swedbank
197,C_197,80930.74,SWE,I,false,swedbank
198,C_198,20208.01,SWE,I,false,swedbank
199,C_199,41738.92,SWE,I,false,swedbank
200,C_200,26533.88,SWE,I,true,swedbank
201,C_201,44976.39,SWE,I,false,swedbank
202,C_202,31404.53,SWE,I,false,swedbank
203,C_203,17223.63,SWE,I,false,swedbank
204,C_204,6194.51,SWE,I,false,swedbank
205,C_205,86679.87,SWE,I,false,swedbank
206,C_206,99983.16,SWE,I,false,swedbank
207,C_207,73307.82,SWE,I,false,swedbank
208,C_208,56544.00,SWE,I,false,swedbank
209,C_209,47590.61,SWE,I,false,swedbank
210,C_210,34685.86,SWE,I,false,swedbank
211,C_211,99212.73,SWE,I,false,swedbank
212,C_212,21616.96,SWE,I,false,swedbank
213,C_213,4638.73,SWE,I,false,swedbank
214,C_214,33416.91,SWE,I,false,swedbank
215,C_215,10377.91,SWE,I,false,swedbank
216,C_216,17560.11,SWE,I,false,swedbank
217,C_217,74831.11,SWE,I,false,swedbank
218,C_218,88831.22,SWE,I,false,swedbank
219,C_219,2848.56,SWE,I,false,swedbank
220,C_220,44780.59,SWE,I,false,swedbank
221,C_221,69670.58,SWE,I,false,swedbank
222,C_222,94856.30,SWE,I,false,swedbank
223,C_223,39034.97,SWE,I,false,swedbank
224,C_224,75588.30,SWE,I,false,swedbank
225,C_225,12328.76,SWE,I,true,swedbank
226,C_226,35223.64,SWE,I,true,swedbank
227,C_227,17576.08,SWE,I,false,swedbank
228,C_228,62750.09,SWE,I,false,swedbank
229,C_229,61530.37,SWE,I,false,swedbank
230,C_230,77730.89,SWE,I,false,swedbank
231,C_231,95352.04,SWE,I,false,swedbank
232,C_232,57410.03,SWE,I,true,swedbank
233,C_233,63666.29,SWE,I,false,swedbank
234,C_234,13028.52,SWE,I,false,swedbank
235,C_235,54154.05,SWE,I,false,swedbank
236,C_236,8918.69,SWE,I,false,swedbank
237,C_237,41257.42,SWE,I,false,swedbank
238,C_238,94914.54,SWE,I,false,swedbank
239,C_239,11279.11,SWE,I,false,swedbank
240,C_240,18122.22,SWE,I,false,swedbank
241,C_241,85859.73,SWE,I,false,swedbank
242,C_242,37103.35,SWE,I,false,swedbank
243,C_243,16685.89,SWE,I,false,swedbank
244,C_244,52068.05,SWE,I,false,swedbank
245,C_245,71873.65,SWE,I,true,swedbank
246,C_246,56170.57,SWE,I,false,swedbank
247,C_247,18307.22,SWE,I,false,swedbank
248,C_248,43800.31,SWE,I,false,swedbank
249,C_249,67666.72,SWE,I,false,swedbank
250,C_250,83744.20,SWE,I,false,swedbank
251,C_251,93569.51,SWE,I,false,swedbank
252,C_252,28861.20,SWE,I,false,swedbank
253,C_253,34307.38,SWE,I,false,swedbank
254,C_254,19091.42,SWE,I,false,swedbank
255,C_255,96476.02,SWE,I,false,swedbank
256,C_256,12923.15,SWE,I,false,swedbank
257,C_257,84266.15,SWE,I,false,swedbank
258,C_258,6476.59,SWE,I,false,swedbank
259,C_259,30179.04,SWE,I,false,swedbank
260,C_260,58765.47,SWE,I,false,swedbank
261,C_261,75060.28,SWE,I,true,swedbank
262,C_262,93804.01,SWE,I,false,swedbank
263,C_263,54108.23,SWE,I,false,swedbank
264,C_264,81372.60,SWE,I,false,swedbank
265,C_265,84810.00,SWE,I,false,swedbank
266,C_266,33594.77,SWE,I,false,swedbank
267,C_267,12748.00,SWE,I,false,swedbank
268,C_268,95087.94,SWE,I,false,swedbank
269,C_269,52169.64,SWE,I,false,swedbank
270,C_270,72650.03,SWE,I,false,swedbank
271,C_271,22125.02,SWE,I,false,swedbank
272,C_272,67571.16,SWE,I,false,swedbank
273,C_273,67391.13,SWE,I,false,swedbank
274,C_274,22188.75,SWE,I,false,swedbank
275,C_275,15404.53,SWE,I,false,swedbank
276,C_276,37227.74,SWE,I,false,swedbank
277,C_277,19296.26,SWE,I,false,swedbank
278,C_278,3559.43,SWE,I,true,swedbank
279,C_279,96479.77,SWE,I,false,swedbank
280,C_280,83983.03,SWE,I,false,swedbank
281,C_281,65076.33,SWE,I,false,swedbank
282,C_282,60492.48,SWE,I,false,swedbank
283,C_283,11451.67,SWE,I,false,swedbank
284,C_284,98178.21,SWE,I,false,swedbank
285,C_285,3539.33,SWE,I,false,swedbank
286,C_286,75044.22,SWE,I,false,swedbank
287,C_287,68725.25,SWE,I,false,swedbank
288,C_288,34901.47,SWE,I,false,swedbank
289,C_289,17056.13,SWE,I,false,swedbank
290,C_290,35145.65,SWE,I,true,swedbank
291,C_291,74171.34,SWE,I,false,swedbank
292,C_292,58993.05,SWE,I,false,swedbank
293,C_293,6501.89,SWE,I,false,swedbank
294,C_294,24954.31,SWE,I,false,swedbank
295,C_295,54727.38,SWE,I,false,swedbank
296,C_296,64593.79,SWE,I,false,swedbank
297,C_297,42135.78,SWE,I,false,swedbank
298,C_298,67378.68,SWE,I,false,swedbank
299,C_299,10725.06,SWE,I,false,swedbank
300,C_300,88901.34,SWE,I,false,swedbank
301,C_301,56918.93,SWE,I,false,swedbank
302,C_302,47108.70,SWE,I,false,swedbank
303,C_303,65098.98,SWE,I,false,swedbank
304,C_304,50330.49,SWE,I,false,swedbank
305,C_305,67912.80,SWE,I,false,swedbank
306,C_306,71588.25,SWE,I,false,swedbank
307,C_307,19577.10,SWE,I,false,swedbank
308,C_308,86386.21,SWE,I,false,swedbank
309,C_309,44992.47,SWE,I,false,swedbank
310,C_310,40418.45,SWE,I,false,swedbank
311,C_311,53615.86,SWE,I,false,swedbank
312,C_312,32216.20,SWE,I,false,swedbank
313,C_313,73440.66,SWE,I,false,swedbank
314,C_314,5049.67,SWE,I,false,swedbank
315,C_315,14309.99,SWE,I,false,swedbank
316,C_316,24044.24,SWE,I,false,swedbank
317,C_317,90345.18,SWE,I,false,swedbank
318,C_318,95167.05,SWE,I,false,swedbank
319,C_319,30039.14,SWE,I,false,swedbank
320,C_320,91650.73,SWE,I,false,swedbank
321,C_321,72581.00,SWE,I,false,swedbank
322,C_322,22834.97,SWE,I,false,swedbank
323,C_323,62793.57,SWE,I,false,swedbank
324,C_324,52681.99,SWE,I,false,swedbank
325,C_325,32183.35,SWE,I,false,swedbank
326,C_326,22491.94,SWE,I,false,swedbank
327,C_327,25715.93,SWE,I,false,swedbank
328,C_328,51240.80,SWE,I,false,swedbank
329,C_329,6984.97,SWE,I,false,swedbank
330,C_330,11666.94,SWE,I,false,swedbank
331,C_331,95513.90,SWE,I,false,swedbank
332,C_332,29752.97,SWE,I,false,swedbank
333,C_333,89154.04,SWE,I,false,swedbank
334,C_334,24297.92,SWE,I,false,swedbank
335,C_335,80930.25,SWE,I,false,swedbank
336,C_336,54698.03,SWE,I,false,swedbank
337,C_337,21884.01,SWE,I,false,swedbank
338,C_338,31925.00,SWE,I,false,swedbank
339,C_339,82679.79,SWE,I,false,swedbank
340,C_340,47015.78,SWE,I,true,swedbank
341,C_341,32326.58,SWE,I,false,swedbank
342,C_342,8760.97,SWE,I,false,swedbank
343,C_343,60030.43,SWE,I,false,swedbank
344,C_344,93073.34,SWE,I,false,swedbank
345,C_345,68944.83,SWE,I,false,swedbank
346,C_346,20414.07,SWE,I,false,swedbank
347,C_347,37543.92,SWE,I,false,swedbank
348,C_348,31042.24,SWE,I,false,swedbank
349,C_349,88068.84,SWE,I,false,swedbank
350,C_350,67768.39,SWE,I,false,swedbank
351,C_351,88898.78,SWE,I,false,swedbank
352,C_352,46716.88,SWE,I,false,swedbank
353,C_353,78025.47,SWE,I,false,swedbank
354,C_354,79844.09,SWE,I,false,swedbank
355,C_355,96541.11,SWE,I,false,swedbank
356,C_356,67573.81,SWE,I,false,swedbank
357,C_357,89082.17,SWE,I,true,swedbank
358,C_358,69905.95,SWE,I,false,swedbank
359,C_359,85798.59,SWE,I,false,swedbank
360,C_360,17638.10,SWE,I,false,swedbank
361,C_361,62896.00,SWE,I,false,swedbank
362,C_362,69540.22,SWE,I,false,swedbank
363,C_363,42417.19,SWE,I,false,swedbank
364,C_364,82415.34,SWE,I,false,swedbank
365,C_365,60613.38,SWE,I,false,swedbank
366,C_366,71251.44,SWE,I,false,swedbank
367,C_367,39263.46,SWE,I,true,swedbank
368,C_368,47131.15,SWE,I,false,swedbank
369,C_369,83944.58,SWE,I,false,swedbank
370,C_370,66230.21,SWE,I,true,swedbank
371,C_371,50288.83,SWE,I,false,swedbank
372,C_372,89403.83,SWE,I,false,swedbank
373,C_373,72708.88,SWE,I,false,swedbank
374,C_374,62764.12,SWE,I,false,swedbank
375,C_375,37138.69,SWE,I,false,swedbank
376,C_376,64687.08,SWE,I,false,swedbank
377,C_377,45800.26,SWE,I,false,swedbank
378,C_378,87484.68,SWE,I,false,swedbank
379,C_379,59190.12,SWE,I,false,swedbank
380,C_380,62821.99,SWE,I,false,swedbank
381,C_381,62342.91,SWE,I,false,swedbank
382,C_382,27666.56,SWE,I,false,swedbank
383,C_383,97447.21,SWE,I,false,swedbank
384,C_384,54567.08,SWE,I,false,swedbank
385,C_385,40595.77,SWE,I,false,swedbank
386,C_386,35096.40,SWE,I,false,swedbank
387,C_387,38084.54,SWE,I,false,swedbank
388,C_388,62026.29,SWE,I,false,swedbank
389,C_389,67077.24,SWE,I,false,swedbank
390,C_390,34733.02,SWE,I,false,swedbank
391,C_391,74813.50,SWE,I,false,swedbank
392,C_392,29539.00,SWE,I,false,swedbank
393,C_393,60034.27,SWE,I,false,swedbank
394,C_394,5843.97,SWE,I,false,swedbank
395,C_395,4788.52,SWE,I,false,swedbank
396,C_396,1368.31,SWE,I,false,swedbank
397,C_397,10125.24,SWE,I,false,swedbank
398,C_398,98006.37,SWE,I,false,swedbank
399,C_399,16178.02,SWE,I,false,swedbank
400,C_400,41462.31,SWE,I,false,swedbank
401,C_401,83010.35,SWE,I,false,swedbank
402,C_402,30601.82,SWE,I,false,swedbank
403,C_403,6870.64,SWE,I,false,swedbank
404,C_404,26920.59,SWE,I,false,swedbank
405,C_405,36231.86,SWE,I,false,swedbank
406,C_406,99526.29,SWE,I,false,swedbank
407,C_407,13929.42,SWE,I,false,swedbank
408,C_408,15398.47,SWE,I,false,swedbank
409,C_409,35272.81,SWE,I,false,swedbank
410,C_410,47576.86,SWE,I,false,swedbank
411,C_411,96837.82,SWE,I,false,swedbank
412,C_412,2286.43,SWE,I,false,swedbank
413,C_413,29613.74,SWE,I,false,swedbank
414,C_414,57737.52,SWE,I,false,swedbank
415,C_415,40144.57,SWE,I,true,swedbank
416,C_416,34732.64,SWE,I,true,swedbank
417,C_417,97660.52,SWE,I,false,swedbank
418,C_418,8469.37,SWE,I,false,swedbank
419,C_419,6292.37,SWE,I,false,swedbank
420,C_420,91544.63,SWE,I,false,swedbank
421,C_421,5088.72,SWE,I,false,swedbank
422,C_422,2945.99,SWE,I,false,swedbank
423,C_423,70723.54,SWE,I,false,swedbank
424,C_424,61529.35,SWE,I,false,swedbank
425,C_425,7812.20,SWE,I,false,swedbank
426,C_426,99598.59,SWE,I,false,swedbank
427,C_427,82396.17,SWE,I,false,swedbank
428,C_428,3323.52,SWE,I,false,swedbank
429,C_429,30574.10,SWE,I,false,swedbank
430,C_430,71146.51,SWE,I,false,swedbank
431,C_431,13135.50,SWE,I,false,swedbank
432,C_432,89358.83,SWE,I,false,swedbank
433,C_433,94531.30,SWE,I,false,swedbank
434,C_434,13997.90,SWE,I,false,swedbank
435,C_435,5058.01,SWE,I,false,swedbank
436,C_436,57719.13,SWE,I,false,swedbank
437,C_437,44179.04,SWE,I,false,swedbank
438,C_438,59916.28,SWE,I,false,swedbank
439,C_439,59337.68,SWE,I,false,swedbank
440,C_440,44775.12,SWE,I,false,swedbank
441,C_441,12208.40,SWE,I,false,swedbank
442,C_442,71334.63,SWE,I,false,swedbank
443,C_443,93695.10,SWE,I,false,swedbank
444,C_444,10184.62,SWE,I,false,swedbank
445,C_445,43625.83,SWE,I,false,swedbank
446,C_446,34475.54,SWE,I,false,swedbank
447,C_447,1119.49,SWE,I,false,swedbank
448,C_448,48470.02,SWE,I,false,swedbank
449,C_449,98657.83,SWE,I,false,swedbank
450,C_450,53252.83,SWE,I,false,swedbank
451,C_451,45064.27,SWE,I,false,swedbank
452,C_452,58363.18,SWE,I,false,swedbank
453,C_453,62038.67,SWE,I,false,swedbank
454,C_454,51561.69,SWE,I,false,swedbank
455,C_455,47080.06,SWE,I,false,swedbank
456,C_456,17226.43,SWE,I,false,swedbank
457,C_457,22687.07,SWE,I,false,swedbank
458,C_458,11801.56,SWE,I,false,swedbank
459,C_459,95518.82,SWE,I,false,swedbank
460,C_460,1881.54,SWE,I,false,swedbank
461,C_461,86254.19,SWE,I,false,swedbank
462,C_462,67501.75,SWE,I,false,swedbank
463,C_463,17761.39,SWE,I,false,swedbank
464,C_464,65213.62,SWE,I,false,swedbank
465,C_465,12198.86,SWE,I,false,swedbank
466,C_466,10807.98,SWE,I,false,swedbank
467,C_467,63756.94,SWE,I,false,swedbank
468,C_468,39083.64,SWE,I,false,swedbank
469,C_469,4968.64,SWE,I,false,swedbank
470,C_470,93651.62,SWE,I,false,swedbank
471,C_471,32826.83,SWE,I,false,swedbank
472,C_472,56210.47,SWE,I,false,swedbank
473,C_473,9087.96,SWE,I,false,swedbank
474,C_474,71191.15,SWE,I,false,swedbank
475,C_475,64535.33,SWE,I,false,swedbank
476,C_476,85568.03,SWE,I,false,swedbank
477,C_477,36365.98,SWE,I,false,swedbank
478,C_478,14375.58,SWE,I,false,swedbank
479,C_479,69913.52,SWE,I,false,swedbank
480,C_480,58757.61,SWE,I,true,swedbank
481,C_481,44298.03,SWE,I,false,swedbank
482,C_482,95535.51,SWE,I,false,swedbank
483,C_483,15683.65,SWE,I,false,swedbank
484,C_484,70510.19,SWE,I,false,swedbank
485,C_485,80871.64,SWE,I,false,swedbank
486,C_486,64251.52,SWE,I,false,swedbank
487,C_487,71514.53,SWE,I,false,swedbank
488,C_488,35854.92,SWE,I,false,swedbank
489,C_489,70006.45,SWE,I,true,swedbank
490,C_490,95311.08,SWE,I,false,swedbank
491,C_491,3548.97,SWE,I,false,swedbank
492,C_492,77628.95,SWE,I,false,swedbank
493,C_493,61821.04,SWE,I,false,swedbank
494,C_494,1102.86,SWE,I,false,swedbank
495,C_495,41455.43,SWE,I,false,swedbank
496,C_496,9408.07,SWE,I,false,swedbank
497,C_497,91099.57,SWE,I,false,swedbank
498,C_498,6202.23,SWE,I,true,swedbank
499,C_499,88498.38,SWE,I,false,swedbank
500,C_500,73548.91,SWE,I,false,swedbank
501,C_501,63524.95,SWE,I,false,swedbank
502,C_502,59533.29,SWE,I,false,swedbank
503,C_503,36529.74,SWE,I,false,swedbank
504,C_504,35364.86,SWE,I,false,swedbank
505,C_505,15888.83,SWE,I,false,swedbank
506,C_506,62387.89,SWE,I,false,swedbank
507,C_507,68043.60,SWE,I,false,swedbank
508,C_508,27140.86,SWE,I,false,swedbank
509,C_509,77937.81,SWE,I,false,swedbank
510,C_510,50868.09,SWE,I,false,swedbank
511,C_511,86276.56,SWE,I,false,swedbank
512,C_512,12186.60,SWE,I,false,swedbank
513,C_513,32640.10,SWE,I,false,swedbank
514,C_514,17764.95,SWE,I,false,swedbank
515,C_515,88792.95,SWE,I,false,swedbank
516,C_516,25579.82,SWE,I,false,swedbank
517,C_517,40605.62,SWE,I,false,swedbank
518,C_518,86700.15,SWE,I,false,swedbank
519,C_519,31323.94,SWE,I,false,swedbank
520,C_520,37106.78,SWE,I,false,swedbank
521,C_521,22953.75,SWE,I,false,swedbank
522,C_522,24872.47,SWE,I,false,swedbank
523,C_523,65477.65,SWE,I,false,swedbank
524,C_524,90656.97,SWE,I,false,swedbank
525,C_525,14358.85,SWE,I,false,swedbank
526,C_526,51278.93,SWE,I,false,swedbank
527,C_527,51749.08,SWE,I,true,swedbank
528,C_528,6250.96,SWE,I,false,swedbank
529,C_529,26613.26,SWE,I,false,swedbank
530,C_530,74514.24,SWE,I,false,swedbank
531,C_531,70477.61,SWE,I,true,swedbank
532,C_532,23741.64,SWE,I,false,swedbank
533,C_533,55813.73,SWE,I,false,swedbank
534,C_534,69731.35,SWE,I,false,swedbank
535,C_535,8544.64,SWE,I,false,swedbank
536,C_536,4612.09,SWE,I,false,swedbank
537,C_537,89080.27,SWE,I,false,swedbank
538,C_538,71877.30,SWE,I,false,swedbank
539,C_539,37354.13,SWE,I,false,swedbank
540,C_540,95370.31,SWE,I,false,swedbank
541,C_541,45096.15,SWE,I,false,swedbank
542,C_542,72776.08,SWE,I,false,swedbank
543,C_543,39613.32,SWE,I,false,swedbank
544,C_544,76749.82,SWE,I,false,swedbank
545,C_545,29127.26,SWE,I,false,swedbank
546,C_546,61645.06,SWE,I,false,swedbank
547,C_547,75860.57,SWE,I,false,swedbank
548,C_548,2850.68,SWE,I,false,swedbank
549,C_549,79715.24,SWE,I,false,swedbank
550,C_550,88766.28,SWE,I,false,swedbank
551,C_551,94493.48,SWE,I,true,swedbank
552,C_552,9245.11,SWE,I,false,swedbank
553,C_553,43277.98,SWE,I,false,swedbank
554,C_554,74935.92,SWE,I,false,swedbank
555,C_555,84342.79,SWE,I,false,swedbank
556,C_556,97035.74,SWE,I,false,swedbank
557,C_557,14819.77,SWE,I,false,swedbank
558,C_558,20398.25,SWE,I,false,swedbank
559,C_559,62595.04,SWE,I,false,swedbank
560,C_560,1143.24,SWE,I,false,swedbank
561,C_561,95522.24,SWE,I,false,swedbank
562,C_562,8569.05,SWE,I,false,swedbank
563,C_563,5455.80,SWE,I,false,swedbank
564,C_564,18977.59,SWE,I,false,swedbank
565,C_565,99997.15,SWE,I,false,swedbank
566,C_566,28950.38,SWE,I,false,swedbank
567,C_567,96337.10,SWE,I,false,swedbank
568,C_568,27889.89,SWE,I,false,swedbank
569,C_569,37767.67,SWE,I,false,swedbank
570,C_570,7571.19,SWE,I,false,swedbank
571,C_571,14852.63,SWE,I,false,swedbank
572,C_572,97563.68,SWE,I,false,swedbank
573,C_573,17277.08,SWE,I,false,swedbank
574,C_574,19909.67,SWE,I,false,swedbank
575,C_575,65269.58,SWE,I,false,swedbank
576,C_576,5570.29,SWE,I,false,swedbank
