src,dst,sum,mean,median,std,max,min,count,is_sar
36,4192,6984.32,997.76,973.66,311.9280952933438,1548.65,577.52,7,0
36,4933,8379.33,1197.047142857143,1269.18,470.73809295312276,2065.74,581.31,7,0
37,3215,30715.71,1335.465652173913,1437.28,277.20154923524325,1437.28,402.22,23,0
37,4999,6589.46,1317.892,1666.9,502.4751039802868,1707.06,665.04,5,0
38,3618,3819.73,954.9325,1073.135,405.0152422131789,1263.29,410.17,4,0
38,4013,4440.23,555.02875,482.04,212.91384242978256,824.31,310.63,8,0
38,4909,1294.81,1294.81,1294.81,0.0,1294.81,1294.81,1,1
39,3807,75059.24,1563.7341666666669,1791.67,502.22761642223855,1791.67,105.15,48,0
39,3846,3715.44,619.24,349.615,570.4238878939065,1536.95,192.1,6,0
40,2801,7086.55,787.3944444444445,1019.96,307.5593075778683,1019.96,184.74,9,0
40,3751,1010.59,1010.59,1010.59,0.0,1010.59,1010.59,1,1
40,4968,3598.06,719.612,593.57,677.6050990215466,1423.33,10.78,5,0
41,589,994.85,994.85,994.85,0.0,994.85,994.85,1,1
41,2864,2361.69,295.21125,260.2,110.78732810950382,453.83,118.84,8,0
41,3536,13259.769999999999,1104.9808333333333,1281.62,385.48784479028717,1281.62,54.34,12,0
42,2296,71120.7,1128.8999999999999,1131.45,120.6863644782116,1807.57,573.12,63,0
42,3605,3723.4399999999996,744.6879999999999,790.54,314.89944755429474,1172.55,292.03,5,0
43,4983,2529.2,421.5333333333333,384.185,340.96352524378125,868.24,118.71,6,0
43,4998,12606.01,573.0004545454545,486.92,295.98987134339376,1754.88,412.56,22,0
44,1030,5629.0,1125.8,955.85,286.3468656193044,1566.08,919.58,5,0
44,2260,1379.49,1379.49,1379.49,0.0,1379.49,1379.49,1,1
44,3185,3112.25,622.45,531.83,563.989842639032,1536.99,164.57,5,0
45,2116,1024.78,1024.78,1024.78,0.0,1024.78,1024.78,1,1
45,4469,5340.51,762.9300000000001,690.39,388.4209383302261,1447.05,125.25,7,0
45,4893,119.86000000000001,39.95333333333334,9.65,52.48691297202888,100.56,9.65,3,0
46,3194,2916.34,729.085,756.96,73.76027499044906,781.35,621.07,4,0
46,4211,619.39,619.39,619.39,0.0,619.39,619.39,1,1
46,4934,3757.73,626.2883333333333,667.79,75.35455060357445,693.7,518.84,6,0
47,1060,8995.960000000001,817.8145454545455,718.19,275.56941417231474,1563.15,642.0,11,0
47,4503,5764.26,640.4733333333334,447.83,456.119849820198,1359.89,228.5,9,0
48,3127,2764.91,691.2275,745.03,360.40388736111043,993.93,280.92,4,0
48,4292,3501.9700000000003,437.74625000000003,372.21,254.19115849170905,903.68,134.44,8,0
49,1395,567.24,567.24,567.24,0.0,567.24,567.24,1,1
49,2092,1834.71,1834.71,1834.71,0.0,1834.71,1834.71,1,1
49,3030,1374.5,1374.5,1374.5,0.0,1374.5,1374.5,1,1
49,3486,1196.39,1196.39,1196.39,0.0,1196.39,1196.39,1,1
49,3680,6463.38,807.9225,949.9,317.0581155718932,1103.58,134.4,8,0
49,4648,8118.65,902.0722222222222,945.24,185.85020606511162,1187.44,496.59,9,0
50,3561,2262.8,565.7,594.46,182.1913927714479,718.15,355.73,4,0
50,3992,5906.55,843.7928571428572,770.54,638.6271460905883,1783.42,159.27,7,0
51,1581,4306.5,478.5,467.21,225.17269294921178,844.6,168.05,9,0
51,4897,7687.58,1098.2257142857143,1116.38,334.58747594897324,1498.28,435.43,7,0
52,2490,7027.75,878.46875,971.47,343.656372742869,1276.68,384.88,8,0
52,4101,5058.03,843.005,753.52,187.70256383438132,1198.71,722.12,6,0
53,342,510.18,510.18,510.18,0.0,510.18,510.18,1,1
53,2704,552.36,552.36,552.36,0.0,552.36,552.36,1,1
53,2829,1384.48,1384.48,1384.48,0.0,1384.48,1384.48,1,1
53,4379,5479.43,1095.886,1265.7,347.826041549508,1265.7,475.34,5,0
53,4489,3887.0200000000004,555.2885714285715,630.47,115.8517423877851,630.47,365.29,7,0
54,4209,10041.54,1004.1540000000001,1201.71,300.2444179220212,1201.71,328.25,10,0
54,4546,2147.32,536.83,687.86,330.3138021134852,727.12,44.48,4,0
55,81,766.95,766.95,766.95,0.0,766.95,766.95,1,1
55,169,1962.94,1962.94,1962.94,0.0,1962.94,1962.94,1,1
55,1679,5174.75,739.25,613.9,371.09271069819386,1477.38,295.52,7,0
55,2296,916.28,916.28,916.28,0.0,916.28,916.28,1,1
55,2669,4892.02,611.5025,666.175,345.0321057835467,1223.03,61.67,8,0
55,4226,522.52,522.52,522.52,0.0,522.52,522.52,1,1
55,4906,1210.02,1210.02,1210.02,0.0,1210.02,1210.02,1,1
56,1155,5942.200000000001,990.3666666666668,816.55,389.294670123631,1481.93,630.98,6,0
56,4662,5357.36,595.2622222222221,494.88,262.70641269189537,1133.24,207.55,9,0
57,4123,5860.37,976.7283333333334,947.85,491.40522851987106,1510.78,221.65,6,0
57,4642,2782.15,463.69166666666666,510.54999999999995,255.2055969932217,710.41,140.84,6,0
58,1315,4874.8,812.4666666666667,854.92,548.2016154542657,1520.93,29.67,6,0
58,1555,5069.75,724.25,812.56,312.4982190882587,1044.62,376.69,7,0
59,1311,2914.33,364.29125,377.325,300.4254548582488,1003.18,33.11,8,0
59,4999,2637.65,659.4125,703.44,204.84747274903506,825.53,405.24,4,0
60,4854,5588.92,798.4171428571428,741.61,275.5771398183749,1225.34,540.71,7,0
60,4949,1360.87,453.6233333333333,607.36,266.2797176529473,607.36,146.15,3,0
61,4456,6618.59,1103.0983333333334,1133.4650000000001,493.7152174449017,1784.36,501.78,6,0
61,4461,4112.219999999999,822.4439999999998,719.79,356.3406973389371,1171.59,329.46,5,0
62,2734,4963.06,709.0085714285715,615.02,445.3545079083468,1415.99,207.4,7,0
62,4144,4871.15,695.8785714285714,756.95,228.51838251575967,944.45,404.01,7,0
63,480,1087.5,1087.5,1087.5,0.0,1087.5,1087.5,1,1
63,802,589.34,589.34,589.34,0.0,589.34,589.34,1,1
63,1971,1268.29,1268.29,1268.29,0.0,1268.29,1268.29,1,1
63,2228,5400.12,540.012,236.21,496.811027024696,1537.29,236.21,10,0
63,2314,925.17,925.17,925.17,0.0,925.17,925.17,1,1
63,2317,7950.9,883.4333333333333,865.8,328.9433213716308,1407.07,312.76,9,0
63,2875,986.77,986.77,986.77,0.0,986.77,986.77,1,1
63,4258,1350.15,1350.15,1350.15,0.0,1350.15,1350.15,1,1
64,1820,915.84,915.84,915.84,0.0,915.84,915.84,1,1
64,3276,12600.14,1050.0116666666665,1372.83,615.8573874738051,2097.52,14.45,12,0
64,3462,7532.3,1255.3833333333334,1163.03,393.31483270614996,1707.15,694.32,6,0
65,1772,8629.529999999999,958.8366666666666,627.68,663.162416437331,1807.56,266.57,9,0
65,4993,3500.3999999999996,875.0999999999999,833.85,455.00239193510475,1470.55,362.15,4,0
66,3282,5845.12,1461.28,1480.495,239.1734323317147,1666.62,1217.51,4,0
66,3578,7989.0,887.6666666666666,961.3,283.9186445533298,1154.25,526.77,9,0
67,4042,7631.98,847.9977777777777,865.08,491.03581017013863,1438.86,72.34,9,0
67,4551,3524.02,440.5025,330.315,260.56882604629214,927.39,257.83,8,0
68,1482,6833.85,759.3166666666667,650.26,365.2126561333821,1275.52,104.34,9,0
68,4743,4693.389999999999,670.4842857142856,592.98,253.5660673839688,1071.35,335.4,7,0
69,1416,848.09,848.09,848.09,0.0,848.09,848.09,1,1
69,3229,3877.21,646.2016666666667,524.45,301.6763263775709,1187.38,387.96,6,0
69,3257,4994.11,998.8219999999999,1046.24,270.46603173041893,1375.96,631.5,5,0
70,4677,5865.06,418.9328571428572,295.61,243.76986484508996,1076.89,279.51,14,0
70,4791,2504.66,208.72166666666666,102.57,265.85481673046263,964.62,102.57,12,0
71,4014,5128.84,641.105,639.75,272.98871033694525,1144.03,332.77,8,0
71,4285,4926.41,821.0683333333333,751.665,197.108464294831,1140.5,633.66,6,0
72,3568,4963.96,620.495,541.2950000000001,346.7757223748102,1025.14,250.41,8,0
72,4968,3322.45,553.7416666666667,661.78,174.69701753798392,661.78,258.52,6,0
73,3028,4369.44,485.4933333333333,590.25,241.5055868401392,838.55,114.88,9,0
73,4213,3045.66,507.60999999999996,421.05,234.28717796755333,979.07,341.41,6,0
74,1146,966.07,966.07,966.07,0.0,966.07,966.07,1,1
74,1665,655.46,655.46,655.46,0.0,655.46,655.46,1,1
74,2136,4531.24,755.2066666666666,665.01,174.1099565983137,1088.46,639.78,6,0
74,2293,566.11,566.11,566.11,0.0,566.11,566.11,1,1
74,3415,965.56,965.56,965.56,0.0,965.56,965.56,1,1
74,3587,4645.5599999999995,774.2599999999999,661.78,563.5353088139198,1701.11,136.33,6,0
74,4758,1225.88,1225.88,1225.88,0.0,1225.88,1225.88,1,1
75,2227,4865.25,695.0357142857143,748.43,359.8070963658695,1264.25,266.56,7,0
75,4064,3332.63,666.5260000000001,723.74,403.9492980932137,1066.53,153.29,5,0
76,1220,675.44,675.44,675.44,0.0,675.44,675.44,1,1
76,3069,1042.91,1042.91,1042.91,0.0,1042.91,1042.91,1,1
76,3256,845.75,845.75,845.75,0.0,845.75,845.75,1,1
76,4195,590.35,590.35,590.35,0.0,590.35,590.35,1,1
76,4307,4885.27,610.65875,347.24,443.3320237679818,1477.39,210.73,8,0
76,4631,6980.469999999999,1163.4116666666666,1299.9099999999999,268.0980347870284,1371.01,672.75,6,0
76,4986,1248.39,1248.39,1248.39,0.0,1248.39,1248.39,1,1
77,3747,4266.89,609.5557142857143,486.28,240.1274374755443,1002.46,367.21,7,0
77,4715,6410.31,1068.385,1319.245,539.2666117144655,1503.17,360.82,6,0
78,2018,614.18,614.18,614.18,0.0,614.18,614.18,1,1
78,3123,4398.34,879.668,730.97,252.29301302255675,1303.77,720.35,5,0
78,3253,489.65,489.65,489.65,0.0,489.65,489.65,1,1
78,3632,571.45,571.45,571.45,0.0,571.45,571.45,1,1
78,4196,5020.26,836.71,914.0550000000001,472.97392054953735,1259.44,264.44,6,0
79,2632,2061.64,412.328,248.19,318.19420495980125,868.24,88.6,5,0
79,4949,2698.89,674.7225,834.5799999999999,477.03962773023375,1021.29,8.44,4,0
80,1795,5085.96,726.5657142857143,421.57,499.2038002278275,1442.86,288.67,7,0
80,2855,593.43,593.43,593.43,0.0,593.43,593.43,1,1
80,4665,14080.81,704.0405,760.87,263.7177300483267,1254.72,37.76,20,0
81,2680,4835.33,967.066,865.18,405.3722812181415,1676.04,658.4,5,0
81,3783,9512.92,1189.115,1585.45,580.7061076704069,1585.45,107.36,8,0
81,4202,1307.17,1307.17,1307.17,0.0,1307.17,1307.17,1,1
82,3539,5448.34,778.3342857142858,1037.89,384.4917626277206,1115.57,172.15,7,0
82,3808,5281.46,754.4942857142858,798.05,384.6333146369038,1392.79,68.15,7,0
83,3289,1228.77,307.1925,135.41,343.565,822.54,135.41,4,0
83,4721,5346.55,594.0611111111111,612.2,334.10053713083295,982.6,248.22,9,0
84,2951,5172.48,517.2479999999999,527.9,201.89531840920816,944.52,146.15,10,0
84,3652,2977.76,744.44,685.615,372.1687996057703,1222.94,383.59,4,0
85,3780,4768.08,953.616,1017.67,516.8711391923522,1445.3,205.97,5,0
85,4578,2243.8,747.9333333333334,567.5,341.9598364330719,1142.32,533.98,3,0
86,2160,1129.34,1129.34,1129.34,0.0,1129.34,1129.34,1,1
86,3411,4549.32,413.57454545454544,189.65,393.21545507173636,1130.6,28.65,11,0
86,3641,5950.4,991.7333333333332,1079.27,279.8191533592128,1218.73,542.38,6,0
87,3832,3217.4,459.62857142857143,262.11,420.5592355197451,1270.48,97.48,7,0
87,4587,6221.01,888.7157142857143,918.33,371.6150594301019,1537.13,262.9,7,0
88,416,1103.28,1103.28,1103.28,0.0,1103.28,1103.28,1,1
88,718,806.98,806.98,806.98,0.0,806.98,806.98,1,1
88,1404,2891.6400000000003,578.3280000000001,501.23,190.0169419288712,815.57,346.01,5,0
88,3086,1045.45,1045.45,1045.45,0.0,1045.45,1045.45,1,1
88,3623,6052.25,378.265625,155.86,420.75153347264626,1356.95,155.86,16,0
88,4286,1314.17,1314.17,1314.17,0.0,1314.17,1314.17,1,1
88,4887,617.19,617.19,617.19,0.0,617.19,617.19,1,1
89,1195,910.24,910.24,910.24,0.0,910.24,910.24,1,1
89,1695,803.87,803.87,803.87,0.0,803.87,803.87,1,1
89,3199,2184.7,546.175,519.77,233.16742203832854,839.22,305.94,4,0
89,4110,1695.42,1695.42,1695.42,0.0,1695.42,1695.42,1,1
89,4480,1501.8200000000002,500.60666666666674,454.42,79.99765329891454,592.98,454.42,3,0
89,4735,667.27,667.27,667.27,0.0,667.27,667.27,1,1
90,3327,5026.37,628.29625,548.785,242.51821468779855,908.79,326.8,8,0
90,4348,4404.55,880.9100000000001,874.37,398.18123756651323,1531.45,500.02,5,0
91,2390,5481.12,783.0171428571429,959.22,521.9629674192824,1585.45,16.9,7,0
91,4632,4608.07,658.2957142857142,509.73,446.09459239258297,1340.32,173.94,7,0
92,1323,1011.5,1011.5,1011.5,0.0,1011.5,1011.5,1,1
92,2191,1075.41,1075.41,1075.41,0.0,1075.41,1075.41,1,1
92,2737,765.58,765.58,765.58,0.0,765.58,765.58,1,1
92,4406,2466.94,352.42,274.38,228.4125493487606,868.81,226.23,7,0
92,4529,1233.74,1233.74,1233.74,0.0,1233.74,1233.74,1,1
92,4605,4023.11,804.6220000000001,943.2,337.6343340360989,1212.29,370.3,5,0
93,1604,5391.56,770.2228571428572,715.37,262.3742583736882,1135.89,492.12,7,0
93,4543,4674.64,424.96727272727276,367.25,124.52178059206425,779.09,367.25,11,0
94,4840,2211.11,442.22200000000004,320.09,294.31606559955236,968.11,297.04,5,0
94,4997,3230.61,403.82625,400.39,292.47402355654964,992.47,26.34,8,0
95,1874,4290.6900000000005,858.1380000000001,919.62,576.5967030949796,1408.76,128.89,5,0
95,4165,3730.62,621.77,619.0350000000001,295.9424131820243,993.94,179.02,6,0
96,3390,3829.67,765.934,736.64,109.30383881639293,934.54,634.79,5,0
96,3611,1881.47,470.3675,532.885,280.5717457116212,739.36,76.34,4,0
97,3392,5144.49,857.415,832.54,598.1975377665808,1531.45,112.03,6,0
97,4452,4549.1900000000005,1137.2975000000001,1273.675,746.7194745183764,1762.54,239.3,4,0
97,4610,1459.84,1459.84,1459.84,0.0,1459.84,1459.84,1,1
98,3033,5971.32,995.2199999999999,1119.16,471.05475910980886,1453.13,166.34,6,0
98,4697,4932.88,704.6971428571429,516.55,440.63893532438726,1248.85,154.15,7,0
99,3818,5257.38,876.23,1039.33,480.3230642806984,1264.49,100.43,6,0
99,4995,3869.1,483.6375,432.485,169.2942342069401,761.94,343.94,8,0
100,2291,6641.889999999999,737.9877777777778,637.06,202.86938259492103,1210.24,637.06,9,0
100,4206,7264.16,908.02,761.05,498.77706889665933,1472.49,301.17,8,0
101,2256,17951.82,1282.2728571428572,1521.14,489.43688122055244,1521.14,81.53,14,0
101,4502,3123.8199999999997,780.9549999999999,730.5,167.3579727211504,1023.56,639.26,4,0
102,1961,3735.3199999999997,466.91499999999996,390.03999999999996,352.5325613329923,1083.57,64.98,8,0
102,4612,6286.139999999999,785.7674999999999,946.4449999999999,377.797427796961,1113.82,332.77,8,0
103,2591,3112.6,444.65714285714284,293.44,394.8413219135963,1191.35,161.18,7,0
103,3933,4833.57,805.5949999999999,724.45,386.1541022830135,1500.38,359.59,6,0
104,2562,4000.25,666.7083333333334,506.33,535.821471403178,1706.81,172.24,6,0
104,2987,3231.95,646.39,576.41,378.4960388828395,1196.65,173.98,5,0
105,2146,3406.94,340.694,34.23,455.5853512228953,1259.69,34.23,10,0
105,4481,1924.18,384.836,461.37,243.09985495676463,661.19,43.37,5,0
106,1019,3078.04,615.608,600.74,168.72554095334826,815.57,428.9,5,0
106,3422,2108.3199999999997,421.66399999999993,219.99,488.5752189581457,1147.84,25.05,5,0
106,3510,1099.11,1099.11,1099.11,0.0,1099.11,1099.11,1,1
106,4402,875.79,875.79,875.79,0.0,875.79,875.79,1,1
107,3334,1110.01,1110.01,1110.01,0.0,1110.01,1110.01,1,1
107,3586,790.09,790.09,790.09,0.0,790.09,790.09,1,1
107,4217,5530.03,1106.0059999999999,1062.5,328.9008681654702,1579.29,742.18,5,0
107,4473,1020.12,1020.12,1020.12,0.0,1020.12,1020.12,1,1
107,4929,5803.610000000001,967.2683333333334,938.5350000000001,456.33256506265985,1435.18,201.96,6,0
108,2035,1346.06,1346.06,1346.06,0.0,1346.06,1346.06,1,1
108,3201,1211.45,1211.45,1211.45,0.0,1211.45,1211.45,1,1
108,4680,4101.1900000000005,820.238,693.77,345.4433900366312,1272.94,512.08,5,0
108,4932,5236.7,748.1,835.08,384.74701618942635,1356.75,147.94,7,0
109,1521,4464.55,637.7928571428572,137.28,682.0295026295731,1681.07,51.01,7,0
109,4760,6579.51,939.9300000000001,1076.99,431.3010198998684,1515.57,213.04,7,0
110,2559,1636.37,1636.37,1636.37,0.0,1636.37,1636.37,1,1
110,2819,9315.2,345.0074074074074,370.38,246.97683288414214,1380.81,10.81,27,0
110,3381,1274.41,424.80333333333334,466.67,294.8676486719649,696.5,111.24,3,0
111,3165,5343.28,534.328,448.52,250.0513021939476,1033.28,115.81,10,0
111,4832,4437.35,887.47,654.03,681.5609960597805,1667.47,277.96,5,0
112,409,702.51,702.51,702.51,0.0,702.51,702.51,1,1
112,1404,1453.74,1453.74,1453.74,0.0,1453.74,1453.74,1,1
112,1715,1322.81,1322.81,1322.81,0.0,1322.81,1322.81,1,1
112,3053,857.41,857.41,857.41,0.0,857.41,857.41,1,1
112,3330,670.38,670.38,670.38,0.0,670.38,670.38,1,1
112,3878,3496.77,499.5385714285714,404.02,337.0708448001484,968.76,113.1,7,0
112,4259,3259.2,651.8399999999999,686.06,256.4245455294793,1042.47,385.51,5,0
113,4355,3388.06,677.612,751.82,323.40408882696585,1006.11,184.7,5,0
113,4978,8850.09,737.5075,613.89,221.67509849593347,1197.57,582.46,12,0
114,4584,3473.37,694.674,488.68,343.5750111402166,1068.12,376.62,5,0
114,4999,11858.710000000001,1185.871,1185.41,313.0062494388535,1735.55,652.35,10,0
115,1186,1643.62,1643.62,1643.62,0.0,1643.62,1643.62,1,1
115,3917,4841.26,691.6085714285715,746.74,467.31760653858566,1488.41,107.34,7,0
115,4597,4778.88,682.6971428571429,568.13,230.38755975632924,1196.59,568.13,7,0
116,3736,2117.84,705.9466666666667,570.89,488.6494504584379,1247.92,299.03,3,0
116,3974,4651.97,930.394,1036.29,406.7238039874234,1278.01,320.18,5,0
116,4610,912.62,912.62,912.62,0.0,912.62,912.62,1,1
117,1050,3070.95,614.1899999999999,673.27,280.8524455118737,876.11,139.94,5,0
117,4300,5674.8099999999995,810.6871428571428,874.92,364.3196082980934,1150.63,202.62,7,0
118,2759,11745.23,1174.523,1472.91,481.5811726905445,1472.91,291.48,10,0
118,4614,7852.400000000001,604.0307692307692,601.84,7.140368176243261,627.67,601.84,13,0
118,4616,673.01,673.01,673.01,0.0,673.01,673.01,1,1
119,4485,16158.4,950.4941176470588,975.65,95.19221154188662,975.65,582.52,17,0
119,4680,3985.61,797.1220000000001,633.21,588.5812406711584,1808.63,261.48,5,0
120,2619,4185.08,597.8685714285714,446.64,307.7203596573016,980.59,254.84,7,0
120,2804,1403.78,1403.78,1403.78,0.0,1403.78,1403.78,1,1
120,2983,4495.8,749.3000000000001,785.52,316.98010669441067,1134.02,332.22,6,0
121,3473,34132.68,1137.756,1200.72,194.030699910056,1429.1,543.5,30,0
121,4600,2691.7999999999997,448.63333333333327,266.835,333.3703746685759,1031.01,227.72,6,0
122,2843,2965.25,423.60714285714283,91.68,435.17359937210824,1000.31,91.68,7,0
122,4547,4089.83,817.966,1025.01,369.3757880939139,1034.12,178.09,5,0
123,1091,6503.35,812.91875,610.56,477.7090957726559,1459.81,202.72,8,0
123,3348,3447.48,689.496,698.68,361.9722260478005,1167.7,147.99,5,0
123,4332,387.84,387.84,387.84,0.0,387.84,387.84,1,1
124,735,765.64,765.64,765.64,0.0,765.64,765.64,1,1
124,3291,2929.2299999999996,732.3074999999999,866.4849999999999,503.70003681920315,1125.09,71.17,4,0
124,3622,519.62,519.62,519.62,0.0,519.62,519.62,1,1
124,4170,378.39,378.39,378.39,0.0,378.39,378.39,1,1
