account,num_incoming_txs_1_366,sum_incoming_txs_1_366,num_outgoing_txs_1_366,sum_outgoing_txs_1_366,num_txs_1_366,sum_txs_1_366,num_unique_counterparties_1_366,num_incoming_txs_1_183,sum_incoming_txs_1_183,num_outgoing_txs_1_183,sum_outgoing_txs_1_183,num_txs_1_183,sum_txs_1_183,num_unique_counterparties_1_183,num_incoming_txs_184_366,sum_incoming_txs_184_366,num_outgoing_txs_184_366,sum_outgoing_txs_184_366,num_txs_184_366,sum_txs_184_366,num_unique_counterparties_184_366,num_phone_changes,num_days_in_bank,is_sar
2940.0,7.0,658.6899999999999,0.0,0.0,7.0,658.6899999999999,1.0,3.0,268.14,0.0,0.0,3.0,268.14,1.0,4.0,390.55,0.0,0.0,4.0,390.55,1.0,0.0,354.0,0.0
2941.0,0.0,0.0,1.0,92.63,1.0,92.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.63,1.0,92.63,1.0,0.0,340.0,0.0
2942.0,5.0,466.27,1.0,90.17,6.0,556.44,1.0,1.0,90.17,0.0,0.0,1.0,90.17,1.0,4.0,376.1,1.0,90.17,5.0,466.27,1.0,0.0,345.0,0.0
2947.0,4.0,398.37,1.0,113.13,5.0,511.5,1.0,1.0,113.13,0.0,0.0,1.0,113.13,1.0,3.0,285.24,1.0,113.13,4.0,398.37,1.0,0.0,354.0,0.0
2948.0,5.0,512.15,1.0,106.3,6.0,618.45,1.0,2.0,209.18,0.0,0.0,2.0,209.18,1.0,3.0,302.97,1.0,106.3,4.0,409.27,1.0,0.0,360.0,0.0
2950.0,5.0,516.38,1.0,102.7,6.0,619.08,1.0,2.0,203.46,0.0,0.0,2.0,203.46,1.0,3.0,312.92,1.0,102.7,4.0,415.62,1.0,0.0,356.0,0.0
2956.0,36.0,3140.419999999999,1.0,99.98,37.0,3240.399999999999,2.0,2.0,203.82999999999998,0.0,0.0,2.0,203.82999999999998,2.0,34.0,2936.5899999999997,1.0,99.98,35.0,3036.5699999999997,2.0,0.0,364.0,0.0
2957.0,11.0,1134.3400000000001,0.0,0.0,11.0,1134.3400000000001,1.0,3.0,308.1,0.0,0.0,3.0,308.1,1.0,8.0,826.24,0.0,0.0,8.0,826.24,1.0,0.0,352.0,0.0
2958.0,5.0,496.67,0.0,0.0,5.0,496.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,496.67,0.0,0.0,5.0,496.67,1.0,0.0,361.0,0.0
2960.0,6.0,603.0600000000001,0.0,0.0,6.0,603.0600000000001,1.0,1.0,117.35,0.0,0.0,1.0,117.35,1.0,5.0,485.71000000000004,0.0,0.0,5.0,485.71000000000004,1.0,0.0,340.0,0.0
2962.0,30.0,3503.2500000000014,0.0,0.0,30.0,3503.2500000000014,1.0,1.0,107.9,0.0,0.0,1.0,107.9,1.0,29.0,3395.3500000000013,0.0,0.0,29.0,3395.3500000000013,1.0,0.0,362.0,0.0
2963.0,5.0,520.2,1.0,99.27,6.0,619.47,1.0,2.0,206.26,0.0,0.0,2.0,206.26,1.0,3.0,313.94,1.0,99.27,4.0,413.21,1.0,0.0,310.0,0.0
2966.0,7.0,761.3799999999999,1.0,100.38,8.0,861.76,1.0,1.0,100.38,1.0,100.38,2.0,200.76,1.0,6.0,661.0,0.0,0.0,6.0,661.0,1.0,0.0,364.0,0.0
2967.0,5.0,472.48,1.0,94.81,6.0,567.29,1.0,1.0,94.81,1.0,94.81,2.0,189.62,1.0,4.0,377.67,0.0,0.0,4.0,377.67,1.0,0.0,351.0,0.0
2968.0,54.0,5356.5,0.0,0.0,54.0,5356.5,2.0,14.0,1376.6,0.0,0.0,14.0,1376.6,1.0,40.0,3979.8999999999996,0.0,0.0,40.0,3979.8999999999996,2.0,0.0,363.0,0.0
2970.0,5.0,503.90000000000003,0.0,0.0,5.0,503.90000000000003,1.0,1.0,96.3,0.0,0.0,1.0,96.3,1.0,4.0,407.59999999999997,0.0,0.0,4.0,407.59999999999997,1.0,0.0,349.0,0.0
2974.0,10.0,1010.66,0.0,0.0,10.0,1010.66,1.0,1.0,101.5,0.0,0.0,1.0,101.5,1.0,9.0,909.16,0.0,0.0,9.0,909.16,1.0,0.0,361.0,0.0
2975.0,0.0,0.0,1.0,109.34,1.0,109.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.34,1.0,109.34,1.0,0.0,216.0,0.0
2977.0,54.0,5024.530000000001,1.0,90.59,55.0,5115.120000000001,1.0,26.0,2401.09,1.0,90.59,27.0,2491.6800000000003,1.0,28.0,2623.44,0.0,0.0,28.0,2623.44,1.0,0.0,364.0,0.0
2980.0,4.0,386.21999999999997,0.0,0.0,4.0,386.21999999999997,1.0,1.0,97.3,0.0,0.0,1.0,97.3,1.0,3.0,288.91999999999996,0.0,0.0,3.0,288.91999999999996,1.0,0.0,331.0,0.0
2981.0,12.0,1311.4399999999996,0.0,0.0,12.0,1311.4399999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1311.4399999999996,0.0,0.0,12.0,1311.4399999999996,1.0,0.0,360.0,0.0
2982.0,5.0,483.27,0.0,0.0,5.0,483.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,483.27,0.0,0.0,5.0,483.27,1.0,0.0,363.0,0.0
2984.0,10.0,1149.53,0.0,0.0,10.0,1149.53,1.0,1.0,84.1,0.0,0.0,1.0,84.1,1.0,9.0,1065.43,0.0,0.0,9.0,1065.43,1.0,0.0,366.0,0.0
2986.0,10.0,1007.0100000000001,0.0,0.0,10.0,1007.0100000000001,2.0,2.0,192.68,0.0,0.0,2.0,192.68,1.0,8.0,814.3299999999999,0.0,0.0,8.0,814.3299999999999,2.0,0.0,358.0,0.0
2987.0,5.0,477.67999999999995,1.0,96.44,6.0,574.12,1.0,1.0,96.44,0.0,0.0,1.0,96.44,1.0,4.0,381.24,1.0,96.44,5.0,477.68000000000006,1.0,0.0,355.0,0.0
2988.0,5.0,455.88,1.0,114.33,6.0,570.21,1.0,1.0,114.33,0.0,0.0,1.0,114.33,1.0,4.0,341.55,1.0,114.33,5.0,455.88,1.0,0.0,362.0,0.0
2989.0,6.0,614.8,1.0,103.91,7.0,718.71,1.0,2.0,205.66,1.0,103.91,3.0,309.57,1.0,4.0,409.14,0.0,0.0,4.0,409.14,1.0,0.0,324.0,0.0
2995.0,7.0,681.8199999999999,1.0,93.9,8.0,775.72,1.0,2.0,191.29000000000002,0.0,0.0,2.0,191.29000000000002,1.0,5.0,490.53,1.0,93.9,6.0,584.43,1.0,0.0,364.0,0.0
2999.0,5.0,442.65999999999997,0.0,0.0,5.0,442.65999999999997,1.0,1.0,87.14,0.0,0.0,1.0,87.14,1.0,4.0,355.52,0.0,0.0,4.0,355.52,1.0,0.0,363.0,0.0
3000.0,7.0,733.07,0.0,0.0,7.0,733.07,1.0,1.0,93.56,0.0,0.0,1.0,93.56,1.0,6.0,639.51,0.0,0.0,6.0,639.51,1.0,0.0,351.0,0.0
3002.0,6.0,614.55,0.0,0.0,6.0,614.55,1.0,2.0,205.73000000000002,0.0,0.0,2.0,205.73000000000002,1.0,4.0,408.82,0.0,0.0,4.0,408.82,1.0,0.0,350.0,0.0
3003.0,5.0,517.13,0.0,0.0,5.0,517.13,1.0,2.0,210.26999999999998,0.0,0.0,2.0,210.26999999999998,1.0,3.0,306.86,0.0,0.0,3.0,306.86,1.0,0.0,358.0,0.0
3004.0,4.0,404.03000000000003,1.0,96.07,5.0,500.1,1.0,1.0,96.07,0.0,0.0,1.0,96.07,1.0,3.0,307.96000000000004,1.0,96.07,4.0,404.03000000000003,1.0,0.0,363.0,0.0
3011.0,5.0,521.38,0.0,0.0,5.0,521.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,521.38,0.0,0.0,5.0,521.38,1.0,0.0,364.0,0.0
3015.0,5.0,458.1700000000001,0.0,0.0,5.0,458.1700000000001,1.0,1.0,95.77,0.0,0.0,1.0,95.77,1.0,3.0,262.17999999999995,0.0,0.0,3.0,262.17999999999995,1.0,0.0,329.0,0.0
3016.0,5.0,502.79,1.0,91.77,6.0,594.56,1.0,2.0,198.98,0.0,0.0,2.0,198.98,1.0,3.0,303.81,1.0,91.77,4.0,395.58,1.0,0.0,364.0,0.0
3020.0,5.0,485.29999999999995,1.0,101.67,6.0,586.97,1.0,2.0,191.06,1.0,101.67,3.0,292.73,1.0,3.0,294.24,0.0,0.0,3.0,294.24,1.0,0.0,352.0,0.0
3021.0,5.0,472.31,1.0,98.39,6.0,570.7,1.0,1.0,98.39,0.0,0.0,1.0,98.39,1.0,4.0,373.92,1.0,98.39,5.0,472.31,1.0,0.0,347.0,0.0
3023.0,5.0,489.68999999999994,1.0,104.07,6.0,593.76,2.0,1.0,93.58,0.0,0.0,1.0,93.58,1.0,4.0,396.11,1.0,104.07,5.0,500.17999999999995,2.0,0.0,339.0,0.0
3024.0,5.0,479.79999999999995,0.0,0.0,5.0,479.79999999999995,1.0,1.0,89.62,0.0,0.0,1.0,89.62,1.0,4.0,390.17999999999995,0.0,0.0,4.0,390.17999999999995,1.0,0.0,353.0,0.0
3026.0,5.0,473.39,1.0,80.33,6.0,553.72,1.0,1.0,80.33,0.0,0.0,1.0,80.33,1.0,4.0,393.06,1.0,80.33,5.0,473.39,1.0,0.0,366.0,0.0
3029.0,5.0,503.87,1.0,126.03,6.0,629.9,1.0,2.0,223.42000000000002,0.0,0.0,2.0,223.42000000000002,1.0,3.0,280.45,1.0,126.03,4.0,406.48,1.0,0.0,356.0,0.0
3030.0,6.0,630.5,1.0,99.7,7.0,730.2,1.0,2.0,207.13,1.0,99.7,3.0,306.83000000000004,1.0,4.0,423.37,0.0,0.0,4.0,423.37,1.0,0.0,357.0,0.0
3032.0,5.0,474.93000000000006,1.0,99.62,6.0,574.55,1.0,1.0,99.62,1.0,99.62,2.0,199.24,1.0,4.0,375.31000000000006,0.0,0.0,4.0,375.31000000000006,1.0,0.0,358.0,0.0
3034.0,7.0,693.1099999999999,1.0,102.51,8.0,795.62,2.0,1.0,102.51,0.0,0.0,1.0,102.51,1.0,6.0,590.6,1.0,102.51,7.0,693.1099999999999,2.0,0.0,354.0,0.0
3036.0,31.0,2866.1,0.0,0.0,31.0,2866.1,2.0,12.0,1096.15,0.0,0.0,12.0,1096.15,2.0,18.0,1680.74,0.0,0.0,18.0,1680.74,2.0,0.0,366.0,0.0
3039.0,6.0,647.94,1.0,96.53,7.0,744.47,1.0,3.0,334.1,0.0,0.0,3.0,334.1,1.0,3.0,313.84,1.0,96.53,4.0,410.37,1.0,0.0,365.0,0.0
3040.0,13.0,1382.6999999999998,0.0,0.0,13.0,1382.6999999999998,2.0,2.0,202.55,0.0,0.0,2.0,202.55,2.0,11.0,1180.1499999999999,0.0,0.0,11.0,1180.1499999999999,2.0,0.0,360.0,0.0
3046.0,5.0,495.71999999999997,0.0,0.0,5.0,495.71999999999997,1.0,1.0,102.87,0.0,0.0,1.0,102.87,1.0,4.0,392.84999999999997,0.0,0.0,4.0,392.84999999999997,1.0,0.0,318.0,0.0
3049.0,13.0,1168.21,1.0,112.63,14.0,1280.8400000000001,2.0,6.0,550.93,0.0,0.0,6.0,550.93,1.0,7.0,617.2799999999999,1.0,112.63,8.0,729.91,2.0,0.0,345.0,0.0
3050.0,4.0,412.77000000000004,0.0,0.0,4.0,412.77000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,412.77000000000004,0.0,0.0,4.0,412.77000000000004,1.0,0.0,358.0,0.0
3051.0,13.0,1410.7199999999998,1.0,120.5,14.0,1531.2199999999998,2.0,4.0,446.80999999999995,1.0,120.5,5.0,567.31,1.0,9.0,963.91,0.0,0.0,9.0,963.91,2.0,0.0,357.0,0.0
3053.0,6.0,653.9499999999999,1.0,116.99,7.0,770.9399999999999,1.0,1.0,116.99,0.0,0.0,1.0,116.99,1.0,5.0,536.96,1.0,116.99,6.0,653.9499999999999,1.0,0.0,364.0,0.0
3055.0,26.0,2434.8,1.0,101.65,27.0,2536.45,1.0,4.0,381.25,0.0,0.0,4.0,381.25,1.0,22.0,2053.5499999999997,1.0,101.65,23.0,2155.2,1.0,0.0,362.0,0.0
3057.0,5.0,442.54,0.0,0.0,5.0,442.54,1.0,1.0,77.89,0.0,0.0,1.0,77.89,1.0,4.0,364.65000000000003,0.0,0.0,4.0,364.65000000000003,1.0,0.0,362.0,0.0
3058.0,11.0,1046.6,0.0,0.0,11.0,1046.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1046.6,0.0,0.0,11.0,1046.6,1.0,0.0,362.0,0.0
3059.0,8.0,868.21,0.0,0.0,8.0,868.21,2.0,2.0,234.62,0.0,0.0,2.0,234.62,1.0,6.0,633.5899999999999,0.0,0.0,6.0,633.5899999999999,2.0,0.0,321.0,0.0
3060.0,5.0,491.56000000000006,1.0,101.32,6.0,592.88,1.0,1.0,101.32,0.0,0.0,1.0,101.32,1.0,4.0,390.24,0.0,0.0,4.0,390.24,1.0,0.0,348.0,0.0
3062.0,12.0,1224.73,1.0,94.5,13.0,1319.23,1.0,2.0,182.62,0.0,0.0,2.0,182.62,1.0,10.0,1042.1100000000001,1.0,94.5,11.0,1136.61,1.0,0.0,365.0,0.0
3068.0,5.0,547.39,0.0,0.0,5.0,547.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,547.39,0.0,0.0,5.0,547.39,1.0,0.0,361.0,0.0
3069.0,6.0,626.5699999999999,0.0,0.0,6.0,626.5699999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,626.5699999999999,0.0,0.0,6.0,626.5699999999999,1.0,0.0,364.0,0.0
3076.0,5.0,529.9699999999999,0.0,0.0,5.0,529.9699999999999,1.0,1.0,97.35,0.0,0.0,1.0,97.35,1.0,4.0,432.62,0.0,0.0,4.0,432.62,1.0,0.0,364.0,0.0
3077.0,6.0,620.29,0.0,0.0,6.0,620.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,620.29,0.0,0.0,6.0,620.29,1.0,0.0,354.0,0.0
3082.0,5.0,479.88,0.0,0.0,5.0,479.88,1.0,2.0,195.99,0.0,0.0,2.0,195.99,1.0,3.0,283.89,0.0,0.0,3.0,283.89,1.0,0.0,347.0,0.0
3084.0,7.0,658.7,0.0,0.0,7.0,658.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,658.7,0.0,0.0,7.0,658.7,1.0,0.0,365.0,0.0
3094.0,8.0,814.81,0.0,0.0,8.0,814.81,1.0,3.0,309.33,0.0,0.0,3.0,309.33,1.0,5.0,505.48,0.0,0.0,5.0,505.48,1.0,0.0,341.0,0.0
3096.0,5.0,487.30999999999995,0.0,0.0,5.0,487.30999999999995,1.0,1.0,98.22,0.0,0.0,1.0,98.22,1.0,4.0,389.09000000000003,0.0,0.0,4.0,389.09000000000003,1.0,0.0,360.0,0.0
3098.0,13.0,1377.9700000000003,2.0,203.7,15.0,1581.67,2.0,5.0,532.79,2.0,203.7,7.0,736.49,2.0,8.0,845.1800000000001,0.0,0.0,8.0,845.1800000000001,2.0,0.0,358.0,0.0
3100.0,19.0,1901.3799999999999,0.0,0.0,19.0,1901.3799999999999,1.0,2.0,207.78,0.0,0.0,2.0,207.78,1.0,17.0,1693.6,0.0,0.0,17.0,1693.6,1.0,0.0,362.0,0.0
3106.0,6.0,642.26,0.0,0.0,6.0,642.26,1.0,1.0,127.23,0.0,0.0,1.0,127.23,1.0,5.0,515.03,0.0,0.0,5.0,515.03,1.0,0.0,359.0,0.0
3111.0,5.0,523.4300000000001,1.0,120.8,6.0,644.23,1.0,3.0,338.34000000000003,1.0,120.8,4.0,459.14,1.0,2.0,185.09,0.0,0.0,2.0,185.09,1.0,0.0,328.0,0.0
3115.0,10.0,960.35,2.0,168.06,12.0,1128.41,2.0,3.0,278.95,1.0,85.7,4.0,364.65,2.0,7.0,681.4,1.0,82.36,8.0,763.76,2.0,0.0,360.0,0.0
