account,num_outgoing_txs_1,num_outgoing_txs_2,num_outgoing_txs_3,sum_outgoing_txs_1,sum_outgoing_txs_2,sum_outgoing_txs_3,freq_outgoing_txs_1,freq_outgoing_txs_2,freq_outgoing_txs_3,num_txs_1,num_txs_2,num_txs_3,sum_txs_1,sum_txs_2,sum_txs_3,freq_txs_1,freq_txs_2,freq_txs_3,num_unique_counterparties_1,num_unique_counterparties_2,num_unique_counterparties_3,freq_unique_counterparties_1,freq_unique_counterparties_2,freq_unique_counterparties_3,num_phone_changes_1,num_phone_changes_2,num_phone_changes_3,freq_phone_changes_1,freq_phone_changes_2,freq_phone_changes_3,num_bank_changes_1,num_bank_changes_2,num_bank_changes_3,freq_bank_changes_1,freq_bank_changes_2,freq_bank_changes_3,is_sar
983,14,14,13,9202.98,9202.98,8398.93,0.03825136612021858,0.07650273224043716,0.10655737704918032,14,14,13,9202.98,9202.98,8398.93,0.03825136612021858,0.07650273224043716,0.10655737704918032,10,10,10,0.0273224043715847,0.0546448087431694,0.08196721311475409,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1029,9,8,8,7852.74,7043.01,7043.01,0.02459016393442623,0.04371584699453552,0.06557377049180328,9,8,8,7852.74,7043.01,7043.01,0.02459016393442623,0.04371584699453552,0.06557377049180328,6,5,5,0.01639344262295082,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1380,3,2,2,2600.1899999999996,2013.3799999999999,2013.3799999999999,0.00819672131147541,0.01092896174863388,0.01639344262295082,3,2,2,2600.1899999999996,2013.3799999999999,2013.3799999999999,0.00819672131147541,0.01092896174863388,0.01639344262295082,3,2,2,0.00819672131147541,0.01092896174863388,0.01639344262295082,1,0,0,0.00273224043715847,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1420,3,3,2,3101.58,3101.58,2470.35,0.00819672131147541,0.01639344262295082,0.01639344262295082,3,3,2,3101.58,3101.58,2470.35,0.00819672131147541,0.01639344262295082,0.01639344262295082,3,3,2,0.00819672131147541,0.01639344262295082,0.01639344262295082,-1,-1,0,-0.00273224043715847,-0.00546448087431694,0.0,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0
1433,10,9,8,7072.8099999999995,6049.93,5497.459999999999,0.0273224043715847,0.04918032786885246,0.06557377049180328,10,9,8,7072.8099999999995,6049.93,5497.459999999999,0.0273224043715847,0.04918032786885246,0.06557377049180328,9,8,7,0.02459016393442623,0.04371584699453552,0.05737704918032787,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1445,6,6,6,2419.46,2419.46,2419.46,0.01639344262295082,0.03278688524590164,0.04918032786885246,6,6,6,2419.46,2419.46,2419.46,0.01639344262295082,0.03278688524590164,0.04918032786885246,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1448,3,2,2,2138.05,1006.52,1006.52,0.00819672131147541,0.01092896174863388,0.01639344262295082,3,2,2,2138.05,1006.52,1006.52,0.00819672131147541,0.01092896174863388,0.01639344262295082,3,2,2,0.00819672131147541,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,1,0,0,0.00273224043715847,0.0,0.0,0
1549,3,3,3,1638.2800000000002,1638.2800000000002,1638.2800000000002,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,1638.2800000000002,1638.2800000000002,1638.2800000000002,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
1636,10,10,10,4519.4,4519.4,4519.4,0.0273224043715847,0.0546448087431694,0.08196721311475409,10,10,10,4519.4,4519.4,4519.4,0.0273224043715847,0.0546448087431694,0.08196721311475409,9,9,9,0.02459016393442623,0.04918032786885246,0.07377049180327869,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
1688,9,7,4,5772.24,4856.38,2364.4500000000003,0.02459016393442623,0.03825136612021858,0.03278688524590164,9,7,4,5772.24,4856.38,2364.4500000000003,0.02459016393442623,0.03825136612021858,0.03278688524590164,5,4,3,0.01366120218579235,0.02185792349726776,0.02459016393442623,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0,0,0,0.0,0.0,0.0,0
1781,1,1,1,495.82,495.82,495.82,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,495.82,495.82,495.82,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
1825,6,6,6,3328.88,3328.88,3328.88,0.01639344262295082,0.03278688524590164,0.04918032786885246,6,6,6,3328.88,3328.88,3328.88,0.01639344262295082,0.03278688524590164,0.04918032786885246,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2012,7,7,7,5233.2,5233.2,5233.2,0.01912568306010929,0.03825136612021858,0.05737704918032787,7,7,7,5233.2,5233.2,5233.2,0.01912568306010929,0.03825136612021858,0.05737704918032787,7,7,7,0.01912568306010929,0.03825136612021858,0.05737704918032787,-1,-1,-1,-0.00273224043715847,-0.00546448087431694,-0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0
2054,10,10,8,5576.51,5576.51,4461.88,0.0273224043715847,0.0546448087431694,0.06557377049180328,10,10,8,5576.51,5576.51,4461.88,0.0273224043715847,0.0546448087431694,0.06557377049180328,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
2128,7,7,7,5390.46,5390.46,5390.46,0.01912568306010929,0.03825136612021858,0.05737704918032787,7,7,7,5390.46,5390.46,5390.46,0.01912568306010929,0.03825136612021858,0.05737704918032787,6,6,6,0.01639344262295082,0.03278688524590164,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2143,14,10,7,10721.609999999999,7199.11,5255.1900000000005,0.03825136612021858,0.0546448087431694,0.05737704918032787,14,10,7,10721.609999999999,7199.11,5255.1900000000005,0.03825136612021858,0.0546448087431694,0.05737704918032787,11,8,6,0.030054644808743168,0.04371584699453552,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2208,4,4,4,2307.67,2307.67,2307.67,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,2307.67,2307.67,2307.67,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,0.01092896174863388,0.02185792349726776,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2366,30,30,28,23407.809999999998,23407.809999999998,21711.719999999998,0.08196721311475409,0.16393442622950818,0.22950819672131148,30,30,28,23407.809999999998,23407.809999999998,21711.719999999998,0.08196721311475409,0.16393442622950818,0.22950819672131148,7,7,6,0.01912568306010929,0.03825136612021858,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2380,8,8,8,5208.74,5208.74,5208.74,0.02185792349726776,0.04371584699453552,0.06557377049180328,8,8,8,5208.74,5208.74,5208.74,0.02185792349726776,0.04371584699453552,0.06557377049180328,6,6,6,0.01639344262295082,0.03278688524590164,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2399,10,10,10,6617.99,6617.99,6617.99,0.0273224043715847,0.0546448087431694,0.08196721311475409,10,10,10,6617.99,6617.99,6617.99,0.0273224043715847,0.0546448087431694,0.08196721311475409,4,4,4,0.01092896174863388,0.02185792349726776,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2432,15,15,12,10832.28,10832.28,8789.25,0.040983606557377046,0.08196721311475409,0.09836065573770492,15,15,12,10832.28,10832.28,8789.25,0.040983606557377046,0.08196721311475409,0.09836065573770492,6,6,4,0.01639344262295082,0.03278688524590164,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2507,12,12,12,6212.699999999999,6212.699999999999,6212.699999999999,0.03278688524590164,0.06557377049180328,0.09836065573770492,12,12,12,6212.699999999999,6212.699999999999,6212.699999999999,0.03278688524590164,0.06557377049180328,0.09836065573770492,7,7,7,0.01912568306010929,0.03825136612021858,0.05737704918032787,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
2595,5,5,5,2543.3100000000004,2543.3100000000004,2543.3100000000004,0.01366120218579235,0.0273224043715847,0.040983606557377046,5,5,5,2543.3100000000004,2543.3100000000004,2543.3100000000004,0.01366120218579235,0.0273224043715847,0.040983606557377046,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
2782,3,3,2,1071.99,1071.99,950.67,0.00819672131147541,0.01639344262295082,0.01639344262295082,3,3,2,1071.99,1071.99,950.67,0.00819672131147541,0.01639344262295082,0.01639344262295082,3,3,2,0.00819672131147541,0.01639344262295082,0.01639344262295082,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0
2924,11,11,11,5688.33,5688.33,5688.33,0.030054644808743168,0.060109289617486336,0.09016393442622951,11,11,11,5688.33,5688.33,5688.33,0.030054644808743168,0.060109289617486336,0.09016393442622951,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3050,5,5,5,3013.37,3013.37,3013.37,0.01366120218579235,0.0273224043715847,0.040983606557377046,5,5,5,3013.37,3013.37,3013.37,0.01366120218579235,0.0273224043715847,0.040983606557377046,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3205,2,2,2,1014.99,1014.99,1014.99,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1014.99,1014.99,1014.99,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3211,5,4,4,3123.38,2531.9100000000003,2531.9100000000003,0.01366120218579235,0.02185792349726776,0.03278688524590164,5,4,4,3123.38,2531.9100000000003,2531.9100000000003,0.01366120218579235,0.02185792349726776,0.03278688524590164,5,4,4,0.01366120218579235,0.02185792349726776,0.03278688524590164,1,0,0,0.00273224043715847,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3215,3,3,3,1290.5800000000002,1290.5800000000002,1290.5800000000002,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,1290.5800000000002,1290.5800000000002,1290.5800000000002,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0
3340,29,13,11,21057.46,7942.390000000001,6552.139999999999,0.07923497267759563,0.07103825136612021,0.09016393442622951,29,13,11,21057.46,7942.390000000001,6552.139999999999,0.07923497267759563,0.07103825136612021,0.09016393442622951,8,8,8,0.02185792349726776,0.04371584699453552,0.06557377049180328,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3375,5,4,4,2678.13,2168.51,2168.51,0.01366120218579235,0.02185792349726776,0.03278688524590164,5,4,4,2678.13,2168.51,2168.51,0.01366120218579235,0.02185792349726776,0.03278688524590164,5,4,4,0.01366120218579235,0.02185792349726776,0.03278688524590164,1,0,0,0.00273224043715847,0.0,0.0,1,0,0,0.00273224043715847,0.0,0.0,0
3440,12,12,10,11284.85,11284.85,9738.77,0.03278688524590164,0.06557377049180328,0.08196721311475409,12,12,10,11284.85,11284.85,9738.77,0.03278688524590164,0.06557377049180328,0.08196721311475409,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3610,9,9,9,6601.4800000000005,6601.4800000000005,6601.4800000000005,0.02459016393442623,0.04918032786885246,0.07377049180327869,9,9,9,6601.4800000000005,6601.4800000000005,6601.4800000000005,0.02459016393442623,0.04918032786885246,0.07377049180327869,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3718,8,8,7,4137.9400000000005,4137.9400000000005,3965.5299999999997,0.02185792349726776,0.04371584699453552,0.05737704918032787,8,8,7,4137.9400000000005,4137.9400000000005,3965.5299999999997,0.02185792349726776,0.04371584699453552,0.05737704918032787,5,5,5,0.01366120218579235,0.0273224043715847,0.040983606557377046,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0,0,0,0.0,0.0,0.0,0
3794,15,13,11,8466.19,7190.860000000001,5922.320000000001,0.040983606557377046,0.07103825136612021,0.09016393442622951,15,13,11,8466.19,7190.860000000001,5922.320000000001,0.040983606557377046,0.07103825136612021,0.09016393442622951,8,7,6,0.02185792349726776,0.03825136612021858,0.04918032786885246,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
3906,3,3,3,851.9,851.9,851.9,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,851.9,851.9,851.9,0.00819672131147541,0.01639344262295082,0.02459016393442623,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
3909,9,9,8,6986.320000000001,6986.320000000001,6184.93,0.02459016393442623,0.04918032786885246,0.06557377049180328,9,9,8,6986.320000000001,6986.320000000001,6184.93,0.02459016393442623,0.04918032786885246,0.06557377049180328,9,9,8,0.02459016393442623,0.04918032786885246,0.06557377049180328,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
3946,26,22,19,17519.350000000002,15411.679999999998,13014.210000000001,0.07103825136612021,0.12021857923497267,0.1557377049180328,26,22,19,17519.350000000002,15411.679999999998,13014.210000000001,0.07103825136612021,0.12021857923497267,0.1557377049180328,8,7,7,0.02185792349726776,0.03825136612021858,0.05737704918032787,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0,0,0,0.0,0.0,0.0,0
4041,1,1,1,285.78,285.78,285.78,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,285.78,285.78,285.78,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4051,3,3,3,2262.37,2262.37,2262.37,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,2262.37,2262.37,2262.37,0.00819672131147541,0.01639344262295082,0.02459016393442623,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4056,7,7,6,4786.400000000001,4786.400000000001,4109.28,0.01912568306010929,0.03825136612021858,0.04918032786885246,7,7,6,4786.400000000001,4786.400000000001,4109.28,0.01912568306010929,0.03825136612021858,0.04918032786885246,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4117,3,3,3,1193.49,1193.49,1193.49,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,1193.49,1193.49,1193.49,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4130,2,2,2,1228.5700000000002,1228.5700000000002,1228.5700000000002,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1228.5700000000002,1228.5700000000002,1228.5700000000002,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4407,20,20,20,8154.3200000000015,8154.3200000000015,8154.3200000000015,0.0546448087431694,0.1092896174863388,0.16393442622950818,20,20,20,8154.3200000000015,8154.3200000000015,8154.3200000000015,0.0546448087431694,0.1092896174863388,0.16393442622950818,4,4,4,0.01092896174863388,0.02185792349726776,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4438,2,1,1,1355.56,575.96,575.96,0.00546448087431694,0.00546448087431694,0.00819672131147541,2,1,1,1355.56,575.96,575.96,0.00546448087431694,0.00546448087431694,0.00819672131147541,2,1,1,0.00546448087431694,0.00546448087431694,0.00819672131147541,1,0,0,0.00273224043715847,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4501,4,4,4,2210.16,2210.16,2210.16,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,2210.16,2210.16,2210.16,0.01092896174863388,0.02185792349726776,0.03278688524590164,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
4670,1,0,0,815.96,0.0,0.0,0.00273224043715847,0.0,0.0,1,0,0,815.96,0.0,0.0,0.00273224043715847,0.0,0.0,1,0,0,0.00273224043715847,0.0,0.0,0,0,0,0.0,0.0,0.0,0,-1,-1,0.0,0.0,0.0,0
4810,38,27,21,31476.12,21925.49,16519.499999999996,0.10382513661202186,0.14754098360655737,0.1721311475409836,38,27,21,31476.12,21925.49,16519.499999999996,0.10382513661202186,0.14754098360655737,0.1721311475409836,7,6,6,0.01912568306010929,0.03278688524590164,0.04918032786885246,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0
4864,2,2,2,749.88,749.88,749.88,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,749.88,749.88,749.88,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4880,14,13,11,7148.550000000001,6754.750000000001,6126.02,0.03825136612021858,0.07103825136612021,0.09016393442622951,14,13,11,7148.550000000001,6754.750000000001,6126.02,0.03825136612021858,0.07103825136612021,0.09016393442622951,3,3,3,0.00819672131147541,0.01639344262295082,0.02459016393442623,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4906,3,3,3,1916.4900000000002,1916.4900000000002,1916.4900000000002,0.00819672131147541,0.01639344262295082,0.02459016393442623,3,3,3,1916.4900000000002,1916.4900000000002,1916.4900000000002,0.00819672131147541,0.01639344262295082,0.02459016393442623,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
4910,1,1,1,1195.24,1195.24,1195.24,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,1195.24,1195.24,1195.24,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5008,4,4,4,2429.1,2429.1,2429.1,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,2429.1,2429.1,2429.1,0.01092896174863388,0.02185792349726776,0.03278688524590164,4,4,4,0.01092896174863388,0.02185792349726776,0.03278688524590164,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5081,3,2,1,1886.1200000000001,1039.5,435.74,0.00819672131147541,0.01092896174863388,0.00819672131147541,3,2,1,1886.1200000000001,1039.5,435.74,0.00819672131147541,0.01092896174863388,0.00819672131147541,3,2,1,0.00819672131147541,0.01092896174863388,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5228,4,4,3,2317.98,2317.98,2010.03,0.01092896174863388,0.02185792349726776,0.02459016393442623,4,4,3,2317.98,2317.98,2010.03,0.01092896174863388,0.02185792349726776,0.02459016393442623,4,4,3,0.01092896174863388,0.02185792349726776,0.02459016393442623,1,1,0,0.00273224043715847,0.00546448087431694,0.0,0,0,0,0.0,0.0,0.0,0
5232,13,13,13,8736.64,8736.64,8736.64,0.03551912568306011,0.07103825136612021,0.10655737704918032,13,13,13,8736.64,8736.64,8736.64,0.03551912568306011,0.07103825136612021,0.10655737704918032,6,6,6,0.01639344262295082,0.03278688524590164,0.04918032786885246,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5270,2,2,2,1330.76,1330.76,1330.76,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1330.76,1330.76,1330.76,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5273,2,2,2,1662.9299999999998,1662.9299999999998,1662.9299999999998,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,1662.9299999999998,1662.9299999999998,1662.9299999999998,0.00546448087431694,0.01092896174863388,0.01639344262295082,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5281,1,1,1,1293.95,1293.95,1293.95,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,1293.95,1293.95,1293.95,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5303,1,1,1,603.39,603.39,603.39,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,603.39,603.39,603.39,0.00273224043715847,0.00546448087431694,0.00819672131147541,1,1,1,0.00273224043715847,0.00546448087431694,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5441,5,5,5,3295.3100000000004,3295.3100000000004,3295.3100000000004,0.01366120218579235,0.0273224043715847,0.040983606557377046,5,5,5,3295.3100000000004,3295.3100000000004,3295.3100000000004,0.01366120218579235,0.0273224043715847,0.040983606557377046,2,2,2,0.00546448087431694,0.01092896174863388,0.01639344262295082,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
5482,2,2,1,1016.5899999999999,1016.5899999999999,272.82,0.00546448087431694,0.01092896174863388,0.00819672131147541,2,2,1,1016.5899999999999,1016.5899999999999,272.82,0.00546448087431694,0.01092896174863388,0.00819672131147541,2,2,1,0.00546448087431694,0.01092896174863388,0.00819672131147541,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0
