src,dst,sum,mean,median,std,max,min,count,is_sar
1086,2602,3256.87,361.8744444444444,115.0,397.0850792686345,1097.05,56.51,9,0
1087,2315,3777.05,539.5785714285714,386.71,544.9213537881276,1355.49,13.23,7,0
1109,2306,1245.44,1245.44,1245.44,0.0,1245.44,1245.44,1,1
1116,2072,1109.87,1109.87,1109.87,0.0,1109.87,1109.87,1,1
1116,2275,1406.61,1406.61,1406.61,0.0,1406.61,1406.61,1,1
1131,2571,6290.33,786.29125,703.39,506.5832455195014,1725.13,229.27,8,0
1145,2570,7725.94,772.5939999999999,685.0550000000001,605.6421695137594,1573.08,100.67,10,0
1154,2750,8120.81,902.3122222222223,769.93,411.2199264316413,1580.11,319.72,9,0
1155,2360,8114.29,901.5877777777778,967.52,589.1939728089931,1493.59,193.72,9,0
1157,2328,1077.42,1077.42,1077.42,0.0,1077.42,1077.42,1,1
1163,2655,8845.49,884.549,759.25,484.8870869811972,1493.88,309.53,10,0
1165,2636,5749.13,574.913,640.63,306.36978259939406,1176.6,243.88,10,0
1169,2430,9466.32,1183.29,1211.3,332.0065314762002,1630.28,731.67,8,0
1179,2744,2367.79,338.2557142857143,294.13,140.85204102853731,616.78,156.6,7,0
1187,2191,6233.8,692.6444444444445,686.52,296.43309055801745,1320.26,236.36,9,0
1188,2577,3593.39,513.3414285714285,487.56,226.83493340816298,775.1,147.05,7,0
1192,2305,576.84,576.84,576.84,0.0,576.84,576.84,1,1
1204,2707,5685.63,631.7366666666667,387.41,508.6940686453892,1809.57,150.03,9,0
1219,2649,1097.83,1097.83,1097.83,0.0,1097.83,1097.83,1,1
1222,1908,928.01,928.01,928.01,0.0,928.01,928.01,1,1
1222,2102,2704.73,540.946,344.72,414.2193964314081,993.94,92.54,5,0
1227,2229,7060.84,1176.8066666666666,1121.045,605.6369199996535,2044.56,258.48,6,0
1230,2234,2992.92,332.5466666666667,312.04,211.37982117505916,778.03,82.88,9,0
1234,2109,5748.34,718.5425,606.22,470.3166902888795,1614.94,141.94,8,0
1240,2542,6818.27,619.8427272727273,457.9,498.88790757225036,1671.9,150.69,11,0
1246,1808,737.23,737.23,737.23,0.0,737.23,737.23,1,1
1246,2256,10994.83,732.9886666666666,797.7,323.46029709702435,1563.97,124.56,15,0
1247,2471,5508.68,612.0755555555556,560.9,366.3853123117489,1340.75,12.5,9,0
1248,2479,4560.24,570.03,405.82,266.1622119793008,889.28,311.56,8,0
1251,2406,11470.51,882.3469230769231,1083.47,317.24176762065383,1083.47,62.73,13,0
1269,1961,1234.6,1234.6,1234.6,0.0,1234.6,1234.6,1,1
1269,2039,1400.13,1400.13,1400.13,0.0,1400.13,1400.13,1,1
1269,2107,539.49,539.49,539.49,0.0,539.49,539.49,1,1
1269,2195,6625.7699999999995,736.1966666666666,904.24,322.8762905123261,1071.35,226.24,9,0
1288,2528,19750.519999999997,598.500606060606,558.81,292.6892283948476,1858.99,199.56,33,0
1307,2565,7288.4,809.8222222222222,767.23,120.06292816454393,979.15,626.2,9,0
1310,2148,1456.52,242.75333333333333,260.84,205.01531441984199,429.42,38.3,6,0
1325,2259,5340.68,667.585,637.6400000000001,286.2191942250854,1129.93,296.34,8,0
1326,2732,6029.61,669.9566666666666,712.55,308.6991944029009,1165.01,257.01,9,0
1327,2561,5418.57,677.32125,758.68,229.455196898934,864.72,151.64,8,0
1328,1678,1329.91,1329.91,1329.91,0.0,1329.91,1329.91,1,1
1341,2514,8051.17,894.5744444444445,932.21,258.62369908378037,1178.46,578.59,9,0
1344,2332,5694.2,632.6888888888889,522.83,393.97440381465276,1273.04,249.2,9,0
1359,2415,5170.15,738.592857142857,958.68,419.43416009803354,1166.01,220.32,7,0
1364,2584,7068.05,785.338888888889,660.63,523.0510431220945,1614.01,58.81,9,0
1380,2564,8635.99,575.7326666666667,512.18,359.307532692433,1337.46,13.38,15,0
1404,2387,5375.02,767.86,786.06,245.22680936906823,1057.98,300.58,7,0
1424,2706,5077.46,725.3514285714285,682.86,378.4242214952496,1228.66,168.0,7,0
1425,2078,3782.06,630.3433333333334,637.57,356.59300524080203,1161.3,88.6,6,0
1426,2463,3284.2799999999997,821.0699999999999,667.725,547.0895342324386,1554.51,394.32,4,0
1431,2164,3138.16,784.54,615.92,501.21083973380564,1488.86,417.46,4,0
1441,2116,2524.9300000000003,504.98600000000005,343.8,430.1091523439138,1207.19,163.75,5,0
1444,2066,1252.66,1252.66,1252.66,0.0,1252.66,1252.66,1,0
1451,2581,2220.1800000000003,555.0450000000001,375.45500000000004,397.7297563673103,1147.15,322.12,4,0
1454,2665,3066.4500000000003,766.6125000000001,780.965,490.298470619343,1352.13,152.39,4,0
1465,2432,2632.5299999999997,658.1324999999999,536.7,599.6509271998724,1484.52,74.61,4,0
1467,2369,3494.89,698.978,648.02,251.59041738508245,1108.54,435.47,5,0
1467,2508,4461.37,637.3385714285714,531.94,546.9709234937621,1337.17,59.73,7,0
1478,2768,4470.74,745.1233333333333,918.09,365.72664538787257,1060.99,209.09,6,0
1497,2348,5370.38,1074.076,1054.67,557.6398309661892,1934.39,426.61,5,0
1499,2669,5267.07,752.4385714285714,597.33,214.2426889012063,1014.13,576.93,7,0
1511,2071,1361.9299999999998,680.9649999999999,680.9649999999999,216.26860902590562,833.89,528.04,2,0
1511,2329,6819.98,974.2828571428571,902.97,506.6034562888508,1636.98,263.08,7,0
1518,2118,3553.24,888.31,964.9200000000001,248.28986057965932,1095.36,528.04,4,0
1519,2713,5583.530000000001,697.9412500000001,530.12,471.5589899604291,1427.15,278.12,8,0
1520,2166,3380.66,482.95142857142855,359.74,318.227630186767,1176.43,220.0,7,0
1521,1551,561.78,561.78,561.78,0.0,561.78,561.78,1,1
1521,2245,505.6,505.6,505.6,0.0,505.6,505.6,1,1
1524,2693,2688.41,537.682,558.71,305.4395717159124,859.74,50.21,5,0
1544,2232,2713.5299999999997,678.3824999999999,628.63,198.52418112579295,954.46,501.81,4,0
1558,2436,3364.31,841.0775,1076.0900000000001,550.4609044170772,1191.61,20.52,4,0
1567,2695,1246.43,1246.43,1246.43,0.0,1246.43,1246.43,1,1
1581,2575,5602.86,800.4085714285713,738.85,524.2837258720565,1692.35,19.12,7,0
1594,2093,1579.18,526.3933333333333,448.01,267.12406524559583,823.94,307.23,3,0
1594,2414,5943.47,849.0671428571429,784.33,535.5933292064757,1667.47,217.02,7,0
1606,2724,847.5,211.875,118.03999999999999,243.8715061256645,570.49,40.93,4,0
1616,2238,3926.06,785.212,594.82,544.0431989006021,1737.19,419.15,5,0
1627,2132,3171.65,792.9125,729.3050000000001,303.1527529563273,1198.73,514.31,4,0
1635,2397,12258.06,817.204,863.51,294.0215399981048,1427.98,303.97,15,0
1635,2676,2315.19,578.7975,553.05,67.39182263697384,678.41,530.68,4,0
1639,1962,2071.36,2071.36,2071.36,0.0,2071.36,2071.36,1,1
1639,2585,738.01,738.01,738.01,0.0,738.01,738.01,1,1
1651,2696,3708.15,741.63,628.23,422.6918710479302,1451.45,325.58,5,0
1663,2496,3285.7200000000003,821.4300000000001,875.135,383.629994221863,1168.8,366.65,4,0
1670,2437,2022.5800000000002,505.64500000000004,529.115,267.3674306393108,776.35,188.0,4,0
1676,2185,2699.01,674.7525,650.665,230.6677228359731,952.04,445.64,4,0
1679,2271,7509.31,938.66375,879.26,331.1082295623722,1642.43,466.22,8,0
1680,2290,2570.73,642.6825,605.59,227.87232571113148,917.05,442.5,4,0
1685,2103,3361.25,840.3125,972.86,328.8927487165586,1057.15,358.38,4,0
1685,2704,3468.88,385.43111111111114,487.99,355.1121955257396,993.31,41.22,9,0
1686,2365,1059.1799999999998,353.05999999999995,315.39,285.1473256055543,655.17,88.62,3,0
1693,2497,5242.47,748.9242857142857,605.15,421.0956389332136,1633.76,462.04,7,0
1702,2088,1084.04,542.02,542.02,15.881618305449884,553.25,530.79,2,0
1703,2546,3166.7200000000003,791.6800000000001,887.975,265.5040091348277,986.83,403.94,4,0
1714,2167,2229.39,557.3475,513.7950000000001,339.6461566959552,1011.13,190.67,4,0
1724,2277,1244.17,1244.17,1244.17,0.0,1244.17,1244.17,1,1
1724,2372,1403.45,1403.45,1403.45,0.0,1403.45,1403.45,1,1
1728,2272,3047.32,435.3314285714286,471.42,419.10763666901335,1008.9,3.79,7,0
1739,2501,3887.96,555.4228571428572,533.6,106.18375310662893,731.74,396.79,7,0
1742,2113,3188.35,797.0875,771.935,215.06055339136458,1069.11,575.37,4,0
1747,2182,3969.88,992.47,1005.18,251.38076351755055,1282.95,676.57,4,0
1750,2692,2724.32,681.08,847.89,390.31249249799833,930.0,98.54,4,0
1751,2442,2390.04,597.51,649.97,243.97207955009935,829.26,260.84,4,0
1760,2111,23500.56,1236.8715789473686,1532.13,529.5630229230214,1532.13,134.57,19,0
1766,2255,5128.3099999999995,732.6157142857143,801.53,403.9408727712982,1241.16,147.15,7,0
1769,2212,3328.82,665.764,803.24,330.38349327713087,925.0,94.85,5,0
1770,2441,2885.89,721.4725,726.66,412.32796803636785,1165.83,266.74,4,0
1779,2608,4410.0599999999995,882.012,798.12,385.9605234606255,1477.21,449.77,5,0
1788,2614,2675.6800000000003,668.9200000000001,690.255,437.3978209822267,1151.52,143.65,4,0
1794,2563,4939.09,987.818,1004.13,333.9622243158649,1493.92,646.89,5,0
1809,2573,3059.2000000000003,611.84,510.35,415.0978597873037,1257.38,181.53,5,0
1813,2140,3156.41,789.1025,697.65,317.2932265665311,1227.7,533.41,4,0
1822,2756,3478.19,695.638,729.32,273.15288726279283,1036.35,320.14,5,0
1829,2695,1152.88,1152.88,1152.88,0.0,1152.88,1152.88,1,1
1846,2649,4493.73,499.3033333333333,165.33,478.196619969234,1311.88,80.57,9,0
1854,2310,18293.04,554.3345454545455,514.41,267.1992281062357,1405.05,2.48,33,0
1880,2428,5127.13,732.4471428571429,490.43,715.2655424319532,1902.94,106.33,7,0
1880,2548,3403.8099999999995,850.9524999999999,838.0699999999999,491.4611183247359,1314.54,413.13,4,0
1882,2275,5134.280000000001,1026.8560000000002,1114.69,448.40965570558365,1445.14,306.07,5,0
1890,2257,4358.14,544.7675,434.43,235.4203958726965,1055.0,351.12,8,0
1892,2678,1772.04,443.01,352.73,427.63857613643785,1000.54,66.04,4,0
1894,2725,3668.34,733.668,560.24,590.1974009769951,1371.59,135.71,5,0
1895,2130,1579.23,789.615,789.615,188.47931252527422,922.89,656.34,2,0
1900,2449,4776.87,530.7633333333333,512.01,296.4415042213219,1178.52,124.55,9,0
1900,2503,3608.46,721.692,637.65,317.76407650960175,1251.4,460.75,5,0
1903,2119,6490.36,927.1942857142857,1022.17,487.80264981025346,1408.99,76.6,7,0
1906,2633,3306.9399999999996,661.3879999999999,731.66,350.66479260113925,1048.6,284.59,5,0
1908,2083,1334.23,1334.23,1334.23,0.0,1334.23,1334.23,1,1
1908,2575,744.78,744.78,744.78,0.0,744.78,744.78,1,1
1909,2090,3341.44,556.9066666666666,323.07,621.2262200733858,1725.88,132.79,6,0
1913,2044,1563.65,1563.65,1563.65,0.0,1563.65,1563.65,1,1
1918,2650,3145.46,786.365,933.46,361.7800789153543,1022.86,255.68,4,0
1924,2385,5413.07,676.63375,702.135,265.98799220681803,1123.71,176.72,8,0
1926,2721,2786.06,696.515,683.3149999999999,434.15562021775867,1194.74,224.69,4,0
1937,2108,2998.11,749.5275,739.28,117.19043430104128,897.96,621.59,4,0
1938,2407,2383.83,595.9575,727.0150000000001,320.71015952881817,806.22,123.58,4,0
1939,2594,4153.549999999999,1038.3874999999998,1091.44,783.1122535701166,1916.11,54.56,4,0
1945,2564,605.69,605.69,605.69,0.0,605.69,605.69,1,1
1946,2517,3027.35,756.8375,656.985,367.45075219907585,1262.01,451.37,4,0
1947,2340,3566.56,891.64,670.5699999999999,623.0854180073013,1808.64,416.78,4,0
1951,2306,3188.99,797.2475,765.39,500.1949712112268,1298.47,359.74,4,0
1951,2379,7028.35,1004.0500000000001,957.42,508.5430794927801,1630.03,49.87,7,0
1957,2708,443.41,443.41,443.41,0.0,443.41,443.41,1,1
1966,2569,9517.19,865.199090909091,813.16,148.11068040182286,1139.8,634.92,11,0
1967,2751,2184.92,546.23,406.44500000000005,415.6592108125758,1143.19,228.84,4,0
1969,2196,8882.58,986.9533333333334,1311.71,524.6901847042691,1572.34,261.43,9,0
1979,2347,4048.91,1012.2275,1066.28,565.7525151733751,1626.11,290.24,4,0
1982,2585,10654.54,887.8783333333334,1103.2,460.7293294299481,1411.06,151.46,12,0
1984,2628,2294.68,573.67,483.995,499.11546619995664,1213.49,113.2,4,0
1986,2260,4769.35,681.3357142857143,704.3,402.477815324735,1193.4,192.19,7,0
1994,2737,3169.63,633.926,701.1,309.37544833098826,983.43,140.74,5,0
2006,2684,3100.92,775.23,851.165,231.98639572181816,954.76,443.83,4,0
2007,2350,4500.68,1125.17,1216.99,587.7165331461531,1735.26,331.44,4,0
2008,2715,215.19,107.595,107.595,98.8605990776912,177.5,37.69,2,0
2009,2245,3080.89,616.178,719.24,277.36990945306235,857.21,140.89,5,0
2011,2699,5687.64,947.94,814.675,294.764868598685,1371.49,709.95,6,0
2015,2620,2623.15,655.7875,682.645,155.335048926506,801.58,456.28,4,0
2017,2504,4342.08,868.4159999999999,958.05,354.1237851091056,1156.13,278.17,5,0
2019,2625,2963.06,740.765,751.53,266.89324326404363,1054.76,405.24,4,0
2027,2568,1890.38,472.595,520.075,238.26630934034017,691.55,158.68,4,0
2029,2698,6588.58,823.5725,908.7349999999999,455.18151248391325,1637.3,182.51,8,0
2036,2419,3483.92,870.98,812.99,168.73137210765915,1118.46,739.48,4,0
2038,2476,6030.34,861.4771428571429,860.89,339.0357991773281,1305.11,322.32,7,0
2040,2107,2827.42,706.855,692.95,153.59982085493024,894.41,547.11,4,0
2040,2231,3933.19,983.2975,1084.605,611.7319944428278,1496.47,267.51,4,0
2041,2552,10237.5,1023.75,1224.29,589.7866804004459,1566.85,193.99,10,0
2044,2205,1214.02,1214.02,1214.02,0.0,1214.02,1214.02,1,1
2045,2222,4296.27,859.2540000000001,858.38,674.5396116463436,1617.74,1.18,5,0
2047,2653,3891.63,972.9075,900.175,215.00858701844137,1287.96,803.32,4,0
2051,2306,320.1,320.1,320.1,0.0,320.1,320.1,1,1
2051,2338,3469.35,867.3375,793.06,496.42395573239605,1457.3,425.93,4,0
2052,2131,5805.31,829.33,764.95,482.9494911478839,1677.82,328.42,7,0
2058,2337,2085.95,521.4875,328.53499999999997,550.8192433321478,1302.53,126.35,4,0
2062,2144,2397.84,599.46,701.38,328.484650478527,845.94,149.14,4,0
2062,2533,3202.39,800.5975,730.79,585.9542905594258,1551.79,189.02,4,0
2117,2521,10828.03,984.3663636363636,990.45,304.93910622525044,1681.68,526.25,11,0
2123,2595,1071.45,1071.45,1071.45,0.0,1071.45,1071.45,1,1
2136,2685,6323.98,632.3979999999999,677.23,220.4356773805507,867.13,188.3,10,0
2139,2531,11797.87,1072.5336363636363,971.07,412.97256851448924,1882.06,353.67,11,0
2149,2525,1653.07,1653.07,1653.07,0.0,1653.07,1653.07,1,1
2157,2724,4128.49,412.849,293.13,359.85625236412875,1060.35,40.93,10,0
2158,2730,5212.39,521.239,483.26,242.98538682398163,933.39,85.54,10,0
2159,2562,8660.94,962.3266666666667,697.65,592.5070649578788,2066.24,242.3,9,0
2165,2621,6572.31,597.4827272727273,609.15,299.24744142902574,1280.52,150.69,11,0
2169,2373,8036.36,803.636,746.625,419.80347953139534,1680.77,306.8,10,0
2180,2252,1860.41,232.55125,160.285,177.018402145693,479.02,20.52,8,0
2186,2695,353.17,353.17,353.17,0.0,353.17,353.17,1,1
2192,2249,5933.83,593.383,617.78,383.02012877335255,1126.92,11.07,10,0
2203,2495,9324.3,847.6636363636363,1037.32,374.26605777902773,1153.72,45.81,11,0
2204,2434,8002.53,727.5027272727273,634.42,445.7575164838145,1607.54,119.01,11,0
2223,2601,5425.5199999999995,417.3476923076923,313.4,308.12717269426935,1316.34,99.52,13,0
2229,2333,1180.38,1180.38,1180.38,0.0,1180.38,1180.38,1,1
2234,2345,9544.1,681.7214285714286,755.14,355.03863663761234,1418.28,12.43,14,0
2245,2371,8125.64,1015.705,937.56,309.5123049019446,1757.41,813.81,8,0
2278,2589,6496.56,649.6560000000001,471.9,420.40527486911697,1629.73,149.87,10,0
2306,2597,86.5,86.5,86.5,0.0,86.5,86.5,1,1
2323,2406,7940.42,794.042,733.3050000000001,436.156682825488,1366.77,141.79,10,0
2323,2663,4583.21,416.6554545454546,365.46,394.2356974035618,1091.93,34.46,11,0
2331,2390,7883.3,875.9222222222222,930.78,506.6890145290742,2067.72,265.89,9,0
