ACCOUNT_ID,CUSTOMER_ID,INIT_BALANCE,COUNTRY,ACCOUNT_TYPE,IS_SAR,BANK_ID
77,C_77,52709.44,SWE,I,false,bank
78,C_78,45813.44,SWE,I,false,bank
79,C_79,53447.55,SWE,I,false,bank
80,C_80,25486.48,SWE,I,false,bank
81,C_81,89638.65,SWE,I,false,bank
82,C_82,18062.85,SWE,I,false,bank
83,C_83,80323.15,SWE,I,false,bank
84,C_84,5533.71,SWE,I,false,bank
85,C_85,19340.77,SWE,I,false,bank
86,C_86,64624.43,SWE,I,false,bank
87,C_87,44013.66,SWE,I,false,bank
88,C_88,72128.93,SWE,I,false,bank
89,C_89,40369.97,SWE,I,false,bank
90,C_90,45508.64,SWE,I,false,bank
91,C_91,34415.62,SWE,I,false,bank
92,C_92,71013.77,SWE,I,false,bank
93,C_93,65792.12,SWE,I,false,bank
94,C_94,65000.10,SWE,I,false,bank
95,C_95,9680.98,SWE,I,false,bank
96,C_96,11475.31,SWE,I,false,bank
97,C_97,15456.45,SWE,I,false,bank
98,C_98,33335.61,SWE,I,false,bank
99,C_99,34657.46,SWE,I,false,bank
100,C_100,54287.90,SWE,I,false,bank
101,C_101,6842.99,SWE,I,false,bank
102,C_102,25675.97,SWE,I,false,bank
103,C_103,49646.79,SWE,I,false,bank
104,C_104,25939.32,SWE,I,false,bank
105,C_105,41171.86,SWE,I,false,bank
106,C_106,12916.00,SWE,I,false,bank
107,C_107,15922.99,SWE,I,false,bank
108,C_108,99805.97,SWE,I,false,bank
109,C_109,35833.26,SWE,I,false,bank
110,C_110,17295.50,SWE,I,false,bank
111,C_111,84999.04,SWE,I,false,bank
112,C_112,76334.47,SWE,I,false,bank
113,C_113,65996.08,SWE,I,false,bank
114,C_114,52319.60,SWE,I,false,bank
115,C_115,46638.73,SWE,I,false,bank
116,C_116,38425.02,SWE,I,false,bank
117,C_117,8655.15,SWE,I,false,bank
118,C_118,80070.57,SWE,I,false,bank
119,C_119,90901.64,SWE,I,false,bank
120,C_120,86756.54,SWE,I,false,bank
121,C_121,76206.74,SWE,I,false,bank
122,C_122,62005.44,SWE,I,false,bank
123,C_123,5347.36,SWE,I,false,bank
124,C_124,15527.38,SWE,I,false,bank
125,C_125,1172.23,SWE,I,false,bank
126,C_126,14227.54,SWE,I,false,bank
127,C_127,61237.63,SWE,I,false,bank
128,C_128,64819.59,SWE,I,false,bank
129,C_129,7276.65,SWE,I,false,bank
130,C_130,59329.24,SWE,I,false,bank
131,C_131,60186.57,SWE,I,false,bank
132,C_132,10711.34,SWE,I,false,bank
133,C_133,47919.62,SWE,I,false,bank
134,C_134,44492.97,SWE,I,false,bank
135,C_135,27316.16,SWE,I,false,bank
136,C_136,89010.60,SWE,I,false,bank
137,C_137,53581.23,SWE,I,false,bank
138,C_138,83790.81,SWE,I,false,bank
139,C_139,34008.02,SWE,I,false,bank
140,C_140,62031.64,SWE,I,false,bank
141,C_141,37479.88,SWE,I,false,bank
142,C_142,36344.29,SWE,I,false,bank
143,C_143,68009.77,SWE,I,false,bank
144,C_144,40578.77,SWE,I,false,bank
145,C_145,34187.33,SWE,I,false,bank
146,C_146,56377.69,SWE,I,false,bank
147,C_147,31972.68,SWE,I,false,bank
148,C_148,64186.53,SWE,I,false,bank
149,C_149,68179.70,SWE,I,false,bank
150,C_150,6333.18,SWE,I,false,bank
151,C_151,96561.98,SWE,I,false,bank
152,C_152,17827.63,SWE,I,false,bank
153,C_153,48491.99,SWE,I,false,bank
154,C_154,22050.78,SWE,I,false,bank
155,C_155,24590.38,SWE,I,false,bank
156,C_156,67373.12,SWE,I,false,bank
157,C_157,56151.92,SWE,I,false,bank
158,C_158,37214.25,SWE,I,false,bank
159,C_159,96942.97,SWE,I,false,bank
160,C_160,32962.90,SWE,I,false,bank
161,C_161,80696.03,SWE,I,false,bank
162,C_162,92396.29,SWE,I,false,bank
163,C_163,10193.77,SWE,I,false,bank
164,C_164,45893.29,SWE,I,false,bank
165,C_165,11898.45,SWE,I,false,bank
166,C_166,25582.05,SWE,I,false,bank
167,C_167,79495.17,SWE,I,false,bank
168,C_168,85652.51,SWE,I,false,bank
169,C_169,50099.61,SWE,I,false,bank
170,C_170,60084.07,SWE,I,false,bank
171,C_171,6631.48,SWE,I,false,bank
172,C_172,80318.60,SWE,I,false,bank
173,C_173,39193.91,SWE,I,false,bank
174,C_174,44573.28,SWE,I,false,bank
175,C_175,21634.76,SWE,I,false,bank
176,C_176,6547.18,SWE,I,false,bank
177,C_177,34087.99,SWE,I,false,bank
178,C_178,36181.21,SWE,I,false,bank
179,C_179,64020.36,SWE,I,false,bank
180,C_180,3890.42,SWE,I,false,bank
181,C_181,16458.09,SWE,I,false,bank
182,C_182,79183.32,SWE,I,false,bank
183,C_183,85474.04,SWE,I,false,bank
184,C_184,11889.81,SWE,I,false,bank
185,C_185,35622.96,SWE,I,false,bank
186,C_186,69602.13,SWE,I,false,bank
187,C_187,71311.27,SWE,I,false,bank
188,C_188,15625.81,SWE,I,false,bank
189,C_189,92111.03,SWE,I,false,bank
190,C_190,59612.91,SWE,I,false,bank
191,C_191,48798.21,SWE,I,false,bank
192,C_192,51051.28,SWE,I,false,bank
193,C_193,73876.57,SWE,I,false,bank
194,C_194,52001.70,SWE,I,false,bank
195,C_195,25473.03,SWE,I,false,bank
196,C_196,35551.46,SWE,I,false,bank
197,C_197,18563.24,SWE,I,false,bank
198,C_198,88579.27,SWE,I,false,bank
199,C_199,37965.65,SWE,I,false,bank
200,C_200,87953.10,SWE,I,false,bank
201,C_201,28940.80,SWE,I,false,bank
202,C_202,32685.95,SWE,I,false,bank
203,C_203,22993.08,SWE,I,false,bank
204,C_204,67124.88,SWE,I,false,bank
205,C_205,53978.79,SWE,I,false,bank
206,C_206,9767.36,SWE,I,false,bank
207,C_207,24593.15,SWE,I,false,bank
208,C_208,7483.17,SWE,I,false,bank
209,C_209,84788.21,SWE,I,false,bank
210,C_210,29678.93,SWE,I,false,bank
211,C_211,24428.69,SWE,I,false,bank
212,C_212,25760.59,SWE,I,false,bank
213,C_213,34070.48,SWE,I,false,bank
214,C_214,38383.42,SWE,I,false,bank
215,C_215,45023.13,SWE,I,false,bank
216,C_216,51244.64,SWE,I,false,bank
217,C_217,44134.48,SWE,I,false,bank
218,C_218,20198.29,SWE,I,false,bank
219,C_219,16996.84,SWE,I,false,bank
220,C_220,46426.61,SWE,I,false,bank
221,C_221,27587.38,SWE,I,false,bank
222,C_222,38888.78,SWE,I,false,bank
223,C_223,72321.62,SWE,I,false,bank
224,C_224,41356.97,SWE,I,false,bank
225,C_225,55647.85,SWE,I,false,bank
226,C_226,56174.85,SWE,I,false,bank
227,C_227,79374.59,SWE,I,false,bank
228,C_228,20081.23,SWE,I,false,bank
229,C_229,19907.26,SWE,I,false,bank
230,C_230,47469.06,SWE,I,false,bank
231,C_231,39901.26,SWE,I,false,bank
232,C_232,93490.28,SWE,I,false,bank
233,C_233,4899.94,SWE,I,false,bank
234,C_234,56441.03,SWE,I,false,bank
235,C_235,60278.44,SWE,I,false,bank
236,C_236,97356.53,SWE,I,false,bank
237,C_237,2656.36,SWE,I,false,bank
238,C_238,64726.59,SWE,I,false,bank
239,C_239,12091.12,SWE,I,false,bank
240,C_240,86490.23,SWE,I,false,bank
241,C_241,50807.35,SWE,I,false,bank
242,C_242,65177.26,SWE,I,false,bank
243,C_243,61518.06,SWE,I,false,bank
244,C_244,55653.47,SWE,I,false,bank
245,C_245,50498.61,SWE,I,false,bank
246,C_246,91318.90,SWE,I,false,bank
247,C_247,24692.05,SWE,I,false,bank
248,C_248,33123.62,SWE,I,false,bank
249,C_249,53067.58,SWE,I,false,bank
250,C_250,58328.16,SWE,I,false,bank
251,C_251,31047.01,SWE,I,false,bank
252,C_252,75518.29,SWE,I,false,bank
253,C_253,21850.20,SWE,I,false,bank
254,C_254,55192.81,SWE,I,false,bank
255,C_255,61343.90,SWE,I,false,bank
256,C_256,99945.39,SWE,I,false,bank
257,C_257,87247.92,SWE,I,false,bank
258,C_258,25290.44,SWE,I,false,bank
259,C_259,72155.97,SWE,I,false,bank
260,C_260,20976.77,SWE,I,false,bank
261,C_261,42675.04,SWE,I,false,bank
262,C_262,16621.43,SWE,I,false,bank
263,C_263,70616.24,SWE,I,false,bank
264,C_264,76921.27,SWE,I,false,bank
265,C_265,44893.72,SWE,I,false,bank
266,C_266,64043.44,SWE,I,false,bank
267,C_267,53458.73,SWE,I,false,bank
268,C_268,82353.09,SWE,I,false,bank
269,C_269,44153.09,SWE,I,false,bank
270,C_270,87581.09,SWE,I,false,bank
271,C_271,6116.25,SWE,I,false,bank
272,C_272,38027.08,SWE,I,false,bank
273,C_273,88274.58,SWE,I,false,bank
274,C_274,57948.75,SWE,I,false,bank
275,C_275,51435.12,SWE,I,false,bank
276,C_276,78156.28,SWE,I,false,bank
277,C_277,59713.60,SWE,I,false,bank
278,C_278,24706.69,SWE,I,false,bank
279,C_279,56783.43,SWE,I,false,bank
280,C_280,5163.26,SWE,I,false,bank
281,C_281,1640.08,SWE,I,false,bank
282,C_282,12402.06,SWE,I,false,bank
283,C_283,68110.42,SWE,I,false,bank
284,C_284,24414.39,SWE,I,false,bank
285,C_285,37352.40,SWE,I,false,bank
286,C_286,37829.93,SWE,I,false,bank
287,C_287,95199.71,SWE,I,false,bank
288,C_288,42830.69,SWE,I,false,bank
289,C_289,52085.89,SWE,I,false,bank
290,C_290,80035.66,SWE,I,false,bank
291,C_291,7066.17,SWE,I,false,bank
292,C_292,97631.98,SWE,I,false,bank
293,C_293,33820.61,SWE,I,false,bank
294,C_294,63757.25,SWE,I,false,bank
295,C_295,8397.10,SWE,I,false,bank
296,C_296,40117.95,SWE,I,false,bank
297,C_297,41125.00,SWE,I,false,bank
298,C_298,84105.95,SWE,I,false,bank
299,C_299,39813.25,SWE,I,false,bank
300,C_300,16669.23,SWE,I,false,bank
301,C_301,18439.24,SWE,I,false,bank
302,C_302,32013.16,SWE,I,false,bank
303,C_303,78722.49,SWE,I,false,bank
304,C_304,96868.52,SWE,I,false,bank
305,C_305,88151.02,SWE,I,false,bank
306,C_306,42113.78,SWE,I,false,bank
307,C_307,29515.62,SWE,I,false,bank
308,C_308,44262.40,SWE,I,false,bank
309,C_309,34824.73,SWE,I,false,bank
310,C_310,99130.74,SWE,I,false,bank
311,C_311,69830.82,SWE,I,false,bank
312,C_312,30946.00,SWE,I,false,bank
313,C_313,92237.79,SWE,I,false,bank
314,C_314,92760.37,SWE,I,false,bank
315,C_315,49990.17,SWE,I,false,bank
316,C_316,92261.87,SWE,I,false,bank
317,C_317,43015.98,SWE,I,false,bank
318,C_318,63900.35,SWE,I,false,bank
319,C_319,35440.48,SWE,I,false,bank
320,C_320,96212.51,SWE,I,false,bank
321,C_321,70572.55,SWE,I,false,bank
322,C_322,27480.71,SWE,I,false,bank
323,C_323,34649.54,SWE,I,false,bank
324,C_324,61192.82,SWE,I,false,bank
325,C_325,38992.88,SWE,I,false,bank
326,C_326,5391.55,SWE,I,false,bank
327,C_327,59126.94,SWE,I,false,bank
328,C_328,58351.82,SWE,I,false,bank
329,C_329,64273.22,SWE,I,false,bank
330,C_330,15576.70,SWE,I,false,bank
331,C_331,40305.94,SWE,I,false,bank
332,C_332,54986.49,SWE,I,false,bank
333,C_333,20300.42,SWE,I,false,bank
334,C_334,66103.40,SWE,I,false,bank
335,C_335,58041.15,SWE,I,false,bank
336,C_336,57135.36,SWE,I,false,bank
337,C_337,27971.57,SWE,I,false,bank
338,C_338,67573.36,SWE,I,false,bank
339,C_339,60791.03,SWE,I,false,bank
340,C_340,99618.06,SWE,I,false,bank
341,C_341,64768.57,SWE,I,false,bank
342,C_342,35484.70,SWE,I,false,bank
343,C_343,88551.23,SWE,I,false,bank
344,C_344,7117.47,SWE,I,false,bank
345,C_345,11925.50,SWE,I,false,bank
346,C_346,40381.14,SWE,I,false,bank
347,C_347,62706.89,SWE,I,false,bank
348,C_348,12196.93,SWE,I,false,bank
349,C_349,97302.83,SWE,I,false,bank
350,C_350,17076.44,SWE,I,false,bank
351,C_351,37174.79,SWE,I,false,bank
352,C_352,11264.19,SWE,I,false,bank
353,C_353,44174.59,SWE,I,false,bank
354,C_354,66287.51,SWE,I,false,bank
355,C_355,34941.40,SWE,I,false,bank
356,C_356,89428.80,SWE,I,false,bank
357,C_357,34968.89,SWE,I,false,bank
358,C_358,24407.33,SWE,I,false,bank
359,C_359,26361.03,SWE,I,false,bank
360,C_360,51026.18,SWE,I,false,bank
361,C_361,12730.49,SWE,I,false,bank
362,C_362,31933.16,SWE,I,false,bank
363,C_363,48427.25,SWE,I,false,bank
364,C_364,52943.68,SWE,I,false,bank
365,C_365,82156.33,SWE,I,false,bank
366,C_366,47465.74,SWE,I,false,bank
367,C_367,55514.25,SWE,I,false,bank
368,C_368,69749.40,SWE,I,false,bank
369,C_369,50793.64,SWE,I,false,bank
370,C_370,86451.88,SWE,I,false,bank
371,C_371,40703.91,SWE,I,false,bank
372,C_372,58524.68,SWE,I,false,bank
373,C_373,72471.59,SWE,I,false,bank
374,C_374,30112.41,SWE,I,false,bank
375,C_375,60827.41,SWE,I,false,bank
376,C_376,8089.85,SWE,I,false,bank
377,C_377,94169.99,SWE,I,false,bank
378,C_378,66881.23,SWE,I,false,bank
379,C_379,67504.86,SWE,I,false,bank
380,C_380,91043.12,SWE,I,false,bank
381,C_381,88389.53,SWE,I,false,bank
382,C_382,90880.16,SWE,I,false,bank
383,C_383,70941.32,SWE,I,false,bank
384,C_384,3098.45,SWE,I,false,bank
385,C_385,82845.03,SWE,I,false,bank
386,C_386,92763.23,SWE,I,false,bank
387,C_387,40665.44,SWE,I,false,bank
388,C_388,29739.48,SWE,I,false,bank
389,C_389,72542.26,SWE,I,false,bank
390,C_390,78002.08,SWE,I,false,bank
391,C_391,75735.37,SWE,I,false,bank
392,C_392,34164.89,SWE,I,false,bank
393,C_393,55872.92,SWE,I,false,bank
394,C_394,45933.46,SWE,I,false,bank
395,C_395,10663.22,SWE,I,false,bank
396,C_396,46642.62,SWE,I,false,bank
397,C_397,77557.16,SWE,I,false,bank
398,C_398,21309.11,SWE,I,false,bank
399,C_399,7466.28,SWE,I,false,bank
400,C_400,39380.75,SWE,I,false,bank
401,C_401,55686.94,SWE,I,false,bank
402,C_402,78941.53,SWE,I,false,bank
403,C_403,43038.91,SWE,I,false,bank
404,C_404,91114.52,SWE,I,false,bank
405,C_405,5186.73,SWE,I,false,bank
406,C_406,25923.30,SWE,I,false,bank
407,C_407,42144.28,SWE,I,false,bank
408,C_408,21180.70,SWE,I,false,bank
409,C_409,70488.23,SWE,I,false,bank
410,C_410,56799.74,SWE,I,false,bank
411,C_411,95189.76,SWE,I,false,bank
412,C_412,71261.95,SWE,I,false,bank
413,C_413,68782.31,SWE,I,false,bank
414,C_414,45285.79,SWE,I,false,bank
415,C_415,57527.69,SWE,I,false,bank
416,C_416,41529.51,SWE,I,false,bank
417,C_417,71087.04,SWE,I,false,bank
418,C_418,77308.52,SWE,I,false,bank
419,C_419,40934.77,SWE,I,false,bank
420,C_420,30666.89,SWE,I,false,bank
421,C_421,83847.82,SWE,I,false,bank
422,C_422,56261.42,SWE,I,false,bank
423,C_423,43435.68,SWE,I,false,bank
424,C_424,82520.85,SWE,I,false,bank
425,C_425,75309.20,SWE,I,false,bank
426,C_426,7519.04,SWE,I,false,bank
427,C_427,41983.53,SWE,I,false,bank
428,C_428,69850.29,SWE,I,false,bank
429,C_429,45963.58,SWE,I,false,bank
430,C_430,3598.74,SWE,I,false,bank
431,C_431,84314.82,SWE,I,false,bank
432,C_432,33613.98,SWE,I,false,bank
433,C_433,89520.49,SWE,I,false,bank
434,C_434,57998.69,SWE,I,false,bank
435,C_435,18697.73,SWE,I,false,bank
436,C_436,33873.33,SWE,I,false,bank
437,C_437,53500.51,SWE,I,false,bank
438,C_438,62595.82,SWE,I,false,bank
439,C_439,14783.02,SWE,I,false,bank
440,C_440,59962.51,SWE,I,false,bank
441,C_441,94760.65,SWE,I,false,bank
442,C_442,75719.72,SWE,I,false,bank
443,C_443,22955.04,SWE,I,false,bank
444,C_444,18125.79,SWE,I,false,bank
445,C_445,11659.95,SWE,I,false,bank
446,C_446,61786.50,SWE,I,false,bank
447,C_447,48106.18,SWE,I,false,bank
448,C_448,27912.22,SWE,I,false,bank
449,C_449,35951.21,SWE,I,false,bank
450,C_450,55467.22,SWE,I,false,bank
451,C_451,39710.70,SWE,I,false,bank
452,C_452,41237.61,SWE,I,false,bank
453,C_453,73842.10,SWE,I,false,bank
454,C_454,77991.66,SWE,I,false,bank
455,C_455,98724.90,SWE,I,false,bank
456,C_456,29676.56,SWE,I,false,bank
457,C_457,3666.00,SWE,I,false,bank
458,C_458,80826.61,SWE,I,false,bank
459,C_459,87120.00,SWE,I,false,bank
460,C_460,12122.34,SWE,I,false,bank
461,C_461,53814.39,SWE,I,false,bank
462,C_462,15020.02,SWE,I,false,bank
463,C_463,73522.75,SWE,I,false,bank
464,C_464,22159.68,SWE,I,false,bank
465,C_465,4967.62,SWE,I,false,bank
466,C_466,6274.45,SWE,I,false,bank
467,C_467,71885.05,SWE,I,false,bank
468,C_468,53428.93,SWE,I,false,bank
469,C_469,3100.95,SWE,I,false,bank
470,C_470,94160.21,SWE,I,false,bank
471,C_471,7400.32,SWE,I,false,bank
472,C_472,42838.95,SWE,I,false,bank
473,C_473,94957.83,SWE,I,false,bank
474,C_474,55369.94,SWE,I,false,bank
475,C_475,53868.46,SWE,I,false,bank
476,C_476,31827.98,SWE,I,false,bank
477,C_477,63089.53,SWE,I,false,bank
478,C_478,99259.22,SWE,I,false,bank
479,C_479,14228.09,SWE,I,false,bank
480,C_480,68692.04,SWE,I,false,bank
481,C_481,52228.79,SWE,I,false,bank
482,C_482,9345.26,SWE,I,false,bank
483,C_483,37534.20,SWE,I,false,bank
484,C_484,18642.96,SWE,I,false,bank
485,C_485,37628.65,SWE,I,false,bank
486,C_486,40810.39,SWE,I,false,bank
487,C_487,63907.50,SWE,I,false,bank
488,C_488,74863.65,SWE,I,false,bank
489,C_489,41202.16,SWE,I,false,bank
490,C_490,49887.84,SWE,I,false,bank
491,C_491,47203.98,SWE,I,false,bank
492,C_492,76756.36,SWE,I,false,bank
493,C_493,4633.22,SWE,I,false,bank
494,C_494,58072.65,SWE,I,false,bank
495,C_495,3784.48,SWE,I,false,bank
496,C_496,1456.53,SWE,I,false,bank
497,C_497,41896.50,SWE,I,false,bank
498,C_498,99507.64,SWE,I,false,bank
499,C_499,99952.11,SWE,I,false,bank
500,C_500,89386.38,SWE,I,false,bank
501,C_501,36403.71,SWE,I,false,bank
502,C_502,6023.00,SWE,I,false,bank
503,C_503,32866.86,SWE,I,false,bank
504,C_504,35339.20,SWE,I,false,bank
505,C_505,77885.51,SWE,I,false,bank
506,C_506,77685.57,SWE,I,false,bank
507,C_507,89609.38,SWE,I,false,bank
508,C_508,86268.69,SWE,I,false,bank
509,C_509,27176.99,SWE,I,false,bank
510,C_510,72681.86,SWE,I,false,bank
511,C_511,80455.44,SWE,I,false,bank
512,C_512,92582.20,SWE,I,false,bank
513,C_513,46121.54,SWE,I,false,bank
514,C_514,9327.44,SWE,I,false,bank
515,C_515,16924.11,SWE,I,false,bank
516,C_516,84563.69,SWE,I,false,bank
517,C_517,55199.09,SWE,I,false,bank
518,C_518,89963.30,SWE,I,false,bank
519,C_519,41858.56,SWE,I,false,bank
520,C_520,69678.19,SWE,I,false,bank
521,C_521,96886.96,SWE,I,false,bank
522,C_522,53954.47,SWE,I,false,bank
523,C_523,28244.87,SWE,I,false,bank
524,C_524,28709.49,SWE,I,false,bank
525,C_525,10535.45,SWE,I,false,bank
526,C_526,44280.73,SWE,I,false,bank
527,C_527,53255.54,SWE,I,false,bank
528,C_528,84950.64,SWE,I,false,bank
529,C_529,57358.06,SWE,I,false,bank
530,C_530,30002.75,SWE,I,false,bank
531,C_531,40632.58,SWE,I,false,bank
532,C_532,12501.86,SWE,I,false,bank
533,C_533,36221.16,SWE,I,false,bank
534,C_534,5442.05,SWE,I,false,bank
535,C_535,77120.07,SWE,I,false,bank
536,C_536,8812.04,SWE,I,false,bank
537,C_537,84754.28,SWE,I,false,bank
538,C_538,99377.86,SWE,I,false,bank
539,C_539,61828.40,SWE,I,false,bank
540,C_540,45902.66,SWE,I,false,bank
541,C_541,48649.58,SWE,I,false,bank
542,C_542,66676.32,SWE,I,false,bank
543,C_543,42525.06,SWE,I,false,bank
544,C_544,41354.51,SWE,I,false,bank
545,C_545,84298.16,SWE,I,false,bank
546,C_546,43445.25,SWE,I,false,bank
547,C_547,65488.79,SWE,I,false,bank
548,C_548,44803.81,SWE,I,false,bank
549,C_549,96978.92,SWE,I,false,bank
550,C_550,98320.14,SWE,I,false,bank
551,C_551,19768.28,SWE,I,false,bank
552,C_552,9089.17,SWE,I,false,bank
553,C_553,43467.39,SWE,I,false,bank
554,C_554,84187.07,SWE,I,false,bank
555,C_555,3231.76,SWE,I,false,bank
556,C_556,81253.11,SWE,I,false,bank
557,C_557,78641.97,SWE,I,false,bank
558,C_558,57153.36,SWE,I,false,bank
559,C_559,55827.76,SWE,I,false,bank
560,C_560,39580.77,SWE,I,false,bank
561,C_561,90281.80,SWE,I,false,bank
562,C_562,56931.13,SWE,I,false,bank
563,C_563,67414.89,SWE,I,false,bank
564,C_564,49447.14,SWE,I,false,bank
565,C_565,30507.72,SWE,I,false,bank
566,C_566,66570.68,SWE,I,false,bank
567,C_567,34338.15,SWE,I,false,bank
568,C_568,82751.12,SWE,I,false,bank
569,C_569,19114.32,SWE,I,false,bank
570,C_570,73734.00,SWE,I,false,bank
571,C_571,66451.60,SWE,I,false,bank
572,C_572,14923.31,SWE,I,false,bank
573,C_573,86279.53,SWE,I,false,bank
574,C_574,59630.87,SWE,I,false,bank
575,C_575,58061.23,SWE,I,false,bank
576,C_576,16657.98,SWE,I,false,bank
577,C_577,70882.72,SWE,I,false,bank
578,C_578,33666.86,SWE,I,false,bank
579,C_579,19438.15,SWE,I,false,bank
580,C_580,77111.08,SWE,I,false,bank
581,C_581,7901.57,SWE,I,false,bank
582,C_582,9742.10,SWE,I,false,bank
583,C_583,27323.75,SWE,I,false,bank
584,C_584,32361.29,SWE,I,false,bank
585,C_585,72198.54,SWE,I,false,bank
586,C_586,26419.59,SWE,I,false,bank
587,C_587,81642.36,SWE,I,false,bank
588,C_588,19895.34,SWE,I,false,bank
589,C_589,28514.33,SWE,I,false,bank
590,C_590,86715.43,SWE,I,false,bank
591,C_591,77400.55,SWE,I,false,bank
592,C_592,63666.79,SWE,I,false,bank
593,C_593,29906.06,SWE,I,false,bank
594,C_594,41692.96,SWE,I,false,bank
595,C_595,1427.98,SWE,I,false,bank
596,C_596,17073.07,SWE,I,false,bank
597,C_597,83667.05,SWE,I,false,bank
598,C_598,15558.04,SWE,I,false,bank
599,C_599,93421.93,SWE,I,false,bank
600,C_600,72570.99,SWE,I,false,bank
601,C_601,66779.93,SWE,I,false,bank
602,C_602,12582.89,SWE,I,false,bank
603,C_603,9473.40,SWE,I,false,bank
604,C_604,3547.35,SWE,I,false,bank
605,C_605,34499.04,SWE,I,false,bank
606,C_606,91103.77,SWE,I,false,bank
607,C_607,91266.62,SWE,I,false,bank
608,C_608,98292.18,SWE,I,false,bank
609,C_609,41121.15,SWE,I,false,bank
610,C_610,82300.94,SWE,I,false,bank
611,C_611,7927.74,SWE,I,false,bank
612,C_612,54008.55,SWE,I,false,bank
613,C_613,61598.20,SWE,I,false,bank
614,C_614,39816.04,SWE,I,false,bank
615,C_615,61193.86,SWE,I,false,bank
616,C_616,84353.42,SWE,I,false,bank
617,C_617,53204.47,SWE,I,false,bank
618,C_618,96278.72,SWE,I,false,bank
619,C_619,16680.10,SWE,I,false,bank
620,C_620,86559.22,SWE,I,false,bank
621,C_621,45565.61,SWE,I,false,bank
622,C_622,75372.34,SWE,I,false,bank
623,C_623,52891.79,SWE,I,false,bank
624,C_624,66698.12,SWE,I,false,bank
625,C_625,99054.63,SWE,I,false,bank
626,C_626,16719.72,SWE,I,false,bank
627,C_627,20958.89,SWE,I,false,bank
628,C_628,99197.43,SWE,I,false,bank
629,C_629,36819.65,SWE,I,false,bank
